ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_5296,268.336,300.8,32.4637,-1.67708
car_4109,214.669,248.4,33.731,1.19474
car_4606,375.671,420.4,44.7292,2.37846
car_314,232.558,260.4,27.8419,4.83434
car_1537,322.004,360.8,38.7964,-0.429672
car_6918,357.782,402.8,45.0183,0.380576
car_1076,214.669,230.8,16.131,-1.67513
car_4527,268.336,306,37.6637,2.68729
car_1119,161.002,178,16.9982,2.06594
car_40,89.4454,90,0.554563,93.6
car_15644,304.114,341.2,37.0855,0.594065
car_1524,125.224,130.4,5.17639,0.606035
car_325,143.113,150.8,7.6873,-1.16309
car_4677,232.558,258.4,25.8419,-1.00928
car_1007,357.782,396.8,39.0183,1.02664
car_7881,214.669,242,27.331,0.769555
car_4534,339.893,387.2,47.3073,2.71355
car_15675,339.893,394.8,54.9073,-4.18699
car_9623,125.224,133.6,8.37639,-2.00103
car_79,143.113,151.6,8.4873,-1.29903
car_2961,107.335,108.8,1.46548,-0.150817
car_3500,339.893,384,44.1073,-5.44562
car_10966,411.449,461.6,50.151,-4.51112
car_1678,429.338,472.8,43.4619,-2.04726
car_963,107.335,110.8,3.46548,0.910829
car_9890,125.224,128.8,3.57639,-0.382373
car_721,89.4454,91.6,2.15456,152.8
car_3658,196.78,218.4,21.62,1.14085
car_1920,375.671,418.4,42.7292,-0.210315
car_5766,322.004,361.6,39.5964,-7.91471
car_14283,268.336,302,33.6637,-2.79542
car_8826,196.78,226.8,30.02,5.80009
car_97,107.335,111.6,4.26548,-1.8834
car_9681,178.891,195.6,16.7091,-0.941107
car_12098,357.782,403.6,45.8183,-7.78675
car_4,107.335,109.6,2.26548,0.738807
car_5293,411.449,458.4,46.951,-4.09148
car_12819,196.78,216,19.22,-7.48129
car_4603,375.671,421.6,45.9292,3.64787
car_311,339.893,381.2,41.3073,-0.38756
car_1532,357.782,409.2,51.4183,-4.03935
car_1073,143.113,154.4,11.2873,4.37319
car_4522,375.671,417.2,41.5292,0.103508
car_45,339.893,376.8,36.9073,-4.8396
car_12068,339.893,389.2,49.3073,3.02408
car_15641,125.224,133.6,8.37639,-1.95039
car_452,393.56,433.2,39.6401,-5.48712
car_2696,339.893,388,48.1073,-2.0625
car_153,143.113,154,10.8873,-1.47606
car_17984,125.224,134.8,9.57639,-1.41806
car_342,125.224,133.2,7.97639,-1.81703
car_12796,322.004,372,49.9964,-6.21502
car_5244,250.447,286.4,35.9528,-0.683096
car_2186,125.224,128.8,3.57639,-0.471461
car_8845,107.335,115.6,8.26548,-5.17579
car_34,107.335,111.6,4.26548,-1.87052
car_12037,393.56,439.2,45.6401,-5.36616
car_5705,125.224,136.4,11.1764,-2.58748
car_7109,393.56,445.6,52.0401,-1.02486
car_759,286.225,318,31.7746,-1.95005
car_1561,161.002,170.8,9.79821,-1.05876
car_3299,286.225,322.8,36.5746,-2.2064
car_1867,232.558,253.6,21.0419,3.30174
car_2930,178.891,194,15.1091,-0.796898
car_9579,411.449,469.2,57.751,3.90817
car_14524,339.893,377.6,37.7073,2.05494
car_428,178.891,190,11.1091,-0.515075
car_6291,178.891,194.8,15.9091,-0.706423
car_1706,250.447,278.4,27.9528,-1.68404
car_7911,286.225,322,35.7746,-1.34279
car_4558,107.335,120.4,13.0655,5.43986
car_11000,339.893,381.6,41.7073,-3.99872
car_13204,232.558,262,29.4419,0.42879
car_7559,322.004,360,37.9964,0.400734
car_6552,322.004,364.8,42.7964,-2.75197
car_10090,429.338,477.6,48.2619,-0.745864
car_1548,232.558,259.6,27.0419,-0.785329
car_8033,357.782,403.2,45.4183,2.61643
car_389,125.224,132,6.77639,-1.94733
car_770,214.669,234.4,19.731,-3.79893
car_10634,357.782,400.4,42.6183,1.0283
car_1302,286.225,320.8,34.5746,-2.44853
car_3883,322.004,366.4,44.3964,1.19572
car_514,125.224,134.4,9.17639,-1.55785
car_8626,286.225,326.8,40.5746,-0.425191
car_15493,411.449,464,52.551,-1.59789
car_9405,214.669,238.8,24.131,-1.83168
car_13150,339.893,383.2,43.3073,0.0954591
car_5489,161.002,175.2,14.1982,2.81348
car_12144,304.114,347.6,43.4855,-1.82652
car_622,107.335,110,2.66548,-0.362087
car_8042,232.558,262,29.4419,-2.70492
car_12830,429.338,487.2,57.8619,-3.5342
car_338,178.891,196.8,17.9091,-7.19054
car_4666,178.891,191.2,12.3091,-16.0402
car_1517,357.782,401.6,43.8183,1.26938
car_6581,375.671,420,44.3292,-1.88465
car_1016,196.78,215.6,18.82,-0.0871315
car_4507,286.225,319.6,33.3746,-0.111124
car_64,143.113,153.6,10.4873,-0.716384
car_12001,393.56,434,40.4401,0.658572
car_15668,250.447,284.4,33.9528,0.855909
car_8091,429.338,480,50.6619,-4.3927
car_4635,268.336,302.8,34.4637,2.47913
car_367,107.335,108.8,1.46548,-0.155611
car_1045,286.225,323.2,36.9746,-1.16883
car_86,107.335,114,6.66548,0.533526
car_8781,161.002,178,16.9982,1.46926
car_5795,286.225,326.4,40.1746,-4.24907
car_1980,250.447,282.4,31.9528,-2.46121
car_15927,304.114,344.8,40.6855,-1.27739
car_6523,357.782,401.2,43.4183,-4.89453
car_2497,196.78,220.4,23.62,-0.796506
car_16333,268.336,302.4,34.0637,0.29709
car_99,107.335,111.6,4.26548,-2.15173
car_8828,304.114,350.4,46.2855,1.93102
car_12096,268.336,311.6,43.2637,-1.25692
car_15501,107.335,112,4.66548,-1.21694
car_5768,178.891,199.2,20.3091,-1.56521
car_231,304.114,339.2,35.0855,0.910056
car_61,375.671,410,34.3292,-4.52712
car_12004,143.113,153.2,10.0873,-0.231676
car_7899,143.113,149.2,6.0873,-1.91794
car_4502,125.224,130.8,5.57639,1.52081
car_6584,143.113,155.6,12.4873,-1.87781
car_1013,107.335,111.6,4.26548,-4.33534
car_8047,286.225,324,37.7746,4.07373
car_12835,339.893,376.8,36.9073,-0.407895
car_4663,339.893,398.8,58.9073,1.1004
car_1512,107.335,108.8,1.46548,-1.24997
car_5831,286.225,322,35.7746,-0.672355
car_7635,322.004,368,45.9964,-3.53117
car_3688,178.891,199.2,20.3091,3.61641
car_285,304.114,332.8,28.6855,-4.65532
car_6319,393.56,447.6,54.0401,2.50267
car_7082,125.224,130,4.77639,0.543172
car_1750,214.669,235.6,20.931,-6.80457
car_16909,304.114,346.4,42.2855,1.57718
car_17960,214.669,240,25.331,-3.07146
car_19492,107.335,110,2.66548,-0.296756
car_133,107.335,112.8,5.46548,2.26271
car_472,143.113,153.2,10.0873,-1.78733
car_3132,107.335,113.2,5.86548,-0.271626
car_8972,214.669,235.2,20.531,0.812904
car_4222,232.558,256,23.4419,0.704046
car_8486,143.113,155.2,12.0873,2.80131
car_833,357.782,397.2,39.4183,-1.99575
car_1885,322.004,359.2,37.1964,-2.19858
car_11927,465.116,515.2,50.0837,-1.78712
car_4639,107.335,112.8,5.46548,-1.30315
car_7847,411.449,465.2,53.751,-2.80832
car_13352,125.224,133.2,7.97639,-4.18672
car_6620,304.114,340.8,36.6855,-3.3771
car_1049,125.224,134.8,9.57639,-0.387941
car_169,107.335,108.8,1.46548,-0.34223
car_1391,393.56,430.8,37.2401,-3.07796
car_10249,250.447,282.8,32.3528,-2.69034
car_13420,393.56,446.4,52.8401,1.04952
car_4781,411.449,458.8,47.351,-0.666938
car_12647,143.113,169.2,26.0873,0.0400333
car_13868,268.336,296,27.6637,-0.886737
car_2277,107.335,108.8,1.46548,-0.427989
car_42,393.56,431.6,38.0401,0.00163448
car_15646,214.669,240.4,25.731,3.68968
car_4525,232.558,274.4,41.8419,3.44555
car_1074,214.669,235.6,20.931,-0.534917
car_4604,357.782,404.8,47.0183,-0.589692
car_316,250.447,273.2,22.7528,-3.36412
car_5294,286.225,321.2,34.9746,-1.97344
car_1535,107.335,108.8,1.46548,-0.170709
car_17983,232.558,262.4,29.8419,0.0353733
car_154,107.335,111.6,4.26548,-2.04537
car_455,143.113,151.6,8.4873,-0.303053
car_7498,322.004,364.8,42.7964,-1.87887
car_19088,107.335,111.6,4.26548,1.31197
car_2691,178.891,200.8,21.9091,-0.217314
car_3115,125.224,129.2,3.97639,-0.301085
car_312,357.782,404.8,47.0183,-1.82898
car_4600,196.78,218.8,22.02,-1.12329
car_5290,286.225,321.6,35.3746,-5.8968
car_1531,178.891,193.6,14.7091,0.902135
car_4521,268.336,300.8,32.4637,-1.15201
car_11079,357.782,397.2,39.4183,-2.45098
car_1070,375.671,422.4,46.7292,5.29479
car_46,304.114,338,33.8855,1.77213
car_15642,304.114,350,45.8855,-2.24579
car_7159,286.225,325.2,38.9746,-0.583968
car_709,322.004,359.2,37.1964,2.66723
car_1948,125.224,131.6,6.37639,1.11119
car_3568,125.224,138.4,13.1764,-1.64521
car_2695,143.113,155.6,12.4873,2.05856
car_2949,429.338,487.2,57.8619,0.643172
car_451,393.56,437.2,43.6401,-0.193608
car_17987,214.669,241.2,26.531,-1.80576
car_150,107.335,111.6,4.26548,-1.62515
car_12829,125.224,140.4,15.1764,-8.97421
car_4673,411.449,455.2,43.751,1.68524
car_321,339.893,374.4,34.5073,-0.123897
car_1520,339.893,376.4,36.5073,-3.02126
car_7885,250.447,276.4,25.9528,-4.95492
car_4530,429.338,481.6,52.2619,-2.68879
car_11068,107.335,116.4,9.06548,2.61886
car_1003,107.335,110.8,3.46548,-1.91012
car_3100,143.113,151.6,8.4873,-0.254717
car_440,125.224,130.4,5.17639,-0.297399
car_2958,214.669,231.6,16.931,-1.47531
car_123,286.225,318,31.7746,-3.21588
car_299,107.335,108.8,1.46548,-0.42799
car_9506,322.004,363.6,41.5964,-2.32138
car_431,107.335,113.6,6.26548,0.0350653
car_2929,322.004,353.6,31.5964,0.625212
car_1850,357.782,402,44.2183,-0.375761
car_12317,178.891,199.2,20.3091,-1.94566
car_1713,125.224,134.4,9.17639,-0.690366
car_1289,143.113,152,8.8873,-0.181049
car_7254,196.78,216.8,20.02,-0.537865
car_3430,161.002,171.6,10.5982,-1.47865
car_2785,89.4454,90,0.554563,325.2
car_10513,286.225,326,39.7746,-0.090373
car_5577,107.335,111.6,4.26548,-1.94046
car_3773,161.002,175.6,14.5982,-0.256613
car_7139,286.225,325.6,39.3746,4.01861
car_8435,286.225,312,25.7746,-2.66885
car_9674,161.002,176.8,15.7982,-1.00592
car_22,196.78,210.4,13.62,-1.82926
car_769,339.893,378,38.1073,-1.81457
