ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_218,89.4454,91.6,2.15456,-2.13431
car_1279,250.447,278,27.5528,-0.766581
car_621,161.002,174.8,13.7982,-1.65015
car_30,107.335,111.6,4.26548,-1.78622
car_406,196.78,213.6,16.82,0.382528
car_1764,178.891,197.6,18.7091,1.43624
car_33,107.335,111.6,4.26548,-1.78494
car_448,178.891,191.6,12.7091,-4.47191
car_291,214.669,232.4,17.731,0.2109
car_710,268.336,293.6,25.2637,-0.598781
car_75,107.335,111.6,4.26548,-2.05402
car_1933,232.558,254.4,21.8419,-1.5391
car_1528,161.002,174.8,13.7982,-0.326824
car_329,161.002,173.2,12.1982,-1.96254
car_1102,250.447,277.2,26.7528,-0.561857
car_1168,143.113,154,10.8873,1.35791
car_347,107.335,109.6,2.26548,0.377162
car_457,250.447,278.4,27.9528,-0.12905
car_156,178.891,194,15.1091,-1.38912
car_314,304.114,338.4,34.2855,-2.3594
car_1537,107.335,110,2.66548,-1.93982
car_1076,250.447,280.8,30.3528,-2.77074
car_1119,322.004,356.4,34.3964,-3.21007
car_40,107.335,111.6,4.26548,-2.0586
car_62,107.335,111.6,4.26548,-2.04977
car_1511,322.004,359.6,37.5964,0.106214
car_1010,214.669,238.4,23.731,-3.23027
car_471,268.336,294,25.6637,-3.60003
car_130,286.225,312.8,26.5746,-3.20014
car_1753,161.002,173.2,12.1982,-2.34122
car_286,125.224,130.8,5.57639,0.115374
car_2491,161.002,174,12.9982,-2.16072
car_80,107.335,112.4,5.06548,-1.77692
car_1986,125.224,135.6,10.3764,-0.0533428
car_1105,232.558,256,23.4419,-2.00533
car_72,107.335,113.6,6.26548,-4.92788
car_717,161.002,172,10.9982,-7.56896
car_462,268.336,296.8,28.4637,-2.20425
car_105,107.335,113.2,5.86548,-1.54826
car_1744,250.447,279.2,28.7528,-2.24137
car_1025,304.114,335.2,31.0855,-2.72171
car_1502,250.447,277.2,26.7528,-1.25306
car_17,161.002,174,12.9982,-0.325793
car_159,107.335,108.4,1.06548,-7.67021
car_458,375.671,418.8,43.1292,-2.71218
car_376,196.78,214,17.22,-0.6732
car_1050,286.225,317.2,30.9746,2.31743
car_1894,178.891,196.4,17.5091,-0.860191
car_170,143.113,152.8,9.6873,-1.39692
car_1388,125.224,132.8,7.57639,1.71412
car_8,125.224,130,4.77639,-0.194466
car_313,232.558,259.2,26.6419,-0.367345
car_1530,196.78,216.4,19.62,1.04742
car_1071,268.336,297.2,28.8637,-1.78608
car_708,232.558,257.6,25.0419,-2.63828
car_47,161.002,173.6,12.5982,-1.76801
car_1949,125.224,132.8,7.57639,-3.20003
car_450,107.335,108.8,1.46548,-0.249278
car_151,232.558,252.4,19.8419,-1.92139
car_249,107.335,112.8,5.46548,-0.939032
car_1592,196.78,212,15.22,0.245141
car_1761,286.225,315.2,28.9746,0.176052
car_403,178.891,195.2,16.3091,-2.16748
car_1840,125.224,137.6,12.3764,1.5712
car_36,125.224,130,4.77639,-0.290745
car_1947,286.225,320.8,34.5746,-2.11269
car_49,125.224,130.4,5.17639,-1.6962
car_706,304.114,342,37.8855,0.878214
car_1110,107.335,112.8,5.46548,-0.862288
car_1524,143.113,154.4,11.2873,-0.65073
car_325,196.78,213.6,16.82,-3.81824
car_1007,322.004,362.4,40.3964,-0.160211
car_79,304.114,334.8,30.6855,-8.96631
car_2688,178.891,198.8,19.9091,-0.723395
car_444,107.335,110.4,3.06548,-0.332928
car_127,196.78,218.4,21.62,1.74569
car_1195,107.335,108.8,1.46548,-0.147311
car_783,214.669,233.6,18.931,-1.69127
car_509,161.002,171.2,10.1982,-0.907039
car_220,107.335,112.4,5.06548,-1.06647
car_1263,214.669,235.2,20.531,-0.132248
car_2198,250.447,275.6,25.1528,-2.1795
car_354,161.002,174.8,13.7982,-3.60466
car_196,107.335,112,4.66548,-3.46813
car_90,125.224,129.2,3.97639,-0.308813
car_1585,143.113,153.6,10.4873,-0.853593
car_238,268.336,292.4,24.0637,-1.09155
car_211,107.335,112,4.66548,-2.10086
car_1270,214.669,240,25.331,0.0416843
car_628,286.225,319.2,32.9746,-3.52976
car_48,161.002,174,12.9982,-2.15419
car_707,268.336,297.6,29.2637,-0.110352
car_1946,143.113,151.2,8.0873,-0.379905
car_1111,143.113,158,14.8873,0.315387
car_538,286.225,318,31.7746,-2.53608
car_413,107.335,113.6,6.26548,-2.55048
car_112,250.447,278,27.5528,-1.04644
car_246,107.335,108.8,1.46548,-0.341872
car_99,125.224,130.4,5.17639,-0.887955
car_1993,143.113,153.2,10.0873,0.38791
car_231,268.336,296,27.6637,-3.62894
car_320,107.335,109.2,1.86548,0.0496843
car_1002,107.335,111.6,4.26548,-2.05825
car_1521,286.225,318.8,32.5746,2.99421
car_719,161.002,172.8,11.7982,-0.353272
car_298,250.447,279.6,29.1528,-0.0449982
car_441,125.224,132,6.77639,-1.66758
car_122,196.78,213.2,16.42,-0.595875
car_2959,107.335,113.2,5.86548,-5.32396
car_1587,250.447,277.6,27.1528,2.59882
car_92,125.224,132,6.77639,2.01341
car_1998,161.002,177.2,16.1982,-1.62223
car_98,232.558,255.2,22.6419,-1.31037
car_1992,143.113,150.8,7.6873,-0.804842
car_230,107.335,112,4.66548,-2.14841
car_250,125.224,129.2,3.97639,-1.24647
car_2094,143.113,156,12.8873,-1.51445
car_1503,178.891,197.6,18.7091,-1.06815
car_1024,250.447,279.2,28.7528,-1.9503
car_16,196.78,212.4,15.62,-3.13822
car_463,250.447,275.6,25.1528,-5.0511
car_104,125.224,131.6,6.37639,-1.87917
car_1745,250.447,277.2,26.7528,0.645892
car_447,268.336,298,29.6637,-0.944269
car_124,125.224,129.6,4.37639,0.155516
car_126,125.224,131.6,6.37639,-0.361765
car_445,322.004,359.2,37.1964,-8.09474
car_1593,322.004,353.6,31.5964,-1.1884
car_248,107.335,112.8,5.46548,-0.86193
car_850,161.002,176.8,15.7982,-5.84903
car_308,107.335,110,2.66548,-0.167561
car_334,125.224,131.2,5.97639,1.12271
car_68,304.114,336.8,32.6855,1.40211
car_2277,214.669,236,21.331,2.33816
car_1391,107.335,109.6,2.26548,-1.83482
car_169,125.224,129.2,3.97639,-0.160227
car_1405,250.447,273.6,23.1528,-3.14762
car_19,161.002,174,12.9982,0.696568
car_1089,268.336,306,37.6637,4.07927
car_587,178.891,192.8,13.9091,-1.3003
car_2,143.113,152.8,9.6873,-4.07993
car_1042,375.671,422,46.3292,-1.6303
car_360,322.004,354.4,32.3964,-2.03035
car_838,125.224,135.2,9.97639,-1.04563
car_2317,107.335,114.4,7.06548,-2.1644
car_997,143.113,150.4,7.2873,-2.14506
car_162,125.224,132,6.77639,-2.06139
car_374,214.669,236,21.331,0.722514
car_1052,339.893,384.4,44.5073,-1.18795
car_1896,143.113,153.2,10.0873,-0.631962
car_172,125.224,132.8,7.57639,-2.06848
car_1791,178.891,194,15.1091,-2.23522
car_571,178.891,194.8,15.9091,2.94897
