ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_9692,268.336,302.4,34.0637,4.50353
car_88,89.4454,90,0.554563,103.2
car_3493,286.225,320,33.7746,-1.49917
car_197,125.224,128.8,3.57639,-0.385522
car_355,107.335,111.6,4.26548,-1.95721
car_5257,286.225,321.6,35.3746,-0.438744
car_2199,429.338,475.2,45.8619,-1.81248
car_272,89.4454,90,0.554563,128.8
car_16,483.005,529.2,46.1946,-3.03052
car_1503,107.335,112.8,5.46548,-2.04738
car_4654,161.002,178,16.9982,-4.72461
car_7512,447.227,499.2,51.9728,-3.91613
car_1024,107.335,108.8,1.46548,-0.41969
car_4513,286.225,312.4,26.1746,-3.30987
car_7439,196.78,215.2,18.42,-1.70916
car_1745,107.335,112.8,5.46548,-0.234452
car_7093,178.891,192.8,13.9091,0.729469
car_104,89.4454,90,0.554563,106
car_9532,322.004,349.6,27.5964,-3.53649
car_463,393.56,433.2,39.6401,-0.245235
car_8658,196.78,213.6,16.82,3.34274
car_303,322.004,357.2,35.1964,-3.68637
car_9119,143.113,149.2,6.0873,-1.39895
car_695,89.4454,90.8,1.35456,186
car_2716,178.891,196,17.1091,-1.59048
car_48,107.335,108.8,1.46548,-1.31244
car_1946,250.447,271.6,21.1528,-1.97756
car_9234,286.225,318,31.7746,1.19205
car_707,375.671,416,40.3292,-2.16329
car_4101,143.113,153.6,10.4873,3.77083
car_1111,143.113,151.6,8.4873,-0.815983
car_6910,107.335,108.8,1.46548,-0.32638
car_454,214.669,234,19.331,-3.30908
car_7499,107.335,108.8,1.46548,-0.163518
car_2690,339.893,378.4,38.5073,-2.38733
car_155,268.336,293.6,25.2637,0.88439
car_4524,214.669,240.4,25.731,1.10576
car_1075,304.114,334,29.8855,-1.64279
car_317,286.225,314,27.7746,0.524548
car_5295,143.113,151.6,8.4873,-0.809586
car_4605,375.671,407.6,31.9292,-1.94812
car_1534,357.782,395.6,37.8183,-1.76783
car_43,107.335,112.4,5.06548,-1.98626
car_4133,411.449,456.8,45.351,-2.34905
car_5383,286.225,321.2,34.9746,-3.3771
car_2034,375.671,413.2,37.5292,0.990328
car_1123,143.113,155.6,12.4873,-2.00526
car_6900,107.335,111.2,3.86548,0.638414
car_2805,286.225,322,35.7746,4.52492
car_1952,286.225,318,31.7746,-0.330173
car_58,107.335,112.4,5.06548,-0.980892
car_4511,214.669,235.2,20.531,-1.64068
car_1026,286.225,309.6,23.3746,2.11133
car_7510,322.004,352.8,30.7964,0.303187
car_4656,268.336,296.4,28.0637,0.842457
car_1408,411.449,453.2,41.751,-5.61029
car_1501,143.113,150.8,7.6873,-0.299404
car_9602,339.893,376.4,36.5073,-0.57023
car_8999,304.114,341.2,37.0855,-1.63413
car_14,178.891,193.2,14.3091,-2.03503
car_1747,304.114,337.6,33.4855,-0.0151663
car_7091,143.113,152.4,9.2873,-1.81202
car_106,107.335,112.4,5.06548,-0.980892
car_9530,178.891,188.4,9.50913,-0.668348
car_528,375.671,412.8,37.1292,-3.86243
car_461,393.56,435.6,42.0401,-0.567654
car_3919,268.336,301.2,32.8637,-0.406009
car_1834,214.669,238.8,24.131,0.0873374
car_9953,161.002,175.2,14.1982,-0.0235395
car_495,107.335,108.4,1.06548,-0.457865
car_334,411.449,450.8,39.351,-3.98976
car_8983,286.225,324,37.7746,-1.44297
car_9636,143.113,149.2,6.0873,-0.482767
car_68,107.335,111.6,4.26548,-1.85635
car_821,393.56,436,42.4401,-1.64586
car_9123,196.78,217.2,20.42,3.20811
car_379,125.224,132,6.77639,-1.81331
car_9538,286.225,315.6,29.3746,-1.60368
car_520,107.335,112,4.66548,-1.48358
car_469,196.78,213.2,16.42,-1.68493
car_8652,89.4454,92.4,2.95456,1313.6
car_4906,304.114,335.2,31.0855,-2.8995
car_2580,339.893,371.2,31.3073,-1.86272
car_2489,196.78,214.4,17.62,0.202349
car_7,143.113,150.8,7.6873,-0.288348
car_50,196.78,216.4,19.62,-0.856313
car_1783,178.891,196,17.1091,-1.00665
car_142,107.335,108.8,1.46548,-2.40307
car_1741,339.893,374.8,34.9073,1.37013
car_7097,357.782,390,32.2183,-4.2752
car_100,304.114,338.4,34.2855,-4.35492
car_9536,304.114,336,31.8855,-3.15016
car_467,339.893,370,30.1073,0.866536
car_1507,429.338,470.4,41.0619,-0.944999
car_4650,143.113,152.4,9.2873,-0.280692
car_4517,125.224,132.4,7.17639,-1.42237
car_1020,339.893,370,30.1073,-1.35724
car_7516,322.004,367.2,45.1964,-0.703361
car_12,143.113,149.2,6.0873,-0.401371
car_1389,339.893,377.2,37.3073,-0.219424
car_5143,143.113,156.4,13.2873,-3.28355
car_10251,268.336,300,31.6637,0.121433
car_7798,429.338,480.4,51.0619,-1.66962
car_4799,143.113,153.2,10.0873,-2.00261
car_171,107.335,108.8,1.46548,-0.32638
car_1792,143.113,154.4,11.2873,-1.9673
car_392,107.335,111.6,4.26548,-1.78973
car_1953,393.56,432.8,39.2401,-2.234
car_2804,125.224,130.8,5.57639,-0.438044
car_59,143.113,153.2,10.0873,-1.74409
car_4132,357.782,391.2,33.4183,-0.380726
car_5382,393.56,434.4,40.8401,1.7444
car_2035,447.227,492,44.7728,0.668304
car_1122,161.002,170.4,9.39821,0.56607
car_6901,339.893,372.8,32.9073,-1.92594
car_1746,339.893,372.4,32.5073,-1.06719
car_7090,322.004,356.8,34.7964,-1.17628
car_107,429.338,469.2,39.8619,-0.194839
car_9531,357.782,402,44.2183,-3.25811
car_460,196.78,211.6,14.82,0.471437
car_529,465.116,509.2,44.0837,-1.64626
car_1500,143.113,150.8,7.6873,-0.518545
