ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_85,107.335,110,2.66548,-2.47053
car_1983,125.224,204.1,78.8764,67.9055
car_1756,125.224,312.4,187.176,129.403
car_135,107.335,137.8,30.4655,20.1429
car_474,107.335,169.5,62.1655,48.7314
car_283,125.224,204.4,79.1764,68.5493
car_67,89.4454,89.8,0.354563,-0.548669
car_1514,107.335,386.5,279.165,153.287
car_4665,89.4454,288.2,198.755,119.199
car_1015,89.4454,150.1,60.6546,58.4984
car_38,107.335,121.3,13.9655,2.97678
car_5402,107.335,113,5.66548,-4.59083
car_755,107.335,355.4,248.065,170.421
car_539,89.4454,121.1,31.6546,23.8276
car_412,125.224,246.8,121.576,112.793
car_113,89.4454,94.5,5.05456,-7.68939
car_1110,107.335,397.7,290.365,195.342
car_706,89.4454,126.8,37.3546,25.8027
car_1947,125.224,438.9,313.676,262.072
car_49,89.4454,91.4,1.95456,-2.13975
car_1499,107.335,369.1,261.765,93.8956
car_1785,107.335,139.6,32.2655,23.1735
car_144,125.224,141,15.7764,8.64249
car_56,107.335,112.9,5.56548,-0.743138
car_3233,107.335,313.5,206.165,118.026
car_1064,107.335,194.7,87.3655,80.7225
car_5789,125.224,190,64.7764,55.05
car_1,89.4454,92.6,3.15456,-0.577923
car_1743,107.335,186.5,79.1655,70.1062
car_102,89.4454,93,3.55456,-1.77102
car_6368,107.335,132.9,25.5655,16.9564
car_465,125.224,161.2,35.9764,25.9983
car_10,89.4454,90.6,1.15456,-0.5935
car_1022,107.335,197.2,89.8655,87.5468
car_4515,125.224,185.4,60.1764,50.5577
car_1505,125.224,480.4,355.176,224.711
car_105,107.335,119,11.6655,5.94532
car_1744,125.224,425.9,300.676,186.358
car_462,107.335,166,58.6655,54.8347
car_1025,107.335,246.4,139.065,123.496
car_4512,89.4454,92,2.55456,-1.72278
car_1502,125.224,369.8,244.576,169.331
car_17,89.4454,91.1,1.65456,-2.1751
car_347,125.224,190.5,65.2764,54.4125
car_2183,125.224,313.4,188.176,74.8697
car_5241,89.4454,260.4,170.955,91.1711
car_1168,89.4454,147.7,58.2546,47.4069
car_181,89.4454,94.7,5.25456,0.00318693
car_404,89.4454,116.6,27.1546,19.0291
car_1847,125.224,450.2,324.976,226.24
car_1766,89.4454,205.6,116.155,109.187
car_4574,89.4454,89.9,0.454563,-0.538116
car_1564,125.224,204.1,78.8764,68.5015
car_31,89.4454,92.7,3.25456,-1.49724
car_1537,107.335,273.8,166.465,122.118
car_314,107.335,145.8,38.4655,27.3194
car_4606,107.335,361.9,254.565,169.943
car_1119,125.224,208.6,83.3764,76.1403
car_1076,125.224,471.1,345.876,183.529
car_40,89.4454,93.2,3.75456,-0.335347
car_457,107.335,186,78.6655,66.6967
car_2693,125.224,505.4,380.176,265.248
car_156,107.335,134.4,27.0655,12.4984
car_525,107.335,111.6,4.26548,-4.28599
car_1405,107.335,162.5,55.1655,53.0185
car_19,107.335,114.2,6.86548,-1.45721
car_2,107.335,108.7,1.36548,-1.04249
car_648,89.4454,123.2,33.7546,33.026
car_5805,107.335,133.4,26.0655,17.8556
car_1210,107.335,108.5,1.16548,-3.84286
car_3388,125.224,185.5,60.2764,52.4399
car_147,125.224,178.3,53.0764,40.1117
car_1786,107.335,405.6,298.265,145.982
car_2808,125.224,360.1,234.876,121.365
car_55,89.4454,91.1,1.65456,0.169864
car_2039,107.335,401.5,294.165,160.738
car_3230,107.335,335.7,228.365,126.749
car_1067,125.224,144.8,19.5764,4.34628
car_2409,107.335,348.4,241.065,125.414
car_296,125.224,156.4,31.1764,24.1986
car_1934,107.335,215.8,108.465,99.491
car_717,107.335,163.1,55.7655,42.5245
car_72,89.4454,90.5,1.05456,-0.0317824
car_1105,125.224,318.2,192.976,179.112
car_0,107.335,114.2,6.86548,-1.27059
car_1498,125.224,248.1,122.876,84.6477
car_145,107.335,140,32.6655,27.4446
car_1784,107.335,312.9,205.565,124.516
car_57,89.4454,92.7,3.25456,-2.08025
car_1838,125.224,208,82.7764,68.7675
car_499,125.224,162.3,37.0764,26.5467
car_3915,89.4454,306.2,216.755,117.756
car_2497,125.224,237,111.776,104.837
car_1980,107.335,380.4,273.065,145.8
car_86,89.4454,92.4,2.95456,-1.22143
car_4894,107.335,293.3,185.965,161.802
car_1211,125.224,308.7,183.476,157.499
car_3389,107.335,333.9,226.565,137.068
car_649,107.335,214.5,107.165,94.4988
car_146,107.335,125.4,18.0655,6.7348
car_1787,125.224,453.9,328.676,242.253
car_54,107.335,120,12.6655,4.27321
car_3231,107.335,154.7,47.3655,40.4069
car_2038,125.224,354.4,229.176,0.229698
car_4616,107.335,112.1,4.76548,-3.51198
car_1066,107.335,191.1,83.7655,80.4654
car_1404,107.335,379,271.665,154.364
car_18,107.335,117.1,9.76548,1.62555
car_3,107.335,110.2,2.86548,-2.26262
car_1952,89.4454,278,188.555,128.361
car_2805,107.335,328.8,221.465,135.444
car_58,107.335,118.2,10.8655,2.15791
car_4133,107.335,110.9,3.56548,-2.58581
car_2034,107.335,499.1,391.765,194.468
car_1123,107.335,110.9,3.56548,-1.83078
car_3121,89.4454,89.9,0.454563,-0.627203
car_106,89.4454,102.3,12.8546,1.09755
car_1747,107.335,313.1,205.765,96.0854
car_528,107.335,157.8,50.4655,46.6838
car_461,107.335,181.6,74.2655,67.681
car_1026,107.335,337.8,230.465,166.632
car_4511,107.335,313.2,205.865,127.364
car_1408,107.335,371.7,264.365,143.785
car_1501,89.4454,317.2,227.755,129.011
car_14,107.335,111.4,4.06548,-4.27141
car_3237,107.335,113.5,6.16548,1.0089
car_5389,107.335,152.3,44.9655,34.7415
car_1129,107.335,265.6,158.265,110.134
car_1060,125.224,193.3,68.0764,58.5384
car_1958,125.224,425.8,300.576,245.123
car_52,107.335,122.8,15.4655,7.20201
car_1217,89.4454,173.5,84.0546,71.9894
car_3578,125.224,163.2,37.9764,28.714
car_1781,107.335,151.5,44.1655,37.8198
car_140,89.4454,93.5,4.05456,-2.60891
car_489,89.4454,110.7,21.2546,13.713
car_580,107.335,197.6,90.2655,80.696
car_5,107.335,112.6,5.26548,-3.21273
car_460,107.335,136.5,29.1655,22.9501
car_529,125.224,271.7,146.476,-0.576649
car_1746,107.335,236.7,129.365,119.451
car_107,107.335,113.2,5.86548,-2.61336
car_1409,107.335,261.9,154.565,109.087
car_1500,89.4454,133.3,43.8546,19.7348
car_1027,125.224,458.8,333.576,202.716
car_15,107.335,111.8,4.46548,-1.59672
car_485,107.335,162.8,55.4655,52.2058
car_3901,107.335,388.8,281.465,100.533
car_1082,107.335,127.9,20.5655,6.87037
car_9,107.335,114.6,7.26548,-2.9478
car_2687,107.335,224.8,117.465,52.016
car_3510,107.335,521.4,414.065,160.338
car_2953,107.335,373.6,266.265,158.322
car_128,89.4454,93.4,3.95456,-1.3558
car_292,107.335,124.4,17.0655,14.6695
car_4678,107.335,306,198.665,111.788
car_4111,125.224,318.1,192.876,155.897
car_1008,125.224,283.6,158.376,146.28
car_1101,125.224,192.9,67.6764,57.1563
car_713,107.335,189.6,82.2655,71.135
car_1930,89.4454,241.3,151.855,97.3896
car_76,107.335,118.6,11.2655,2.12609
car_762,107.335,194.2,86.8655,71.9927
car_29,107.335,109.8,2.46548,-0.513334
car_402,107.335,170.6,63.2655,54.5569
car_1841,125.224,421.1,295.876,194.128
car_1760,107.335,277.8,170.465,71.6086
car_1562,107.335,241.8,134.465,99.7999
car_37,107.335,108.6,1.26548,-1.05269
car_444,107.335,133.6,26.2655,15.1044
car_2688,107.335,258.1,150.765,99.0158
car_127,107.335,135.4,28.0655,18.0655
car_1007,107.335,140.2,32.8655,24.4537
car_4534,107.335,312.8,205.465,145.277
car_325,89.4454,99,9.55456,3.25129
car_1524,89.4454,92.5,3.05456,-3.30231
car_79,107.335,108.7,1.36548,-1.13598
car_1717,125.224,477.2,351.976,229.045
car_435,107.335,174.1,66.7655,55.0716
car_1854,107.335,412.9,305.565,188.742
car_4545,107.335,304.4,197.065,132.686
car_1555,125.224,210.6,85.3764,74.6068
car_26,107.335,115.6,8.26548,-0.240941
car_4592,107.335,143.4,36.0655,27.5483
car_1582,125.224,396.3,271.076,177.011
car_97,89.4454,96.3,6.85456,-1.67699
car_101,107.335,128.4,21.0655,12.8596
car_1740,125.224,459.9,334.676,203.678
