ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_474,107.335,179.1,71.7655,20.6938
car_1756,125.224,331.8,206.576,16.918
car_135,107.335,138.8,31.4655,16.1584
car_283,125.224,197.5,72.2764,23.6478
car_4504,125.224,285.9,160.676,23.2226
car_1015,89.4454,176.1,86.6546,85.0525
car_1514,107.335,357.8,250.465,-36.912
car_67,89.4454,90.3,0.854563,-6.72567
car_38,107.335,119.1,11.7655,-1.75545
car_5402,107.335,146.8,39.4655,-5.63262
car_755,107.335,285.7,178.365,7.86486
car_113,89.4454,94.5,5.05456,-15.5941
car_412,125.224,155.7,30.4764,0.94565
car_539,89.4454,117.2,27.7546,-18.6723
car_1947,125.224,265.5,140.276,12.1219
car_706,89.4454,134.6,45.1546,22.8051
car_49,89.4454,91.4,1.95456,-28.123
car_1110,107.335,355.4,248.065,-20.1697
car_1499,107.335,338.8,231.465,14.8551
car_1785,107.335,159.3,51.9655,23.2805
car_144,125.224,169.9,44.6764,4.61027
car_56,107.335,112.7,5.36548,-4.01718
car_3233,107.335,349.9,242.565,-7.61335
car_1064,107.335,169,61.6655,-0.829693
car_1,89.4454,92.6,3.15456,-14.869
car_10,89.4454,91.1,1.65456,-13.4735
car_1022,107.335,170.9,63.5655,-7.39239
car_4515,125.224,183.6,58.3764,-10.4669
car_1505,125.224,384.8,259.576,2.25834
car_465,125.224,173.7,48.4764,-12.0935
car_6368,107.335,163.9,56.5655,34.1405
car_1743,107.335,191.2,83.8655,19.0244
car_102,89.4454,93.4,3.95456,-26.8081
car_105,107.335,124.7,17.3655,7.83446
car_1744,125.224,368.9,243.676,-0.974237
car_462,107.335,112.1,4.76548,1.3524
car_1025,107.335,254,146.665,-33.8978
car_4512,89.4454,93.1,3.65456,-19.5005
car_1502,125.224,190.4,65.1764,28.2833
car_17,89.4454,91.1,1.65456,-15.5521
car_5241,89.4454,321.3,231.855,86.5944
car_347,125.224,184.2,58.9764,23.249
car_2183,125.224,318.5,193.276,0.466421
car_1168,89.4454,182.2,92.7546,60.521
car_2622,107.335,441.6,334.265,15.8644
car_3485,107.335,203.6,96.2655,-4.15538
car_181,89.4454,93.6,4.15456,-14.0693
car_404,89.4454,113.8,24.3546,-19.6284
car_1847,125.224,382.8,257.576,-9.41542
car_3980,107.335,207.1,99.7655,2.69919
car_1766,89.4454,153.9,64.4546,15.0582
car_4574,89.4454,89.9,0.454563,-16.3941
car_1564,125.224,155.8,30.5764,-0.249922
car_5700,125.224,248.7,123.476,-0.201334
car_31,89.4454,92.7,3.25456,-9.969
car_1076,125.224,411.3,286.076,-3.72384
car_1119,125.224,239,113.776,31.1923
car_4527,107.335,188.4,81.0655,-21.3077
car_1537,107.335,261.7,154.365,-13.1273
car_314,107.335,156.8,49.4655,7.63668
car_4109,89.4454,202.4,112.955,-39.9275
car_40,89.4454,93.2,3.75456,-13.7123
car_457,107.335,180.3,72.9655,6.5399
car_2693,125.224,255.7,130.476,27.9729
car_156,107.335,143.8,36.4655,15.5857
car_525,107.335,125.3,17.9655,4.24407
car_1405,107.335,133.5,26.1655,0.826822
car_19,107.335,114.2,6.86548,-3.41732
car_2,107.335,108.7,1.36548,-0.126023
car_648,89.4454,119.2,29.7546,29.0499
car_4420,107.335,409.2,301.865,15.565
car_5805,107.335,152.4,45.0655,26.7814
car_1210,107.335,108.5,1.16548,-0.155432
car_3388,125.224,171.9,46.6764,-14.9616
car_147,125.224,138,12.7764,-4.2507
car_1786,107.335,276.1,168.765,-1.26028
car_55,89.4454,91.9,2.45456,-12.42
car_2039,107.335,373.8,266.465,7.48185
car_3230,107.335,211.1,103.765,13.741
car_1067,125.224,176.6,51.3764,24.6009
car_2409,107.335,357.1,249.765,36.8571
car_296,125.224,151.4,26.1764,-0.198044
car_1934,107.335,225,117.665,-3.73683
car_717,107.335,144.4,37.0655,1.09446
car_72,89.4454,90.5,1.05456,-6.70788
car_1105,125.224,345.2,219.976,-14.9128
car_4260,125.224,340.9,215.676,-0.244627
car_585,107.335,128.1,20.7655,-7.21976
car_3908,89.4454,163.7,74.2546,-16.3805
car_0,107.335,111.3,3.96548,-11.0353
car_1498,125.224,279.3,154.076,25.6162
car_145,107.335,142.7,35.3655,14.726
car_1784,107.335,365.3,257.965,16.6141
car_3232,107.335,145.2,37.8655,8.66087
car_4615,89.4454,191.3,101.855,14.6079
car_1065,125.224,396,270.776,2.00206
car_57,89.4454,93.3,3.85456,-19.318
car_1980,107.335,340.7,233.365,-7.40545
car_86,89.4454,92.7,3.25456,-30.6281
car_1211,125.224,289.3,164.076,16.9799
car_3389,107.335,395.8,288.465,18.4487
car_649,107.335,214.3,106.965,-6.67899
car_1787,125.224,266.3,141.076,32.6787
car_146,107.335,128.6,21.2655,8.08544
car_4779,107.335,134.7,27.3655,-4.98811
car_1369,89.4454,122.3,32.8546,-25.0533
car_2809,107.335,339.5,232.165,-0.153571
car_54,107.335,112.2,4.86548,-1.62987
car_3231,107.335,123,15.6655,-8.36867
car_2038,125.224,413.6,288.376,-9.6965
