ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_1021,107.335,404.5,297.165,287.124
car_4651,107.335,451.3,343.965,224.671
car_1506,125.224,414.6,289.376,-12.9435
car_13,89.4454,89.9,0.454563,-0.553572
car_101,107.335,111.4,4.06548,-6.68486
car_1740,89.4454,432.9,343.455,314.187
car_466,107.335,257.4,150.065,39.139
car_11114,107.335,320.6,213.265,161.688
car_1083,125.224,418,292.776,261.549
car_3900,125.224,2039.3,1914.08,1885.23
car_484,89.4454,183.6,94.1546,92.4587
car_8,107.335,111.1,3.76548,-2.01967
car_7092,125.224,431.8,306.576,264.253
car_1744,107.335,203.9,96.5655,30.8222
car_105,107.335,129.7,22.3655,10.34
car_462,107.335,160.2,52.8655,37.6861
car_7438,107.335,345.8,238.465,199.916
car_19028,89.4454,92.4,2.95456,-11.9026
car_1025,89.4454,191.3,101.855,80.2613
car_4512,107.335,322.8,215.465,199.594
car_4655,125.224,349.3,224.076,166.791
car_1502,89.4454,355.2,265.755,263.733
car_17,89.4454,91.9,2.45456,-1.29284
car_1220,107.335,162,54.6655,-7.35454
car_2980,107.335,549.2,441.865,424.361
car_199,89.4454,96,6.55456,1.70661
car_5769,107.335,593.8,486.465,471.168
car_8829,107.335,158.4,51.0655,16.5707
car_98,107.335,112,4.66548,-6.85307
car_1992,89.4454,246,156.555,137.746
car_230,107.335,154.3,46.9655,31.9556
car_2953,107.335,1085.2,977.865,856.644
car_2687,107.335,549.8,442.465,407.691
car_3510,107.335,571.3,463.965,414.775
car_128,89.4454,89.6,0.154563,-0.581728
car_292,125.224,188.1,62.8764,38.7621
car_4678,125.224,484.3,359.076,205.041
car_8054,107.335,111.7,4.36548,-7.73194
car_4111,125.224,721.2,595.976,307.608
car_1008,125.224,442.4,317.176,1.39527
car_1101,107.335,236,128.665,114.211
car_713,107.335,267.6,160.265,28.2193
car_1930,107.335,447.7,340.365,307.984
car_12075,107.335,182.4,75.0655,29.1591
car_76,107.335,113.4,6.06548,-8.8098
car_762,107.335,317.9,210.565,-15.0436
car_8876,107.335,316.5,209.165,171.383
car_5736,89.4454,232.7,143.255,121.923
car_29,107.335,118.4,11.0655,5.28108
car_1567,125.224,328.3,203.076,37.8476
car_8843,107.335,197.4,90.0655,17.9327
car_32,107.335,114.2,6.86548,1.62915
car_454,107.335,213.3,105.965,19.1785
car_2690,89.4454,276.6,187.155,180.627
car_155,107.335,133.7,26.3655,14.392
car_4605,107.335,885.8,778.465,767.758
car_1534,107.335,415.2,307.865,244.732
car_317,89.4454,95.3,5.85456,-7.24234
car_5295,107.335,281.5,174.165,162.469
car_4524,125.224,895.2,769.976,732.574
car_1075,107.335,282.5,175.165,152.455
car_43,89.4454,91.5,2.05456,1.13956
car_11434,125.224,193.1,67.8764,1.02407
car_1552,107.335,224.4,117.065,34.3062
car_21,89.4454,91.1,1.65456,-2.18615
car_85,89.4454,89.9,0.454563,-0.472032
car_5796,107.335,145.6,38.2655,-4.33662
car_1983,107.335,376.9,269.565,177.062
car_9235,125.224,460,334.776,95.9237
car_706,107.335,265.3,157.965,146.872
car_1947,125.224,490,364.776,40.1204
car_49,89.4454,91.1,1.65456,0.825319
car_1110,107.335,144.3,36.9655,-10.0297
car_1405,107.335,230.1,122.765,48.0382
car_19,107.335,125.8,18.4655,5.63779
car_648,107.335,158.5,51.1655,13.5286
