ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_6375,107.335,343.9,236.565,203.016
car_113,89.4454,94.5,5.05456,-9.09086
car_539,89.4454,117.9,28.4546,18.8804
car_412,125.224,158.9,33.6764,33.0003
car_1947,125.224,272.1,146.876,86.0096
car_706,89.4454,121.1,31.6546,23.7544
car_7156,125.224,413.3,288.076,250.666
car_49,89.4454,91.4,1.95456,-3.15611
car_6911,107.335,264.9,157.565,141.454
car_1110,107.335,320.2,212.865,203.375
car_11076,107.335,272.3,164.965,152.649
car_1785,107.335,186.6,79.2655,60.2252
car_1499,107.335,363.5,256.165,246.032
car_144,125.224,165.9,40.6764,31.4479
car_56,107.335,112.3,4.96548,-4.53288
car_12051,89.4454,90.6,1.15456,-0.68663
car_13669,107.335,245.7,138.365,126.583
car_4614,125.224,426.9,301.676,296.634
car_5284,107.335,335.7,228.365,221.352
car_3233,107.335,369.6,262.265,253.005
car_1064,107.335,196.3,88.9655,82.2496
car_1,89.4454,92.6,3.15456,-0.588978
car_10,89.4454,90.6,1.15456,0.236231
car_7514,107.335,340.7,233.365,178.472
car_4515,125.224,217.1,91.8764,88.139
car_1022,107.335,194.2,86.8655,75.7918
car_4652,107.335,369.5,262.165,252.639
car_1505,125.224,336.7,211.476,206.167
car_465,125.224,215.9,90.6764,87.2809
car_1743,107.335,180.2,72.8655,60.5302
car_6368,107.335,174.1,66.7655,10.621
car_7095,107.335,426.9,319.565,307.674
car_102,89.4454,93.6,4.15456,-3.77326
car_1744,125.224,349.7,224.476,214.074
car_7092,107.335,299.6,192.265,186.578
car_105,107.335,117.7,10.3655,-3.50719
car_9533,107.335,353.1,245.765,237.622
car_8659,107.335,435.9,328.565,319.817
car_462,107.335,118.5,11.1655,7.39758
car_4512,89.4454,105.2,15.7546,10.3297
car_1025,107.335,168.2,60.8655,-18.4449
car_7438,89.4454,338.5,249.055,240.005
car_7513,125.224,375.5,250.276,244.289
car_4655,89.4454,324.6,235.155,223.009
car_1502,125.224,242,116.776,64.2682
car_17,89.4454,91.5,2.05456,-2.25597
car_347,125.224,167.4,42.1764,34.633
car_5241,89.4454,342.5,253.055,231.538
car_4178,107.335,336,228.665,212.433
