ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_313,339.893,372.8,32.9073,-1.93545
car_1071,304.114,335.2,31.0855,-4.24916
car_1530,322.004,352.4,30.3964,-1.8127
car_708,232.558,249.2,16.6419,-0.241801
car_47,107.335,110.4,3.06548,-0.250853
car_1949,161.002,170.8,9.79821,-0.130888
car_3569,143.113,149.6,6.4873,-0.221407
car_2694,339.893,368,28.1073,-2.90563
car_2948,143.113,149.6,6.4873,-0.382838
car_450,393.56,425.6,32.0401,-1.70168
car_151,375.671,411.6,35.9292,-1.42128
car_50,125.224,132.8,7.57639,-0.785508
car_3235,250.447,267.6,17.1528,-0.252713
car_1062,107.335,110,2.66548,0.959738
car_1215,125.224,132,6.77639,-1.69223
car_142,107.335,111.6,4.26548,-1.8786
car_1783,322.004,356.8,34.7964,-1.68994
car_582,214.669,234,19.331,1.8353
car_2580,250.447,267.6,17.1528,-1.96018
car_2489,107.335,111.6,4.26548,-1.78161
car_7,107.335,112.8,5.46548,-2.15126
car_1747,483.005,519.6,36.5946,-0.315003
car_461,357.782,386.4,28.6183,-9.00715
car_106,447.227,483.6,36.3728,0.523244
car_528,125.224,130.4,5.17639,0.894693
car_1026,304.114,332,27.8855,-1.78751
car_1408,161.002,173.6,12.5982,-0.252297
car_1501,465.116,504.4,39.2837,-0.717078
car_14,89.4454,91.6,2.15456,-2.23166
car_149,161.002,171.2,10.1982,0.559917
car_1494,143.113,150.8,7.6873,-0.50037
car_1788,304.114,329.6,25.4855,-1.80565
car_646,214.669,233.6,18.931,-1.94118
car_462,196.78,210.4,13.62,-1.7595
car_105,411.449,446,34.551,-4.4166
car_1744,196.78,215.2,18.42,-1.59459
car_1025,393.56,430.4,36.8401,-1.86629
car_1502,357.782,386,28.2183,-3.6843
car_17,107.335,108.4,1.06548,-0.458044
car_755,375.671,408.8,33.1292,-1.62715
car_38,125.224,132.8,7.57639,-0.877923
car_315,196.78,207.2,10.42,-0.278151
car_1077,286.225,316.4,30.1746,-1.82526
car_1118,339.893,372.4,32.5073,-0.644647
car_1536,357.782,390.8,33.0183,-1.68622
car_41,107.335,111.6,4.26548,-1.77703
car_958,232.558,256.4,23.8419,-1.86509
car_1841,393.56,430.8,37.2401,-1.6781
car_402,250.447,276.8,26.3528,-1.61588
car_1760,143.113,151.6,8.4873,-0.137272
car_1562,429.338,470,40.6619,-1.67828
car_37,214.669,232.4,17.731,-1.37846
car_1070,232.558,251.2,18.6419,1.58186
car_312,357.782,389.2,31.4183,-3.16805
car_1531,322.004,348.4,26.3964,-1.59724
car_1948,339.893,368,28.1073,-0.344985
car_709,214.669,234.4,19.731,-1.87184
car_46,107.335,111.6,4.26548,-1.78218
car_3568,196.78,208.8,12.02,-1.77674
car_2695,357.782,385.6,27.8183,-1.66089
car_2949,178.891,190,11.1091,1.20103
car_451,339.893,373.6,33.7073,-2.3381
car_150,357.782,386.4,28.6183,-0.477758
car_2919,268.336,288,19.6637,1.09662
car_401,250.447,269.6,19.1528,-1.90662
car_1842,232.558,249.6,17.0419,-2.00261
car_1763,268.336,296,27.6637,-0.473485
car_3299,107.335,110,2.66548,0.861634
car_1561,250.447,272.4,21.9528,-1.98143
car_759,304.114,336.4,32.2855,-2.18944
car_34,125.224,132,6.77639,-1.69277
car_1586,447.227,489.2,41.9728,-0.369765
car_1999,393.56,429.2,35.6401,-1.85213
car_93,107.335,109.6,2.26548,-0.364842
car_2697,196.78,213.2,16.42,-2.16347
car_453,393.56,428.8,35.2401,-1.67408
car_152,286.225,316,29.7746,-1.57971
car_1072,125.224,130.8,5.57639,-1.62944
car_310,214.669,230.8,16.131,-0.0849847
car_1533,357.782,390.4,32.6183,-1.32472
car_44,125.224,132,6.77639,-1.80576
car_2243,178.891,190,11.1091,-0.326237
car_195,232.558,247.6,15.0419,-0.429851
car_357,89.4454,91.6,2.15456,-2.23588
car_1581,143.113,154,10.8873,-2.12683
car_94,107.335,110,2.66548,-0.0542868
car_284,125.224,130.4,5.17639,-0.375039
car_473,143.113,149.6,6.4873,-0.223447
car_132,304.114,334,29.8855,-1.57717
car_1751,286.225,314.4,28.1746,-0.4613
car_1012,286.225,314.4,28.1746,-1.77266
car_1513,250.447,268.4,17.9528,-0.352928
car_60,125.224,128.8,3.57639,-0.478831
car_475,322.004,354.4,32.3964,-1.61159
car_134,393.56,428,34.4401,-0.338316
car_1757,196.78,211.6,14.82,-1.96164
car_282,143.113,154.4,11.2873,-0.646474
car_1014,339.893,372,32.1073,-1.82064
car_1515,232.558,255.2,22.6419,-0.948691
car_66,125.224,130.4,5.17639,-1.99352
car_2693,268.336,294.4,26.0637,2.66317
car_156,89.4454,91.2,1.75456,0.376661
car_457,161.002,172.8,11.7982,-1.79062
car_1119,232.558,251.2,18.6419,-0.0926061
car_314,107.335,111.6,4.26548,-3.05316
car_1537,107.335,108.4,1.06548,-0.457506
car_1076,286.225,314.8,28.5746,-1.67563
car_40,143.113,153.2,10.0873,-3.90221
car_2478,196.78,213.2,16.42,-1.74662
car_281,125.224,129.2,3.97639,-0.312284
car_476,161.002,172.4,11.3982,-1.93109
car_137,322.004,353.6,31.5964,-1.76096
car_1754,143.113,149.6,6.4873,-0.654037
car_339,107.335,112.8,5.46548,-0.853808
car_1017,411.449,445.2,33.751,-1.89828
car_1516,357.782,388.8,31.0183,-0.258222
car_65,125.224,133.6,8.37639,-1.69148
car_325,107.335,111.6,4.26548,-1.77739
car_1524,143.113,152.8,9.6873,-4.7084
car_1007,411.449,450,38.551,-2.10647
car_79,304.114,334.8,30.6855,-1.69635
car_2688,268.336,286.4,18.0637,-2.03942
car_127,107.335,110,2.66548,-0.358223
car_444,125.224,130.4,5.17639,-0.154681
car_754,286.225,316.4,30.1746,-2.35599
car_39,143.113,151.2,8.0873,1.51287
car_239,232.558,254.8,22.2419,-1.87553
car_1584,322.004,352.4,30.3964,-1.88336
car_91,125.224,130,4.77639,0.639058
car_3177,339.893,374,34.1073,-2.02093
car_2178,232.558,246.8,14.2419,-0.539511
car_437,196.78,214.4,17.62,-1.96479
car_1715,268.336,294.4,26.0637,-1.72322
car_1856,214.669,236.4,21.731,-4.22737
car_1557,322.004,352.4,30.3964,-1.64518
car_24,161.002,169.6,8.59821,-1.66164
car_1580,375.671,408.4,32.7292,-1.5
car_95,125.224,130,4.77639,-0.402229
car_3,161.002,170.8,9.79821,-0.327168
car_146,357.782,385.6,27.8183,-0.254752
car_1787,322.004,354.4,32.3964,-1.78408
car_3389,143.113,149.2,6.0873,-0.413356
car_1211,304.114,335.2,31.0855,-1.80157
car_649,178.891,189.6,10.7091,-1.86858
car_2809,125.224,132,6.77639,-1.80612
car_54,143.113,149.6,6.4873,-0.219403
car_3231,286.225,314.4,28.1746,-4.17721
car_2038,447.227,486,38.7728,-1.74189
car_1066,250.447,270.4,19.9528,0.529756
car_1369,125.224,130.4,5.17639,-0.459511
car_202,107.335,110.4,3.06548,-2.52202
car_585,125.224,129.2,3.97639,-0.312284
car_0,161.002,169.6,8.59821,-1.40622
car_6,161.002,169.6,8.59821,-0.233929
car_460,393.56,430.8,37.2401,-1.62254
car_107,125.224,130.4,5.17639,-2.04536
car_529,232.558,254.8,22.2419,-0.718245
car_1746,107.335,112,4.66548,-2.88942
car_1027,143.113,149.6,6.4873,-0.22731
car_1500,286.225,310.4,24.1746,0.915495
car_1409,411.449,447.2,35.751,-1.96218
car_15,268.336,296.4,28.0637,-3.02216
car_647,232.558,251.2,18.6419,-0.0115681
car_148,161.002,171.2,10.1982,0.145498
car_1495,89.4454,91.2,1.75456,0.372081
car_1789,304.114,333.6,29.4855,-2.22093
car_1024,357.782,390.8,33.0183,-1.94107
car_1503,214.669,232,17.331,-1.22772
car_16,375.671,412.8,37.1292,-1.91105
car_104,125.224,132,6.77639,-1.68214
car_463,161.002,169.6,8.59821,-0.330602
car_1745,178.891,192.4,13.5091,-1.87177
car_2276,232.558,252.8,20.2419,-0.0807628
car_1390,143.113,150,6.8873,-0.305808
car_168,107.335,108.8,1.46548,-0.150638
car_532,304.114,334.4,30.2855,-1.69849
car_118,125.224,132.8,7.57639,-1.83867
car_419,143.113,150.8,7.6873,-0.199082
car_272,125.224,132.8,7.57639,-1.79504
car_849,143.113,150.4,7.2873,-0.275218
car_324,375.671,408.8,33.1292,-1.73706
car_1006,286.225,315.2,28.9746,-1.8713
car_1525,214.669,230,15.331,-1.93796
car_78,322.004,354.4,32.3964,-1.2522
car_2689,143.113,150.8,7.6873,-1.81298
car_126,125.224,129.2,3.97639,-0.152856
car_445,161.002,174,12.9982,0.211458
car_710,339.893,371.2,31.3073,-1.77892
