ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_9535,125.224,468.6,343.376,128.189
car_464,125.224,176.1,50.8764,28.4327
car_6369,107.335,415.9,308.565,245.812
car_1742,89.4454,152,62.5546,61.7255
car_7094,107.335,410.3,302.965,281.766
car_103,125.224,152.6,27.3764,19.9603
car_1023,107.335,145,37.6655,-1.62274
car_4514,107.335,353.9,246.565,75.2957
car_7515,107.335,305.4,198.065,81.2769
car_4653,107.335,346.1,238.765,142.452
car_1504,89.4454,168.8,79.3546,78.2535
car_9607,107.335,228.5,121.165,114.025
car_11,89.4454,89.9,0.454563,-0.546023
car_456,107.335,133.1,25.7655,11.6416
car_2692,125.224,193.3,68.0764,-1.53752
car_157,125.224,153,27.7764,20.848
car_1118,107.335,129.9,22.5655,-16.7925
car_1077,125.224,167.4,42.1764,18.9716
car_4526,107.335,350.8,243.465,224.93
car_6919,107.335,357.1,249.765,242.049
car_315,107.335,128.1,20.7655,12.2888
car_4108,107.335,373.2,265.865,208.53
car_5297,107.335,425.4,318.065,175.664
car_4607,107.335,384,276.665,255.107
car_1536,125.224,231.3,106.076,12.4423
car_41,89.4454,89.8,0.354563,-0.571496
car_1741,107.335,128.5,21.1655,18.7382
car_7097,107.335,306.5,199.165,136.672
car_100,107.335,121.9,14.5655,7.61872
car_9536,125.224,483.6,358.376,175.782
car_467,107.335,116.2,8.86548,0.166429
car_1020,89.4454,118.3,28.8546,17.9289
car_4517,107.335,362.4,255.065,202.8
car_7516,107.335,314.9,207.565,85.1188
car_4650,107.335,378.4,271.065,235.127
car_1507,89.4454,95.8,6.35456,-0.282601
car_12,89.4454,91.5,2.05456,-1.95345
car_9604,107.335,156.9,49.5655,23.2096
car_8935,125.224,390.2,264.976,-3.72528
car_4265,107.335,183.4,76.0655,24.1959
car_7079,125.224,404.1,278.876,261.983
car_9943,125.224,494.3,369.076,244.497
car_580,107.335,127.6,20.2655,9.56892
car_489,107.335,127.8,20.4655,11.3196
car_5,107.335,114,6.66548,-1.65892
car_3578,107.335,177.9,70.5655,-16.3001
car_1781,89.4454,94.9,5.45456,-5.80342
car_140,107.335,131.4,24.0655,16.6547
car_52,89.4454,94.5,5.05456,0.856175
car_1958,107.335,161,53.6655,40.61
car_4139,89.4454,250,160.555,149.876
car_4610,107.335,335.2,227.865,35.1242
car_5280,125.224,240.3,115.076,93.023
car_5389,107.335,301.7,194.365,162.76
car_3237,107.335,220.1,112.765,92.7153
car_11087,107.335,377.3,269.965,261.593
car_10017,89.4454,349,259.555,256.181
car_1129,89.4454,116,26.5546,25.7332
car_1060,89.4454,104.5,15.0546,14.1324
car_9532,107.335,531.5,424.165,192.671
car_463,125.224,174.7,49.4764,41.7901
car_7093,125.224,422.8,297.576,264.033
car_1745,107.335,178.5,71.1655,54.0258
car_104,107.335,109.2,1.86548,-0.184806
