ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_454,465.116,511.2,46.0837,-0.728819
car_7499,143.113,149.2,6.0873,-0.495468
car_2690,232.558,257.6,25.0419,-7.11414
car_155,161.002,176,14.9982,-1.43605
car_5295,125.224,134,8.77639,-2.46175
car_317,375.671,410.8,35.1292,-3.7815
car_4605,286.225,315.2,28.9746,-3.22317
car_1534,429.338,469.2,39.8619,-0.782681
car_1075,250.447,272.8,22.3528,-1.71467
car_4524,322.004,359.2,37.1964,-1.762
car_43,89.4454,90,0.554563,98
car_1751,357.782,394.8,37.0183,-0.407976
car_6318,125.224,135.6,10.3764,5.06445
car_7083,196.78,214,17.22,1.87491
car_132,107.335,112,4.66548,-6.46291
car_473,250.447,275.2,24.7528,-1.94654
car_7634,375.671,417.2,41.5292,-0.0787089
car_5830,232.558,258.4,25.8419,3.1317
car_3689,214.669,235.2,20.531,-0.309493
car_284,268.336,304.8,36.4637,1.90963
car_1012,465.116,505.2,40.0837,-1.27674
car_4503,339.893,381.6,41.7073,-1.55692
car_6585,322.004,356,33.9964,-2.52884
car_7898,268.336,300.8,32.4637,-1.68211
car_8046,304.114,336.4,32.2855,-0.879711
car_4662,286.225,319.2,32.9746,-2.51323
car_1513,286.225,316.4,30.1746,0.991272
car_60,232.558,254,21.4419,0.749183
car_143,286.225,310.4,24.1746,0.0938339
car_1782,107.335,114,6.66548,3.28382
car_5283,357.782,394,36.2183,-1.92243
car_4613,447.227,487.6,40.3728,-1.77717
car_3234,322.004,354.8,32.7964,-2.07925
car_1063,339.893,377.6,37.7073,-2.63463
car_6909,304.114,343.6,39.4855,2.62793
car_51,125.224,132,6.77639,-1.8054
car_6,107.335,111.6,4.26548,-1.9561
car_1993,429.338,478,48.6619,-0.356312
car_8828,214.669,234.8,20.131,-1.31468
car_99,125.224,130,4.77639,-0.2096
car_5768,214.669,238,23.331,-6.96032
car_231,125.224,129.2,3.97639,-0.249457
car_763,286.225,307.6,21.3746,-0.0898148
car_28,107.335,112.4,5.06548,-2.16129
car_5737,250.447,278.4,27.9528,-1.49127
car_7133,161.002,175.2,14.1982,-1.326
car_8877,196.78,210.4,13.62,-0.66547
car_3758,339.893,377.2,37.3073,-0.473271
car_607,196.78,210.4,13.62,-1.51069
car_9424,268.336,297.2,28.8637,-0.147454
car_9990,107.335,111.6,4.26548,2.5592
car_881,286.225,309.6,23.3746,-4.2703
car_575,107.335,108.8,1.46548,-0.342409
car_1738,304.114,342.8,38.6855,-0.0903723
car_10655,125.224,132,6.77639,-1.679
car_1327,214.669,237.2,22.531,-0.0744517
car_1785,339.893,376.4,36.5073,-1.42794
car_1499,250.447,279.2,28.7528,-1.29953
car_144,357.782,390,32.2183,-1.80422
car_1213,107.335,112,4.66548,-3.9164
car_10013,250.447,278.8,28.3528,1.75982
car_1064,393.56,439.2,45.6401,3.09932
car_56,107.335,110,2.66548,-0.142982
car_2333,107.335,113.2,5.86548,-0.255633
car_348,125.224,128.8,3.57639,-0.486345
car_4177,339.893,373.6,33.7073,-1.66196
car_3271,411.449,449.6,38.151,-6.01386
car_10051,286.225,319.2,32.9746,-0.890372
car_1167,250.447,274.4,23.9528,1.265
car_7598,232.558,254,21.4419,2.34589
car_304,125.224,130.8,5.57639,1.5245
car_458,286.225,313.2,26.9746,-3.01643
car_7495,250.447,280,29.5528,1.29242
car_2940,196.78,214,17.22,-0.0573858
car_3561,375.671,416.8,41.1292,-0.216041
car_159,125.224,130.8,5.57639,-0.15647
car_241,107.335,112.4,5.06548,-1.98626
car_2085,286.225,313.6,27.3746,1.53449
car_8568,447.227,492,44.7728,-3.17946
car_6373,465.116,508.8,43.6837,-2.76583
car_115,107.335,111.6,4.26548,-1.79764
car_9527,393.56,434.4,40.8401,-1.89349
car_8649,322.004,360,37.9964,-6.07845
car_414,143.113,152.4,9.2873,-2.17751
car_7635,339.893,384,44.1073,-3.82039
car_5831,214.669,230.8,16.131,-1.96576
car_3688,250.447,279.2,28.7528,0.93083
car_285,339.893,375.2,35.3073,2.83836
car_7082,483.005,534.4,51.3946,-0.278923
car_1750,375.671,419.2,43.5292,-1.59867
car_6319,357.782,398.8,41.0183,-0.660963
car_133,214.669,236.8,22.131,-1.28948
car_472,375.671,408.8,33.1292,-2.28315
car_1013,268.336,301.2,32.8637,-1.87993
car_4502,339.893,374,34.1073,-1.20619
car_6584,250.447,270.8,20.3528,-0.294717
car_7899,286.225,319.6,33.3746,0.690127
car_4663,322.004,354,31.9964,2.15623
car_8047,268.336,299.2,30.8637,1.39072
car_1512,214.669,234.8,20.131,-1.69756
car_61,107.335,110,2.66548,0.784711
car_0,125.224,129.2,3.97639,-0.156899
car_688,322.004,350,27.9964,-4.61989
car_271,143.113,149.6,6.4873,-0.14638
car_3348,322.004,354.4,32.3964,-1.92161
car_4590,178.891,194.4,15.5091,4.13877
car_1580,286.225,313.2,26.9746,-0.389386
car_9683,322.004,354.8,32.7964,-4.04901
car_8824,250.447,272.4,21.9528,-0.96379
car_95,143.113,152.4,9.2873,-1.7088
car_5764,161.002,174,12.9982,-2.87558
car_7968,339.893,372.8,32.9073,-1.69761
car_4547,89.4454,90,0.554563,721.2
car_6549,143.113,154,10.8873,-0.883754
car_7520,196.78,215.2,18.42,-1.85155
car_1557,107.335,110,2.66548,-0.459618
car_9672,268.336,302,33.6637,0.475174
car_24,125.224,130.4,5.17639,-0.381658
car_8433,232.558,254.8,22.2419,-0.308055
car_1715,339.893,372.4,32.5073,-1.93134
car_9500,304.114,335.6,31.4855,-1.87545
car_437,143.113,152.8,9.6873,2.19129
car_1856,125.224,132,6.77639,-3.8611
car_1073,125.224,135.2,9.97639,0.756862
car_4522,322.004,356.4,34.3964,-2.53854
car_311,268.336,292,23.6637,0.207823
car_4603,286.225,319.6,33.3746,-2.68683
car_5293,357.782,398.4,40.6183,-2.05706
car_1532,304.114,335.2,31.0855,-0.45946
car_45,143.113,150.8,7.6873,-1.96236
car_3480,214.669,234.4,19.731,-1.73044
car_2627,196.78,212.8,16.02,-4.01699
car_184,107.335,111.6,4.26548,-2.05842
car_1104,178.891,190.8,11.9091,0.487895
car_9207,375.671,416.4,40.7292,-1.1884
car_716,143.113,152.4,9.2873,-1.58465
car_1935,304.114,331.6,27.4855,-2.54792
car_9629,143.113,151.6,8.4873,0.0751082
car_73,125.224,132.8,7.57639,-1.91692
car_7146,196.78,217.2,20.42,-3.21874
car_1756,322.004,359.2,37.1964,-1.7308
car_7084,250.447,270,19.5528,-0.446094
car_135,125.224,129.2,3.97639,-0.236577
car_474,339.893,374.8,34.9073,-2.33976
car_11322,161.002,172.8,11.7982,1.38979
car_7219,375.671,416.8,41.1292,-1.54615
car_283,196.78,211.2,14.42,-1.36781
car_9639,250.447,268.8,18.3528,-3.16816
car_67,161.002,171.6,10.5982,-0.0858803
car_4504,178.891,190,11.1091,-2.33765
car_1015,196.78,216.8,20.02,-1.38365
car_6582,125.224,132.4,7.17639,-1.68833
car_8041,339.893,376,36.1073,-1.60619
car_4665,232.558,258.4,25.8419,3.04986
car_1514,196.78,218.8,22.02,1.57376
car_1004,411.449,453.6,42.151,3.96489
car_4537,339.893,374,34.1073,-1.93499
car_7882,250.447,274.8,24.3528,-1.66615
car_8058,375.671,425.2,49.5292,-1.69774
car_326,125.224,132.4,7.17639,-3.9865
car_4674,429.338,469.6,40.2619,-1.84769
car_1527,125.224,132,6.77639,-1.87166
car_6302,357.782,392.4,34.6183,-0.241479
car_124,125.224,131.6,6.37639,-3.03309
car_447,232.558,250,17.4419,-1.84948
car_9118,214.669,238.8,24.131,-3.22504
car_302,107.335,112.8,5.46548,-0.676062
car_6375,447.227,487.2,39.9728,-0.16892
car_113,125.224,132.8,7.57639,-0.602287
car_9521,375.671,412,36.3292,-4.27317
car_412,250.447,275.6,25.1528,-0.52515
car_539,339.893,375.2,35.3073,-1.47648
car_849,268.336,292,23.6637,-0.198151
