ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_12036,161.002,174,12.9982,2.5353
car_8844,250.447,280.4,29.9528,-3.24111
car_5704,143.113,153.6,10.4873,-2.04209
car_35,268.336,291.6,23.2637,-0.26145
car_7108,286.225,329.6,43.3746,-2.52504
car_758,483.005,532,48.9946,-3.54776
car_1762,393.56,439.6,46.0401,5.02426
car_1843,339.893,382.8,42.9073,2.02015
car_2918,393.56,438.8,45.2401,0.80587
car_3984,411.449,460.8,49.351,0.781899
car_14504,125.224,133.6,8.37639,-1.90535
car_9511,196.78,221.6,24.82,2.15115
car_400,107.335,112,4.66548,-1.96951
car_12069,429.338,483.6,54.2619,-0.352247
car_44,107.335,110,2.66548,-0.0729283
car_4602,125.224,134,8.77639,-1.9825
car_310,304.114,348.4,44.2855,-0.972232
car_5292,322.004,358.8,36.7964,-1.28918
car_1533,393.56,436.8,43.2401,2.73566
car_1072,357.782,400,42.2183,0.936604
car_4523,250.447,278.4,27.9528,2.08439
car_11204,357.782,394.4,36.6183,1.35738
car_10694,375.671,425.2,49.5292,-2.83266
car_10588,143.113,163.6,20.4873,-1.18085
car_1366,214.669,235.2,20.531,0.0675882
car_1120,196.78,215.6,18.82,-0.278179
car_1069,268.336,307.2,38.8637,3.01664
car_6903,178.891,203.2,24.3091,5.70031
car_4130,357.782,401.6,43.8183,1.74142
car_5289,322.004,359.6,37.5964,-1.80408
car_4619,375.671,416.8,41.1292,1.07759
car_5380,339.893,376.8,36.9073,-0.466667
car_2037,107.335,112.8,5.46548,-6.94586
car_3571,286.225,333.2,46.9746,4.47245
car_1788,178.891,193.2,14.3091,1.46321
car_1494,268.336,302,33.6637,1.8283
car_14944,161.002,186.8,25.7982,3.43549
car_149,125.224,132,6.77639,-1.88336
car_10166,286.225,327.6,41.3746,3.25596
car_5902,125.224,132,6.77639,-4.40091
car_6464,286.225,324,37.7746,-1.74486
car_3386,178.891,192.4,13.5091,-0.166237
car_16850,357.782,391.6,33.8183,0.0158878
car_646,125.224,134,8.77639,-1.33215
car_1502,125.224,130.4,5.17639,0.197591
car_4655,178.891,196.8,17.9091,3.05607
car_7513,429.338,485.2,55.8619,-0.248633
car_1025,178.891,197.2,18.3091,-0.862645
car_4512,250.447,284,33.5528,-2.13712
car_7438,322.004,368.4,46.3964,-4.2007
car_15693,411.449,457.6,46.151,-1.6766
car_9601,214.669,245.6,30.931,-2.5509
car_17,107.335,111.2,3.86548,0.339952
car_11466,429.338,486,56.6619,0.862472
car_1584,250.447,272,21.5528,3.50578
car_239,143.113,153.6,10.4873,-0.783789
car_15509,304.114,341.6,37.4855,0.742647
car_14285,357.782,399.6,41.8183,-1.07018
car_9687,322.004,360.8,38.7964,-1.87022
car_91,107.335,110,2.66548,-0.0577943
car_5760,268.336,301.6,33.2637,-0.790422
car_8820,143.113,155.6,12.4873,4.96375
car_12719,322.004,366.4,44.3964,-2.68513
car_4727,465.116,512.8,47.6837,-1.72941
car_2109,393.56,440.8,47.2401,-0.249641
car_3160,304.114,348.4,44.2855,-3.6117
car_10740,143.113,154,10.8873,-1.1552
car_1337,322.004,362,39.9964,-1.05962
car_6682,232.558,260,27.4419,-0.108742
car_9571,268.336,301.2,32.8637,3.72902
car_420,429.338,472.4,43.0619,0.219145
car_895,107.335,110,2.66548,-2.84012
car_2938,322.004,365.2,43.1964,-1.28425
car_2857,322.004,368,45.9964,-3.50794
car_1298,107.335,115.6,8.26548,1.95041
car_7263,322.004,360.8,38.7964,-3.15756
car_11422,339.893,381.6,41.7073,-1.14931
car_1540,304.114,339.6,35.4855,0.339108
car_381,304.114,338.4,34.2855,-5.9538
car_617,107.335,108.8,1.46548,-0.325665
car_11329,161.002,172,10.9982,-2.35663
car_7212,286.225,320.8,34.5746,-1.36287
car_288,89.4454,91.6,2.15456,114.8
car_7638,411.449,459.2,47.751,-2.22765
car_9373,143.113,166.4,23.2873,2.52855
car_3685,107.335,108.8,1.46548,-3.3921
car_2471,429.338,487.6,58.2619,1.88423
car_2777,125.224,132,6.77639,-1.01967
car_7886,322.004,363.6,41.5964,0.702257
car_1109,411.449,452,40.551,0.647001
car_1000,322.004,371.2,49.1964,0.931345
car_4533,339.893,386.4,46.5073,-2.81127
car_4119,125.224,136,10.7764,1.25614
car_322,143.113,152.8,9.6873,-5.90974
car_4670,447.227,491.6,44.3728,-0.74404
car_1523,339.893,377.6,37.7073,-0.379904
car_3103,196.78,216.8,20.02,-0.497529
car_6306,232.558,255.2,22.6419,-0.74869
car_120,107.335,108.8,1.46548,-0.423196
car_3518,429.338,474,44.6619,-3.07864
car_443,357.782,393.2,35.4183,-4.88142
car_1040,447.227,493.6,46.3728,0.213277
car_6629,375.671,425.2,49.5292,0.506458
car_8094,339.893,385.6,45.7073,-2.57885
car_362,178.891,191.2,12.3091,-1.93349
car_4630,232.558,270,37.4419,-0.0538072
car_1398,322.004,348.8,26.7964,0.447931
car_5156,161.002,176,14.9982,1.47627
car_13861,339.893,373.6,33.7073,-1.2366
car_13429,161.002,181.2,20.1982,0.592109
car_10240,286.225,330,43.7746,6.00757
car_4788,161.002,174.4,13.3982,-1.48644
car_160,125.224,132.8,7.57639,1.75777
car_1750,250.447,273.2,22.7528,-2.55411
car_6319,286.225,322.8,36.5746,0.194723
car_7082,250.447,281.2,30.7528,3.28532
car_16909,322.004,358.8,36.7964,-0.0362186
car_17960,161.002,178.8,17.7982,1.90493
car_133,107.335,110,2.66548,-0.126738
car_472,375.671,413.6,37.9292,-0.284091
car_12892,322.004,368,45.9964,3.54934
