ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_1783,107.335,312.2,204.865,143.959
car_142,125.224,151.9,26.6764,12.531
car_4612,89.4454,199.2,109.755,88.0601
car_5282,107.335,484,376.665,267.957
car_3235,107.335,362.1,254.765,236.285
car_11085,107.335,273.7,166.365,106.691
car_1062,107.335,259,151.665,97.9854
car_10015,89.4454,275.5,186.055,174.766
car_50,107.335,117.9,10.5655,-1.34576
car_7,89.4454,91.8,2.35456,-2.73788
car_11467,107.335,186.1,78.7655,63.2755
car_1585,125.224,333.3,208.076,22.5845
car_238,107.335,126.5,19.1655,1.09409
car_8821,125.224,263.2,137.976,-25.5
car_90,107.335,111.7,4.36548,-1.26143
car_5761,125.224,1219.9,1094.68,965.005
car_928,89.4454,98.2,8.75456,-1.75483
car_1853,89.4454,186,96.5546,84.541
car_432,107.335,143.4,36.0655,26.7652
car_1710,107.335,180.6,73.2655,14.0735
car_1552,107.335,293.5,186.165,178.184
car_11434,107.335,127.5,20.1655,10.4181
car_21,89.4454,91.1,1.65456,-2.17842
car_3389,107.335,216.9,109.565,90.8314
car_1211,107.335,276.3,168.965,84.4301
car_649,107.335,150.7,43.3655,20.566
car_1787,125.224,249.1,123.876,108.868
car_146,107.335,126.1,18.7655,5.78438
car_4616,107.335,262.5,155.165,30.7235
car_5286,89.4454,309.1,219.655,200.679
car_3231,107.335,395.8,288.465,202.357
car_2038,107.335,178.5,71.1655,23.6004
car_1066,107.335,145.1,37.7655,25.4119
car_10011,125.224,144,18.7764,14.2374
car_2809,107.335,217.9,110.565,57.4538
car_54,107.335,116.1,8.76548,3.22852
car_586,107.335,139.7,32.3655,15.9005
car_1088,107.335,133.8,26.4655,16.2724
car_3,107.335,111.6,4.26548,-1.05257
car_1404,125.224,288.1,162.876,146.962
car_18,89.4454,92.9,3.45456,-2.46042
car_311,125.224,199.8,74.5764,22.098
car_4603,125.224,456,330.776,41.7569
car_5293,125.224,444.8,319.576,257.323
car_1532,107.335,314.7,207.365,183.862
car_1073,107.335,198.1,90.7655,80.9643
car_4522,107.335,616.1,508.765,459.787
car_12068,125.224,400.5,275.276,248.663
car_45,89.4454,89.7,0.254563,-0.57486
car_452,107.335,165.4,58.0655,21.3881
car_2696,107.335,403.7,296.365,74.1793
car_153,89.4454,92.7,3.25456,2.17069
car_3985,125.224,436.5,311.276,130.377
car_1842,107.335,185.3,77.9655,37.5196
car_2919,125.224,554.3,429.076,371.022
car_401,107.335,125.8,18.4655,-11.4098
car_1763,107.335,336.7,229.365,203.547
car_8016,107.335,142,34.6655,4.75768
car_3299,107.335,261.8,154.465,129.215
car_1561,107.335,303,195.665,42.2409
car_759,107.335,231.3,123.965,106.048
car_5705,107.335,539.1,431.765,383.221
car_34,107.335,118.6,11.2655,1.4813
car_8845,107.335,227.7,120.365,88.213
car_755,107.335,157.3,49.9655,35.5447
car_38,89.4454,92,2.55456,-2.84793
car_5402,125.224,1084,958.776,890.814
car_8849,107.335,228.5,121.165,106.871
car_5709,125.224,714.3,589.076,579.135
car_4594,125.224,403.8,278.576,233.964
car_1584,107.335,190.6,83.2655,2.22256
car_239,125.224,169.7,44.4764,30.1764
car_91,89.4454,89.9,0.454563,-0.650744
car_5760,125.224,627.8,502.576,293.18
car_8820,107.335,228,120.665,114.476
car_2,107.335,108.6,1.26548,-1.0641
car_1838,125.224,437.9,312.676,109.867
car_3915,107.335,436.4,329.065,130.569
car_499,107.335,150.1,42.7655,33.2085
car_1980,125.224,426.3,301.076,122.422
car_5795,89.4454,324.9,235.455,226.993
car_86,89.4454,89.6,0.154563,-0.58892
car_8781,107.335,160.3,52.9655,-5.8268
car_1982,125.224,424.1,298.876,15.3155
car_84,89.4454,92.1,2.65456,-1.75502
car_5797,107.335,922.4,815.065,812.379
car_1740,89.4454,121.8,32.3546,20.6791
car_7096,107.335,918.2,810.865,765.061
car_101,107.335,113.3,5.96548,3.4642
car_466,107.335,152,44.6655,42.2347
car_1506,125.224,273.1,147.876,1.68598
car_4651,89.4454,283.1,193.655,183.38
car_1021,107.335,247.9,140.565,40.188
car_4516,89.4454,927.9,838.455,811.496
car_7517,125.224,354.4,229.176,78.4726
car_13,107.335,113.6,6.26548,-2.13434
car_5263,107.335,307.7,200.365,59.4393
car_1083,125.224,254.8,129.576,-27.5931
car_7805,89.4454,213.5,124.055,72.2235
car_484,107.335,146.2,38.8655,4.13356
car_3900,89.4454,386.4,296.955,276.017
car_8,107.335,109.9,2.56548,-2.57754
car_1,107.335,111.8,4.46548,-4.01992
car_10957,125.224,243.5,118.276,38.6878
car_646,107.335,140.1,32.7655,22.6464
car_1494,107.335,322.3,214.965,-17.372
car_1788,125.224,308.8,183.576,161.532
car_149,89.4454,92,2.55456,1.27069
car_1744,107.335,305.5,198.165,126.05
car_7092,125.224,404.1,278.876,218.669
car_105,107.335,129,21.6655,2.14488
car_462,107.335,165.2,57.8655,24.6094
car_8659,125.224,236.8,111.576,65.3501
car_1502,107.335,380.8,273.465,258.005
car_4655,107.335,435.4,328.065,272.589
car_4512,107.335,299.7,192.365,180.834
car_1025,89.4454,258.4,168.955,155.725
car_7513,107.335,324.8,217.465,174.301
car_7438,125.224,1343.6,1218.38,997.125
car_17,107.335,108.4,1.06548,-2.09879
car_1498,107.335,189.2,81.8655,67.9449
car_1784,107.335,189.4,82.0655,67.7462
car_145,125.224,164.1,38.8764,24.4569
car_15222,89.4454,92.9,3.45456,-10.4398
car_5285,107.335,268,160.665,75.1493
car_4615,125.224,638.3,513.076,364.319
car_3232,107.335,269.8,162.465,-1.16605
car_1065,107.335,274.9,167.565,156.332
car_12050,107.335,181.1,73.7655,-9.25234
car_57,107.335,110.7,3.36548,-1.94116
car_1748,107.335,372.8,265.465,155.064
car_6363,125.224,207.3,82.0764,-0.0130386
car_109,89.4454,92.1,2.65456,-3.64431
car_527,125.224,221.2,95.9764,60.5695
car_8655,125.224,155.3,30.0764,13.1408
car_0,107.335,113.5,6.16548,-2.35892
car_1741,89.4454,298.2,208.755,196.043
car_7097,107.335,186.6,79.2655,61.838
car_100,107.335,122.2,14.8655,5.35147
car_467,107.335,145.5,38.1655,6.98291
car_9536,107.335,254.9,147.565,134.902
car_1020,89.4454,212.7,123.255,122.515
car_4517,107.335,658.3,550.965,470.913
car_4650,125.224,643.3,518.076,228.594
car_1507,125.224,210.6,85.3764,68.2293
car_12,107.335,113.2,5.86548,-1.76925
car_9,107.335,113.7,6.36548,-2.69614
car_1745,125.224,330,204.776,117.108
car_7093,125.224,131,5.77639,-5.01172
car_104,125.224,158.4,33.1764,12.3432
car_463,107.335,149.1,41.7655,30.6037
car_9532,89.4454,229.2,139.755,126.831
car_8658,107.335,216.9,109.565,95.0259
car_1024,107.335,167.5,60.1655,27.5388
car_7439,89.4454,190,100.555,70.2613
car_4513,125.224,678.3,553.076,336.835
car_7512,125.224,222.4,97.1764,78.5898
car_4654,107.335,610.8,503.465,470.63
car_1503,107.335,156.7,49.3655,-18.331
car_16,107.335,111.8,4.46548,-2.59482
car_528,125.224,194.9,69.6764,0.668826
car_461,125.224,192.9,67.6764,54.9971
car_1747,125.224,306,180.776,38.6134
car_7091,107.335,404.7,297.365,199.179
car_106,125.224,162.8,37.5764,18.2432
car_1408,107.335,206.3,98.9655,74.6615
car_1501,107.335,244.1,136.765,41.3046
car_4656,89.4454,222.8,133.355,124.224
car_1026,89.4454,109.7,20.2546,19.5148
car_4511,107.335,546.6,439.265,389.512
car_15690,125.224,136.7,11.4764,0.0307894
car_14,107.335,112.9,5.56548,-2.99801
car_9602,107.335,169.2,61.8655,51.8377
car_533,125.224,208,82.7764,45.2714
car_418,107.335,150.5,43.1655,33.642
car_119,89.4454,89.9,0.454563,-0.549529
car_407,89.4454,97.7,8.25456,-2.20399
car_9516,107.335,256,148.665,114.917
car_3983,107.335,277.3,169.965,65.9318
car_1844,125.224,417.5,292.276,157.286
car_1765,107.335,347.2,239.865,192.951
car_8010,125.224,1085.4,960.176,726.679
car_1567,107.335,284.5,177.165,138.861
car_5408,125.224,1137.4,1012.18,933.296
car_32,107.335,109.2,1.86548,-0.192176
car_5703,107.335,459.9,352.565,288.56
car_434,107.335,155.4,48.0655,36.545
car_1855,107.335,384.2,276.865,243.807
car_1716,107.335,264.5,157.165,-3.65051
car_4544,107.335,229.1,121.765,13.218
car_7523,107.335,312.9,205.565,192.367
car_11432,89.4454,151.7,62.2546,48.9889
car_1554,125.224,332.6,207.376,-19.7358
car_5738,107.335,322.5,215.165,149.49
car_8878,89.4454,451.8,362.355,347.606
car_27,107.335,111.7,4.36548,-3.85226
car_9671,125.224,250.7,125.476,122.299
car_1581,107.335,323.7,216.365,207.812
car_94,107.335,111.1,3.76548,-3.3487
car_5765,107.335,254.7,147.365,137.423
car_9682,125.224,289.2,163.976,-28.1635
car_8825,89.4454,233,143.555,111.676
car_1857,89.4454,136.7,47.2546,37.041
car_436,107.335,159.1,51.7655,31.204
car_1714,107.335,292,184.665,132.775
car_1556,107.335,152.3,44.9655,37.3707
car_25,107.335,113.1,5.76548,2.83899
car_8432,89.4454,173.1,83.6546,63.5256
car_5736,89.4454,106.7,17.2546,5.81385
car_29,107.335,113.1,5.76548,-2.15086
car_762,107.335,173.4,66.0655,50.842
car_435,125.224,164.9,39.6764,31.4378
car_9502,107.335,151.8,44.4655,25.4427
car_1854,107.335,319.3,211.965,174.508
car_1717,107.335,235.2,127.865,-0.980445
car_1555,107.335,214.6,107.265,16.8408
car_26,107.335,113.2,5.86548,-0.927833
car_5739,107.335,922.2,814.865,674.42
car_8879,107.335,171,63.6655,38.7969
car_9670,125.224,202,76.7764,-1.2736
car_1557,107.335,303.7,196.365,139.589
car_8433,125.224,322.4,197.176,126.769
car_24,107.335,114.6,7.26548,-0.253692
car_529,125.224,207.9,82.6764,6.27586
car_460,107.335,134.4,27.0655,4.15469
car_1746,89.4454,323.5,234.055,222.599
car_7090,107.335,172,64.6655,46.3176
car_107,125.224,166.1,40.8764,30.8824
car_1027,107.335,178.4,71.0655,60.6596
car_4510,89.4454,263.6,174.155,144.838
car_4657,107.335,530.7,423.365,248.977
car_1409,107.335,131.7,24.3655,-6.06907
car_1500,107.335,151.9,44.5655,12.8663
car_8998,107.335,384.8,277.465,127.932
car_15,107.335,115.3,7.96548,-1.37854
car_9603,107.335,308.3,200.965,5.74594
car_1742,107.335,281.1,173.765,138.885
car_6369,89.4454,1247.3,1157.85,1019.77
car_103,107.335,125.2,17.8655,6.37827
car_464,107.335,123.5,16.1655,13.8241
car_1023,125.224,209.8,84.5764,74.8691
