ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_1021,107.335,340.5,233.165,182.798
car_4516,125.224,366.7,241.476,231.594
car_7517,107.335,360.4,253.065,241.131
car_4651,107.335,372.7,265.365,262.935
car_1506,125.224,432.4,307.176,278.583
car_13,89.4454,89.9,0.454563,-0.553572
car_9537,89.4454,268.2,178.755,176.233
car_466,107.335,221,113.665,61.7807
car_1740,89.4454,319.1,229.655,223.449
car_7096,125.224,414.6,289.376,261.889
car_101,107.335,111.4,4.06548,-12.7057
car_11114,107.335,272.6,165.265,135.896
car_1083,125.224,392.3,267.076,255.986
car_7805,125.224,410.1,284.876,259.463
car_3900,125.224,480.8,355.576,312.365
car_484,89.4454,160.5,71.0546,58.3758
car_8,107.335,111.1,3.76548,-2.56228
car_7092,125.224,498.9,373.676,367.204
car_1744,107.335,246.4,139.065,126.868
car_105,107.335,128.5,21.1655,8.77057
car_9533,89.4454,400.3,310.855,309.928
car_462,107.335,169.5,62.1655,52.2643
car_7513,125.224,533.6,408.376,402.09
car_7438,107.335,480,372.665,362.47
car_4512,107.335,352.9,245.565,178.896
car_1025,89.4454,224.2,134.755,124.739
car_4655,125.224,449,323.776,319.031
car_1502,89.4454,358.2,268.755,255.132
car_17,89.4454,91.9,2.45456,-1.29284
car_1220,107.335,163.6,56.2655,51.5219
car_2980,107.335,445.1,337.765,326.841
car_199,89.4454,95.6,6.15456,5.22814
car_292,125.224,229.4,104.176,76.1215
car_3510,107.335,325.6,218.265,208.482
car_2953,107.335,376.2,268.865,255.74
car_2687,107.335,399.9,292.565,269.765
car_128,89.4454,89.6,0.154563,-0.592784
car_4111,125.224,374.8,249.576,240.246
car_8054,107.335,150.8,43.4655,33.6976
car_4678,125.224,387.2,261.976,177.744
car_1101,107.335,227.5,120.165,105.111
car_1008,125.224,413.5,288.276,278.602
car_713,107.335,260,152.665,150.184
car_1930,107.335,453.1,345.765,316.5
car_7143,89.4454,421.7,332.255,331.06
car_76,107.335,114.9,7.56548,-6.82559
car_29,107.335,120.2,12.8655,-0.835702
car_7132,89.4454,402.8,313.355,307.808
car_8876,107.335,267.6,160.265,158.014
car_5736,89.4454,345.9,256.455,249.467
car_762,107.335,336.3,228.965,219.3
car_1567,125.224,331.7,206.476,150.218
car_8843,107.335,449.3,341.965,329.997
car_32,107.335,115.4,8.06548,2.82915
car_5408,107.335,268.6,161.265,149.731
car_5703,107.335,273.5,166.165,161.015
car_454,107.335,229.1,121.765,109.323
car_7499,125.224,409.8,284.576,274.816
car_2690,89.4454,307,217.555,208.077
car_155,107.335,129.6,22.2655,-5.38672
car_317,89.4454,100.8,11.3546,3.6879
car_5295,107.335,293.5,186.165,168.026
car_4605,107.335,454.6,347.265,333.025
car_1534,107.335,366.6,259.265,238.927
car_1075,107.335,316.3,208.965,192.322
car_4524,125.224,378.4,253.176,251.542
car_43,89.4454,91.5,2.05456,1.13956
car_1552,107.335,193.4,86.0655,82.9837
car_8436,125.224,451.6,326.376,318.177
car_9677,89.4454,411.4,321.955,316.414
car_21,89.4454,91.1,1.65456,-2.18615
car_1983,107.335,438.2,330.865,317.122
car_8782,107.335,303.6,196.265,120.096
car_85,89.4454,89.9,0.454563,-0.472032
car_5796,107.335,354.5,247.165,230.744
car_1947,125.224,318.2,192.976,136.848
car_706,107.335,258.1,150.765,24.5988
car_7156,125.224,378.5,253.276,249.782
car_49,89.4454,91.1,1.65456,0.825319
car_4100,107.335,366.7,259.365,233.914
car_1110,107.335,171.7,64.3655,24.58
car_6911,107.335,233.8,126.465,114.351
car_1405,107.335,373.9,266.565,251.916
car_19,107.335,123.6,16.2655,6.74754
car_8994,125.224,470,344.776,333.262
car_648,107.335,162.5,55.1655,9.82513
car_4420,107.335,291.3,183.965,178.497
car_4895,125.224,372.1,246.876,206.409
car_5805,125.224,359.2,233.976,229.244
car_7601,89.4454,181.9,92.4546,86.4208
car_3388,107.335,313.5,206.165,199.742
car_1210,107.335,207.9,100.565,93.3589
car_11372,107.335,165,57.6655,47.6147
car_147,125.224,180.2,54.9764,23.831
car_1786,107.335,413.2,305.865,291.001
car_4617,125.224,487.7,362.476,355.396
car_5287,107.335,388.5,281.165,268.829
car_3230,89.4454,252.1,162.655,155.91
car_2039,107.335,280.1,172.765,166.833
car_1067,125.224,348.6,223.376,178.635
car_2808,107.335,377.3,269.965,264.46
car_55,107.335,117.4,10.0655,1.55617
car_2,107.335,108.6,1.26548,-1.85508
car_3,107.335,110.1,2.76548,-2.59796
car_5,107.335,111.4,4.06548,-5.00534
car_1785,107.335,141.9,34.5655,19.8292
car_1499,125.224,417,291.776,231.082
car_144,107.335,134.1,26.7655,16.017
car_5284,107.335,161.8,54.4655,42.3324
car_4614,107.335,431.6,324.265,321.864
car_3233,125.224,327,201.776,161.738
car_10013,107.335,283.2,175.865,166.093
car_1064,107.335,339,231.665,223.834
car_56,107.335,115.4,8.06548,2.83248
car_4791,107.335,434.9,327.565,310.218
car_13452,107.335,117.4,10.0655,-19.2646
car_7790,89.4454,373.7,284.255,283.149
car_2263,107.335,326.1,218.765,204.78
car_1381,89.4454,255.5,166.055,155.251
car_3800,107.335,406.2,298.865,293.625
car_179,89.4454,93,3.55456,2.45698
car_1749,107.335,376.2,268.865,249.318
car_6362,107.335,442.3,334.965,279.917
car_108,89.4454,97.8,8.35456,2.30319
car_526,89.4454,119.1,29.6546,28.5496
car_8654,107.335,120.4,13.0655,2.51719
car_17359,107.335,137.2,29.8655,20.668
car_1,107.335,112.2,4.86548,-2.15945
car_7095,125.224,341.7,216.476,182.165
car_1743,125.224,427.9,302.676,283.897
car_6368,107.335,337.2,229.865,221.892
car_17973,125.224,245.7,120.476,116.711
car_102,89.4454,98.8,9.35456,2.51958
car_465,107.335,140.4,33.0655,22.3427
car_7514,107.335,379.6,272.265,255.439
car_1022,107.335,187.1,79.7655,62.1782
car_4515,107.335,299.2,191.865,134.864
car_4652,107.335,371.7,264.365,174.461
car_1505,89.4454,353.5,264.055,252.38
car_9606,125.224,425.3,300.076,294.621
car_10,107.335,112.2,4.86548,-10.403
car_1753,125.224,412,286.776,278.581
car_7081,107.335,348.6,241.265,182.261
car_130,89.4454,92.9,3.45456,-7.39409
car_471,89.4454,102.3,12.8546,10.4101
car_286,107.335,135.7,28.3655,15.1767
car_6587,107.335,433.7,326.365,225.467
car_4501,107.335,280.5,173.165,153.751
car_1010,125.224,275.3,150.076,135.168
car_4660,107.335,322.4,215.065,204.462
car_8044,125.224,435.7,310.476,284.239
car_1511,125.224,443.8,318.576,294.611
car_62,107.335,115.5,8.16548,-2.54971
car_1784,107.335,331.4,224.065,186.203
car_1498,89.4454,411.2,321.755,311.178
car_145,107.335,134.9,27.5655,15.2706
car_4615,89.4454,305.3,215.855,181.941
car_5285,125.224,384.4,259.176,199.496
car_3232,107.335,338.2,230.865,217.128
car_1065,125.224,425.5,300.276,287.578
car_10012,89.4454,126.2,36.7546,29.8823
car_57,107.335,116.4,9.06548,3.49128
car_0,107.335,115.5,8.16548,-0.347868
car_1857,125.224,351.3,226.076,214.328
car_9501,89.4454,335.3,245.855,236.725
car_436,107.335,169.7,62.3655,54.0474
car_1714,107.335,328.5,221.165,159.842
car_8432,107.335,445.1,337.765,282.69
car_9673,125.224,422.9,297.676,234.227
car_25,107.335,112.2,4.86548,-1.30185
car_1580,89.4454,351.7,262.255,260.17
car_95,107.335,115.1,7.76548,1.92901
car_5764,107.335,271.2,163.865,153.433
car_1715,107.335,375.8,268.465,258.752
car_1856,89.4454,322.9,233.455,229.604
car_437,89.4454,127.8,38.3546,27.1425
car_3177,125.224,363.1,237.876,229.5
car_2178,89.4454,242,152.555,149.307
car_1557,107.335,373.6,266.265,245.859
car_8433,107.335,409.3,301.965,270.412
car_9672,107.335,409.8,302.465,266.802
car_24,107.335,113.5,6.16548,-13.4261
car_3579,125.224,397.6,272.376,266.486
car_1780,107.335,279.2,171.865,165.639
car_141,125.224,156.4,31.1764,13.8651
car_53,107.335,113.4,6.06548,3.5526
car_1959,89.4454,243.7,154.255,151.26
car_5388,125.224,197.7,72.4764,67.0656
car_4138,107.335,359.9,252.565,247.115
car_5281,107.335,354.6,247.265,229.216
car_4611,107.335,372,264.665,257.226
car_3236,125.224,460.3,335.076,327.214
car_1061,125.224,295.6,170.376,163.958
car_1128,107.335,299.2,191.865,153.401
car_9942,107.335,391.8,284.465,279.223
car_581,125.224,274.6,149.376,96.8383
car_488,107.335,152.9,45.5655,14.3021
car_4,107.335,117.1,9.76548,-0.380404
car_6318,125.224,245.7,120.476,85.4442
car_1751,107.335,323.7,216.365,189.503
car_7083,89.4454,340,250.555,249.037
car_132,89.4454,96.8,7.35456,-2.4232
car_473,107.335,170.9,63.5655,49.6634
car_284,107.335,151.2,43.8655,34.5901
car_1012,107.335,288.6,181.265,169.677
car_4503,107.335,474.1,366.765,308.381
car_6585,107.335,362.5,255.165,201.418
car_7898,125.224,415.2,289.976,286.043
car_12834,107.335,247.3,139.965,134.13
car_4662,125.224,403.8,278.576,271.978
car_1513,107.335,331.8,224.465,205.612
car_60,125.224,152,26.7764,21.2206
car_6313,89.4454,334.8,245.355,241.648
car_7088,125.224,413.9,288.676,280.148
car_139,89.4454,96,6.55456,-12.6009
car_478,89.4454,163.3,73.8546,61.3758
car_7893,107.335,441.7,334.365,321.464
car_1019,107.335,212.5,105.165,102.144
car_4508,125.224,430.1,304.876,291.16
car_337,89.4454,107.6,18.1546,11.1892
car_4669,89.4454,287.8,198.355,196.685
car_1518,107.335,279.3,171.965,162.654
car_1111,107.335,396.3,288.965,276.868
car_6910,125.224,413.2,287.976,252.09
car_707,125.224,341.4,216.176,210.02
car_1946,107.335,328.1,220.765,205.943
car_48,107.335,111.2,3.86548,-2.53243
car_7157,89.4454,323.1,233.655,232.068
car_1757,107.335,376.4,269.065,256.803
car_7085,107.335,402.7,295.365,280.794
car_134,89.4454,96.3,6.85456,0.823897
car_475,107.335,202.9,95.5655,76.6637
car_7218,107.335,364.9,257.565,252.335
car_282,89.4454,94.5,5.05456,-14.8938
car_4664,107.335,375.2,267.865,250.947
car_1515,107.335,195.1,87.7655,85.5134
car_1014,107.335,374.1,266.765,235.512
car_4505,125.224,511.5,386.276,375.591
car_6583,89.4454,340.4,250.955,244.868
car_9638,125.224,415.1,289.876,277.786
car_66,107.335,113.3,5.96548,-9.70554
car_316,107.335,186.5,79.1655,61.3897
car_5294,107.335,405.5,298.165,286.443
car_4604,107.335,373.2,265.865,256.561
car_1535,107.335,261.1,153.765,147.41
car_1074,107.335,334.5,227.165,207.906
car_4525,125.224,433,307.776,303.014
car_42,107.335,117.9,10.5655,0.330115
car_7498,107.335,433.6,326.265,312.761
car_455,107.335,146.5,39.1655,32.8971
car_2691,107.335,330.9,223.565,216.722
car_154,125.224,176.5,51.2764,43.6967
car_1764,89.4454,334.1,244.655,239.359
car_1845,107.335,358.9,251.565,248.661
car_3982,107.335,401.2,293.865,284.235
car_406,107.335,154.7,47.3655,37.0055
car_7537,107.335,445.6,338.265,302.889
car_4576,89.4454,299.8,210.355,208.154
car_8011,107.335,361.9,254.565,181.873
car_1566,107.335,187.3,79.9655,68.6939
car_5702,125.224,200.9,75.6764,75.2243
car_33,107.335,114,6.66548,-1.76906
car_5409,107.335,321.6,214.265,185.229
car_645,89.4454,99,9.55456,2.54497
car_2805,125.224,468.1,342.876,254.09
car_1952,89.4454,287,197.555,186.658
car_58,107.335,110.7,3.36548,1.12094
car_4133,107.335,175.9,68.5655,56.5907
car_5383,89.4454,412,322.555,315.926
car_2034,125.224,406.8,281.576,276.63
car_1123,125.224,213.7,88.4764,65.7118
car_6900,107.335,376.3,268.965,243.349
car_1854,125.224,429.6,304.376,298.181
car_9502,89.4454,281.6,192.155,189.729
car_435,107.335,178.8,71.4655,61.0123
car_1717,89.4454,257.7,168.255,155.511
car_1555,107.335,225.5,118.165,105.552
car_8431,107.335,452.7,345.365,334.273
car_8879,107.335,333,225.665,216.368
car_9670,107.335,300.7,193.365,182.516
car_26,107.335,115.7,8.36548,-3.34761
car_5739,125.224,340.8,215.576,164.936
car_11844,89.4454,96,6.55456,0.528734
car_763,107.335,232.7,125.365,58.8319
car_28,107.335,116.1,8.76548,-3.08799
car_7133,89.4454,282.2,192.755,184.317
car_5737,125.224,375.8,250.576,238.837
car_6,107.335,119.5,12.1655,2.01792
car_4571,107.335,316.2,208.865,149.156
car_13225,125.224,214,88.7764,78.9737
car_7530,107.335,420.9,313.565,301.797
car_7978,125.224,402.4,277.176,250.482
car_1561,89.4454,245.9,156.455,155.286
car_3299,107.335,174.9,67.5655,57.0627
car_8845,107.335,347.8,240.465,226.93
car_34,107.335,124.2,16.8655,4.82795
car_5705,107.335,390.4,283.065,263.44
car_7109,89.4454,227.3,137.855,125.792
car_759,89.4454,125.6,36.1546,35.1555
car_2919,125.224,361.8,236.576,230.44
car_1842,125.224,514.1,388.876,375.746
car_3985,125.224,421,295.776,283.85
car_401,107.335,153.5,46.1655,29.2063
car_1763,107.335,335.5,228.165,219.847
car_452,107.335,159.5,52.1655,41.2304
car_2696,107.335,464.2,356.865,339.604
car_153,89.4454,95.2,5.75456,-1.5005
car_311,107.335,126.5,19.1655,11.2355
car_4603,107.335,356.7,249.365,235.261
car_5293,107.335,446.6,339.265,311.165
car_1532,107.335,422.2,314.865,302.003
car_1073,107.335,397.7,290.365,273.574
car_4522,89.4454,327,237.555,236.383
car_45,125.224,142.4,17.1764,13.314
car_1745,125.224,358.6,233.376,186.324
car_7093,107.335,350.6,243.265,149.94
car_104,107.335,133,25.6655,17.1644
car_8658,125.224,404.2,278.976,243.164
car_463,107.335,176.1,68.7655,54.2678
car_1024,125.224,280.7,155.476,144.618
car_4513,89.4454,413.5,324.055,313.124
car_7512,107.335,288.9,181.565,139.215
car_7439,125.224,416.5,291.276,261.087
car_4654,107.335,294.5,187.165,181.177
car_1503,125.224,275.5,150.276,142.244
car_9600,107.335,292.9,185.565,143.279
car_16,107.335,118.1,10.7655,-4.41126
car_1741,107.335,335.5,228.165,217.23
car_7097,107.335,329.7,222.365,219.978
car_100,107.335,120.6,13.2655,2.04302
car_467,107.335,164.7,57.3655,44.1948
car_7516,107.335,408.4,301.065,287.755
car_1020,107.335,377.3,269.965,246.864
car_4517,89.4454,356.7,267.255,264.391
car_4650,107.335,468,360.665,350.922
car_1507,107.335,322.8,215.465,192.481
car_12,107.335,119.1,11.7655,2.43029
car_1072,107.335,193.5,86.1655,68.2904
car_4523,107.335,307.2,199.865,189.673
car_310,107.335,186.6,79.2655,59.1296
car_4602,89.4454,316.8,227.355,216.324
car_5292,125.224,400.1,274.876,261.886
car_1533,107.335,280.8,173.465,161.704
car_12069,125.224,395.1,269.876,267.573
car_44,107.335,120.7,13.3655,1.27562
car_453,107.335,203.2,95.8655,78.9695
car_2697,125.224,377,251.776,213.895
car_152,107.335,132.3,24.9655,10.9809
car_3984,107.335,344,236.665,217.977
car_2918,107.335,318.6,211.265,208.555
car_1843,107.335,237.6,130.265,124.935
car_400,89.4454,134.5,45.0546,44.307
car_1762,125.224,514.6,389.376,375.01
car_8017,125.224,434.7,309.476,267.012
car_3298,89.4454,324,234.555,225.697
car_1560,89.4454,249,159.555,150.141
car_758,125.224,235,109.776,44.5838
car_35,107.335,116.1,8.76548,3.35026
