ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_474,107.335,181.1,73.7655,30.0739
car_1756,125.224,310.1,184.876,7.03991
car_135,107.335,134,26.6655,9.81984
car_283,125.224,175.3,50.0764,22.7305
car_4504,125.224,245,119.776,17.4093
car_1015,89.4454,156.5,67.0546,66.2443
car_1514,107.335,356.3,248.965,20.8477
car_67,89.4454,89.8,0.354563,-0.548669
car_38,107.335,118.6,11.2655,-4.52783
car_5402,107.335,126.1,18.7655,-9.95166
car_755,107.335,315.3,207.965,20.3869
car_113,89.4454,94.5,5.05456,-7.84396
car_412,125.224,174,48.7764,15.2127
car_539,89.4454,118.1,28.6546,14.222
car_1110,107.335,313.1,205.765,10.3986
car_706,89.4454,121.3,31.8546,18.0729
car_1947,125.224,308.6,183.376,28.6669
car_49,89.4454,91.4,1.95456,-2.1278
car_1499,107.335,345.7,238.365,23.1527
car_1785,107.335,127.7,20.3655,4.42747
car_144,125.224,158.5,33.2764,17.0499
car_56,107.335,112.9,5.56548,0.15689
car_3233,107.335,337.7,230.365,-0.00966464
car_1064,107.335,177.6,70.2655,-0.885011
car_5789,125.224,185.9,60.6764,18.4614
car_1,89.4454,92.6,3.15456,-0.577923
car_6368,107.335,140,32.6655,19.3028
car_1743,107.335,172.6,65.2655,21.5919
car_102,89.4454,94,4.55456,-3.2838
car_465,125.224,150.3,25.0764,4.05548
car_10,89.4454,90.6,1.15456,-0.5935
car_1022,107.335,165.3,57.9655,-0.506203
car_4515,125.224,250.9,125.676,73.3981
car_1505,125.224,395.9,270.676,0.435695
car_105,107.335,122.6,15.2655,9.23104
car_1744,125.224,439.1,313.876,-1.91521
car_462,107.335,120.8,13.4655,2.02958
car_1025,107.335,245,137.665,20.0438
car_4512,89.4454,94.1,4.65456,-5.41701
car_1502,125.224,217.3,92.0764,-3.88427
car_17,89.4454,91.1,1.65456,-2.1751
car_347,125.224,172.4,47.1764,18.03
car_2183,125.224,345,219.776,-6.42094
car_1168,89.4454,129.9,40.4546,35.1974
car_3485,107.335,294,186.665,-15.9207
car_181,89.4454,92.8,3.35456,-14.2337
car_404,89.4454,116.3,26.8546,17.2682
car_1847,125.224,351.5,226.276,-10.2599
car_3980,107.335,210.4,103.065,-4.74448
car_1766,89.4454,130,40.5546,27.4787
car_4574,89.4454,89.9,0.454563,-0.538116
car_1564,125.224,139.6,14.3764,-3.41478
car_31,89.4454,92.7,3.25456,-1.49724
car_1119,125.224,183.4,58.1764,16.0297
car_1076,125.224,434.2,308.976,1.6962
car_4527,107.335,216.1,108.765,-16.5511
car_1537,107.335,263.3,155.965,-5.55263
car_314,107.335,135.7,28.3655,5.03854
car_4109,89.4454,246.8,157.355,87.6447
car_40,89.4454,93.2,3.75456,-0.335347
car_457,107.335,177.6,70.2655,-6.19871
car_2693,125.224,243.3,118.076,26.3967
car_156,107.335,147.4,40.0655,11.1904
car_525,107.335,112.6,5.26548,-3.57864
car_1405,107.335,151.6,44.2655,-10.572
car_19,107.335,114.2,6.86548,-0.62379
car_2,107.335,108.7,1.36548,-0.126023
car_648,89.4454,132.8,43.3546,42.626
car_4420,107.335,469.7,362.365,23.8141
car_5805,107.335,128.7,21.3655,14.4969
car_1210,107.335,125.1,17.7655,13.7597
car_3388,125.224,241.6,116.376,67.3297
car_147,125.224,155.2,29.9764,17.9874
car_1786,107.335,356.9,249.565,-0.144913
car_2808,125.224,448.4,323.176,-5.1746
car_55,89.4454,91.1,1.65456,0.169864
car_2039,107.335,318.3,210.965,-2.49532
car_3230,107.335,245.2,137.865,-3.39794
car_1067,125.224,160.6,35.3764,15.3581
car_2409,107.335,418.7,311.365,35.6155
car_296,125.224,168,42.7764,9.38804
car_1105,125.224,370.3,245.076,-3.53273
car_1934,107.335,185.7,78.3655,-2.16066
car_717,107.335,136.8,29.4655,0.212476
car_72,89.4454,90.5,1.05456,-0.0198334
car_0,107.335,115.5,8.16548,2.14508
car_1498,125.224,304.2,178.976,13.9079
car_145,107.335,134.9,27.5655,22.9182
car_1784,107.335,325.8,218.465,9.73709
car_3232,107.335,148.3,40.9655,30.214
car_4615,89.4454,188.8,99.3546,70.3985
car_1065,125.224,421.4,296.176,5.06854
car_57,89.4454,92.7,3.25456,-2.08025
car_1980,107.335,297.5,190.165,-4.15815
car_86,89.4454,94.4,4.95456,-4.01842
car_1211,125.224,350.7,225.476,15.3085
car_3389,107.335,386.9,279.565,23.1665
car_649,107.335,201.8,94.4655,23.2689
car_1787,125.224,274.7,149.476,4.1147
car_146,107.335,122.8,15.4655,9.40975
car_4779,107.335,138,30.6655,-12.9396
car_1369,89.4454,135.8,46.3546,33.9955
car_2809,107.335,356,248.665,-3.98423
car_54,107.335,112.2,4.86548,-4.7511
car_3231,107.335,138.1,30.7655,5.33988
car_2038,125.224,370.2,244.976,-11.3831
car_4616,107.335,110.9,3.56548,0.837376
car_1066,107.335,162.8,55.4655,26.2864
car_1404,107.335,354,246.665,0.106101
car_18,107.335,117,9.66548,1.44769
car_2584,107.335,169.4,62.0655,2.67648
car_3,107.335,112.2,4.86548,-0.933751
car_1952,89.4454,301.4,211.955,147.085
car_2805,107.335,358.3,250.965,29.9397
car_58,107.335,118.9,11.5655,2.25685
car_2034,107.335,362.6,255.265,6.07771
car_4133,107.335,126.4,19.0655,10.5352
car_1123,107.335,110.4,3.06548,-13.3984
car_1057,107.335,145.5,38.1655,-5.8163
car_371,107.335,165.6,58.2655,8.03283
car_829,107.335,137.2,29.8655,-6.07557
car_1893,125.224,402.4,277.176,28.8175
car_3976,107.335,386.5,279.165,4.51628
car_1794,107.335,172.7,65.3655,5.44272
car_177,89.4454,91.6,2.15456,1.43813
car_106,89.4454,102.2,12.7546,0.859688
car_1747,107.335,301.5,194.165,9.69854
car_528,107.335,155.2,47.8655,33.8623
car_461,107.335,155.4,48.0655,-2.04552
car_1026,107.335,297.7,190.365,10.7937
car_4511,107.335,303.6,196.265,-0.134037
car_4656,107.335,237.4,130.065,42.9519
car_1501,89.4454,302.1,212.655,91.9071
car_1408,107.335,374.3,266.965,25.3178
car_14,107.335,111.4,4.06548,-1.64282
car_1217,89.4454,126.2,36.7546,13.6682
car_3578,125.224,169.4,44.1764,-15.0767
car_1781,107.335,157.2,49.8655,-0.0485553
car_140,89.4454,93.5,4.05456,-3.22897
car_52,107.335,120.5,13.1655,1.35386
car_1958,125.224,274,148.776,-9.09958
car_3237,107.335,113.1,5.76548,-7.55432
car_4139,107.335,299.3,191.965,15.3014
car_5389,107.335,172.8,65.4655,50.9244
car_1129,107.335,161.6,54.2655,-3.37103
car_1060,125.224,194.6,69.3764,21.1404
car_4265,107.335,211.9,104.565,-3.35334
car_489,89.4454,100.7,11.2546,1.68821
car_580,107.335,190,82.6655,24.4241
car_5,107.335,113,5.66548,-2.14422
car_4424,89.4454,260.5,171.055,68.8345
car_5801,107.335,118.8,11.4655,1.77437
car_4891,107.335,196.5,89.1655,-40.2356
car_1214,107.335,131,23.6655,10.1126
car_143,107.335,139.9,32.5655,5.98805
car_1782,107.335,348,240.665,6.23395
car_51,107.335,115.4,8.06548,0.989305
car_1063,107.335,132,24.6655,14.633
car_6,107.335,113.6,6.26548,0.187445
car_460,107.335,123.3,15.9655,-7.36981
car_529,125.224,229.3,104.076,6.23125
car_1746,107.335,198.8,91.4655,17.216
car_107,107.335,120,12.6655,5.96866
car_1027,125.224,437,311.776,8.1164
car_4510,89.4454,183.5,94.0546,52.5955
car_1500,89.4454,151.7,62.2546,34.1859
car_1409,107.335,159.9,52.5655,-4.41595
car_15,107.335,111.8,4.46548,1.64425
car_444,107.335,147.5,40.1655,3.56999
car_2688,107.335,219.5,112.165,-3.77142
car_127,107.335,138.6,31.2655,15.7477
car_325,89.4454,100.5,11.0546,0.228526
car_1524,89.4454,93.1,3.65456,-6.76055
car_4677,107.335,219.8,112.465,-4.45563
car_1007,107.335,135.9,28.5655,16.7274
car_79,107.335,108.7,1.36548,-0.232033
car_1555,125.224,198.5,73.2764,26.4684
car_26,107.335,115.6,8.26548,-0.335518
car_4592,107.335,143.9,36.5655,27.5327
car_1582,125.224,257.6,132.376,23.4579
car_97,89.4454,96,6.55456,-7.04031
car_485,107.335,129.6,22.2655,15.0496
car_3901,107.335,265.2,157.865,-9.94709
car_1082,107.335,131.1,23.7655,8.75632
car_9,107.335,114.6,7.26548,-1.04678
car_1562,107.335,244,136.665,21.5609
car_37,107.335,108.6,1.26548,-0.140083
car_101,107.335,117.6,10.2655,0.898836
car_1740,125.224,410.9,285.676,-6.97236
car_466,107.335,187.1,79.7655,-8.73568
car_1506,89.4454,184.1,94.6546,42.6972
car_4651,107.335,242,134.665,-6.12562
car_1021,89.4454,94.3,4.85456,-6.31557
car_13,107.335,114.7,7.36548,1.46633
car_1783,107.335,207.8,100.465,-4.66685
car_142,107.335,124.9,17.5655,-4.47604
car_3235,107.335,195.4,88.0655,-9.53575
car_4612,107.335,108.5,1.16548,-0.159833
car_1062,107.335,255.2,147.865,-0.142951
car_50,107.335,112.4,5.06548,-0.0858802
car_4267,125.224,247.1,121.876,68.6593
car_582,89.4454,111.2,21.7546,8.79543
car_2489,107.335,120.1,12.7655,6.23392
car_2580,107.335,196.5,89.1655,-13.5704
car_4906,107.335,131.5,24.1655,-6.43061
car_7,107.335,115.8,8.46548,-2.95231
car_2687,107.335,166.3,58.9655,-15.9537
car_3510,107.335,208.3,100.965,-1.05812
car_2953,107.335,338.1,230.765,-2.35808
car_128,89.4454,93.4,3.95456,0.222614
car_292,107.335,139.9,32.5655,27.349
car_4111,125.224,349.6,224.376,2.77593
car_1008,125.224,263,137.776,6.44129
car_1101,125.224,186.5,61.2764,22.7471
car_713,107.335,199.1,91.7655,-0.0809059
car_1930,89.4454,264.4,174.955,116.201
car_76,107.335,124.8,17.4655,4.77045
car_762,107.335,215.1,107.765,-5.12344
car_29,107.335,111.1,3.76548,1.18496
car_3236,107.335,350.5,243.165,11.8066
car_1061,107.335,203,95.6655,2.63627
car_1128,125.224,429.4,304.176,-0.533193
car_1959,107.335,324.5,217.165,-0.93702
car_53,107.335,121.3,13.9655,1.87595
car_3579,107.335,337.6,230.265,-0.131853
car_141,89.4454,90.1,0.654563,-0.0732862
car_1780,107.335,324.9,217.565,15.1465
car_1767,107.335,378.5,271.165,11.3106
car_1846,125.224,342.9,217.676,3.43292
car_405,107.335,161.3,53.9655,2.91681
car_1565,107.335,260.4,153.065,-19.4212
car_30,107.335,117.1,9.76548,-4.8648
car_5701,107.335,116.5,9.16548,6.06818
car_456,107.335,144.8,37.4655,24.4242
car_2692,125.224,415.1,289.876,-8.88547
car_157,125.224,161.2,35.9764,-0.209207
car_1077,107.335,145.9,38.5655,-0.851048
car_1118,107.335,417.4,310.065,22.6311
