ID, shortest_travel_time, travel_time, delay_time, simu_diff_exit_time
car_313,339.893,375.2,35.3073,-1.68064
car_1071,304.114,335.2,31.0855,-1.71935
car_1530,322.004,355.2,33.1964,-1.87284
car_708,232.558,252.4,19.8419,-1.38
car_47,107.335,110.4,3.06548,-0.227096
car_1949,161.002,170.8,9.79821,-0.130888
car_3569,143.113,149.2,6.0873,-1.48808
car_2694,339.893,376.4,36.5073,-0.822501
car_2948,143.113,149.2,6.0873,-0.408742
car_450,393.56,435.2,41.6401,-2.55858
car_151,375.671,416.4,40.7292,-1.78493
car_50,125.224,132.8,7.57639,-0.785508
car_3235,250.447,274,23.5528,-2.64689
car_1062,107.335,109.6,2.26548,0.559738
car_1215,125.224,132,6.77639,-1.69223
car_142,107.335,112.4,5.06548,-3.131
car_1783,322.004,354,31.9964,-1.67391
car_582,214.669,232,17.331,-0.319439
car_2580,250.447,272.4,21.9528,-1.78805
car_2489,107.335,111.6,4.26548,-1.782
car_7,107.335,112.8,5.46548,-3.24261
car_1747,483.005,532.8,49.7946,-0.545557
car_461,357.782,395.6,37.8183,-3.43842
car_106,447.227,495.2,47.9728,-0.343697
car_528,125.224,131.2,5.97639,1.69469
car_1026,304.114,333.2,29.0855,-1.83706
car_1408,161.002,171.2,10.1982,-0.784341
car_1501,465.116,519.2,54.0837,-1.84286
car_14,89.4454,91.6,2.15456,-2.23166
car_149,161.002,172,10.9982,-1.67535
car_1494,143.113,151.2,8.0873,-1.81266
car_1788,304.114,332.8,28.6855,-0.883396
car_646,214.669,233.6,18.931,-1.90758
car_462,196.78,212.8,16.02,-1.94404
car_105,411.449,453.2,41.751,-1.38626
car_1744,196.78,212.8,16.02,-0.981786
car_1025,393.56,432.8,39.2401,-0.520441
car_1502,357.782,390.8,33.0183,-2.87522
car_17,107.335,108.4,1.06548,-0.458044
car_38,125.224,132.8,7.57639,-0.877923
car_755,375.671,415.2,39.5292,-0.764792
car_315,196.78,209.6,12.82,-0.295647
car_1077,286.225,315.2,28.9746,-1.72891
car_1118,339.893,374.4,34.5073,-3.60925
car_1536,357.782,394,36.2183,-1.83159
car_41,107.335,111.6,4.26548,-1.77703
car_958,232.558,255.2,22.6419,-1.67642
car_1841,393.56,435.2,41.6401,-0.17443
car_402,250.447,274.4,23.9528,-1.86801
car_1760,143.113,150.4,7.2873,-0.235754
car_1562,429.338,472,42.6619,-1.98358
car_37,214.669,233.2,18.531,-1.51709
car_3568,196.78,214.4,17.62,-1.63613
car_2695,357.782,393.6,35.8183,-1.21542
