car_3,SL
car_7,SLSRL
car_0,SR
car_4,SSRSS
car_8,RS
car_1,RSLR
car_5,LSL
car_9,RSR
car_2,SSRL
car_6,SSLS
car_13,LSS
car_14,RSS
car_21,SSS
car_25,SL
car_10,SLSRL
car_15,SLS
car_18,SR
car_22,LS
car_26,SLSRS
car_11,SRSLR
car_16,SSLS
car_19,SSRSS
car_23,LS
car_27,RSS
car_12,SSRL
car_17,SSRL
car_20,RS
car_24,RSLR
car_28,SSRL
car_32,SLS
car_36,LS
car_40,SSRL
car_44,RSR
car_29,LS
car_34,SSR
car_37,SSRSS
car_41,SLS
car_45,SSLSS
car_30,SLSRL
car_33,SLSRL
car_38,RSLR
car_42,SRS
car_31,SR
car_35,SSS
car_39,SRS
car_43,SRSLR
car_49,SRSS
car_53,SSL
car_57,RSR
car_46,SSRS
car_50,SSR
car_54,SSRL
car_58,SR
car_47,SSRSL
car_51,SRS
car_55,SSS
car_48,SLSRL
car_52,SR
car_56,SLSRL
car_62,SLSS
car_66,SL
car_70,SRSLS
car_74,SSRSS
car_59,SRS
car_63,SSS
car_67,SL
car_71,SSLS
car_75,SRS
car_60,SSL
car_64,SSRL
car_68,SR
car_72,SSRL
car_76,SSLS
car_61,SSS
car_65,LS
car_69,SLS
car_73,SRS
car_77,SSR
car_81,LSS
car_85,LSS
car_89,RSR
car_93,SLS
car_78,SSRSS
car_82,SL
car_86,SSRL
car_90,RS
car_79,RS
car_83,RS
car_87,SSS
car_91,SSL
car_80,SSLR
car_84,RS
car_88,LSS
car_92,LS
car_97,SSR
car_101,SSRL
car_105,SSL
car_94,RS
car_98,SSLS
car_102,SSR
car_106,SLSRS
car_95,SSS
car_99,SSLR
car_103,SLS
car_108,SSS
car_96,SSLR
car_100,SLSS
car_104,RS
car_107,SSS
car_112,LSRL
car_113,SSRL
car_120,SSRL
car_124,LSL
car_128,SSR
car_109,SL
car_114,SSRL
car_117,SSLS
car_121,RSR
car_125,SSRSS
car_110,SSL
car_115,RS
car_118,SSLR
car_122,SSR
car_126,LSRSS
car_111,SSRS
car_116,LSS
car_119,LSL
car_123,RS
car_127,SRS
car_132,LRSLR
