new_car_num, all_car_num, compuation_time
0,0,0.0011059
0,0,0.0007442
23,23,0.404376
30,30,0.500164
36,36,0.557669
26,26,0.400475
37,37,0.569608
39,39,0.535478
30,30,0.384383
30,30,0.426781
33,33,0.475043
31,31,0.517879
37,37,0.54208
31,31,0.438417
37,37,0.557847
37,37,0.600873
28,28,0.443992
39,39,0.555241
36,36,0.606541
27,27,0.34989
31,31,0.438324
31,31,0.429892
23,23,0.393264
32,32,0.416827
30,30,0.363986
29,29,0.360839
33,33,0.433706
22,22,0.285222
36,36,0.37459
19,19,0.267328
34,34,0.446082
25,25,0.319029
22,22,0.295621
25,25,0.283659
21,21,0.232669
24,24,0.319686
27,27,0.466703
31,31,0.452825
21,21,0.413088
23,23,0.313129
24,24,0.340096
22,22,0.297486
29,29,0.336153
26,26,0.393677
32,32,0.340401
18,18,0.211874
29,29,0.376584
19,19,0.276153
15,15,0.218682
25,25,0.350336
27,27,0.398923
30,30,0.393965
17,17,0.386542
20,20,0.370586
21,21,0.269146
28,28,0.343492
27,27,0.36215
23,23,0.371405
18,18,0.217144
32,32,0.332174
18,18,0.253137
24,24,0.326632
25,25,0.423556
13,13,0.211726
16,16,0.187192
20,20,0.282772
26,26,0.301921
25,25,0.259526
23,23,0.304202
20,20,0.251776
24,24,0.348368
14,14,0.211991
15,15,0.225627
20,20,0.291525
28,28,0.446139
28,28,0.278586
14,14,0.182923
21,21,0.273686
19,19,0.31619
25,25,0.280515
13,13,0.1622
21,21,0.261267
25,25,0.395222
20,20,0.286323
30,30,0.312416
21,21,0.270946
33,33,0.427284
19,19,0.292187
14,14,0.217316
11,11,0.194782
23,23,0.336222
29,29,0.417931
27,27,0.298115
23,23,0.29419
25,25,0.371521
18,18,0.213168
17,17,0.249767
26,26,0.348241
16,16,0.240528
14,14,0.180291
14,14,0.188727
17,17,0.172061
26,26,0.320974
24,24,0.279354
29,29,0.377733
27,27,0.358479
26,26,0.369117
17,17,0.210731
17,17,0.187586
21,21,0.227163
18,18,0.239349
19,19,0.274882
21,21,0.290655
10,10,0.114558
15,15,0.18427
30,30,0.346011
21,21,0.307887
9,9,0.148403
21,21,0.359576
18,18,0.228971
17,17,0.28049
17,17,0.344654
16,16,0.208101
17,17,0.197977
17,17,0.224367
13,13,0.199843
28,28,0.385998
27,27,0.364889
18,18,0.21836
19,19,0.30089
16,16,0.185695
22,22,0.333511
12,12,0.146716
12,12,0.172571
19,19,0.173284
22,22,0.248604
16,16,0.257632
26,26,0.424571
16,16,0.282369
21,21,0.265205
17,17,0.21131
22,22,0.328078
22,22,0.227049
22,22,0.346859
23,23,0.320116
14,14,0.175071
18,18,0.21431
18,18,0.192089
21,21,0.343131
24,24,0.354545
18,18,0.272469
14,14,0.18722
24,24,0.410458
13,13,0.1729
22,22,0.231628
25,25,0.398825
18,18,0.193183
15,15,0.287438
27,27,0.354595
24,24,0.308728
11,11,0.143135
27,27,0.459971
20,20,0.357231
22,22,0.272087
31,31,0.4159
16,16,0.225912
16,16,0.228955
17,17,0.232976
18,18,0.236325
24,24,0.373163
10,10,0.170332
19,19,0.298761
18,18,0.331386
25,25,0.321913
20,20,0.245037
12,12,0.170103
25,25,0.268626
20,20,0.205719
17,17,0.168055
18,18,0.274122
19,19,0.220799
22,22,0.299532
16,16,0.149621
18,18,0.256496
14,14,0.202901
18,18,0.158289
18,18,0.240634
18,18,0.222916
21,21,0.335725
26,26,0.294297
16,16,0.169817
27,27,0.412943
19,19,0.248868
10,10,0.105761
14,14,0.232326
17,17,0.183428
20,20,0.270166
18,18,0.187268
16,16,0.203702
24,24,0.377588
20,20,0.301213
16,16,0.241936
19,19,0.262707
20,20,0.239273
20,20,0.304893
23,23,0.283349
15,15,0.191473
14,14,0.191627
17,17,0.219212
28,28,0.425941
25,25,0.269799
18,18,0.262127
17,17,0.281014
22,22,0.333545
25,25,0.279455
28,28,0.431216
22,22,0.279806
7,7,0.0916187
18,18,0.208066
20,20,0.288391
21,21,0.299771
25,25,0.328857
23,23,0.366583
22,22,0.392571
