new_car_num, all_car_num, compuation_time
0,0,0.0025343
13,24,0.404165
23,49,0.813542
18,55,0.857013
16,48,0.695135
16,64,0.870015
16,65,0.625654
12,45,0.56365
22,52,0.615295
17,50,0.455028
15,50,0.605347
14,63,0.68746
18,74,0.858635
13,54,0.511181
14,46,0.713614
17,63,0.736022
21,69,0.788005
17,53,0.81829
14,58,0.655665
22,46,0.631099
18,58,0.898312
17,62,0.75953
21,75,0.771664
19,64,0.688816
16,60,0.613848
19,43,0.550662
22,64,0.560187
21,64,0.686396
18,60,0.72018
20,88,0.919829
19,83,0.83988
15,60,0.77869
19,63,0.699336
22,67,0.717982
21,66,0.550624
12,42,0.357218
20,51,0.514999
15,48,0.426413
15,43,0.603574
24,60,0.685822
20,50,0.694075
16,43,0.634026
15,50,0.650401
21,59,0.814491
15,55,0.69416
12,49,0.645955
22,74,1.05577
19,60,0.937647
22,63,0.853898
12,58,0.440942
17,69,0.916712
18,70,0.875902
12,62,0.769493
20,58,0.825009
20,64,0.797034
14,46,0.587679
21,43,0.609202
17,41,0.468766
16,43,0.579846
16,61,0.830096
17,62,0.727939
16,53,0.644758
16,58,0.72198
15,38,0.501829
10,35,0.376282
19,49,0.567832
15,57,0.63396
17,58,0.903184
17,68,0.92744
13,56,0.657625
22,40,0.514103
22,60,0.794323
18,74,0.962452
20,62,0.661796
15,49,0.661531
20,47,0.696948
19,68,1.00123
12,74,1.02802
24,53,0.694931
20,57,0.829568
15,56,0.729244
24,61,0.742586
23,72,0.865842
14,67,0.753623
17,64,0.712277
23,56,0.74523
18,71,0.756963
20,59,0.792853
16,67,0.716624
14,67,0.595845
17,56,0.648872
19,47,0.73027
15,65,0.735815
14,48,0.612095
21,56,0.619312
20,58,0.805924
22,69,0.894222
18,66,0.782561
19,68,0.684087
15,58,0.753807
20,69,0.766202
22,72,0.83364
17,68,0.770892
13,46,0.521892
18,58,0.648261
18,60,0.636428
12,34,0.380298
19,58,0.539788
20,62,0.586664
20,61,0.714354
11,63,0.585923
14,65,0.54749
22,57,0.601268
20,55,0.709946
16,60,0.83655
19,59,0.609043
17,59,0.682653
19,63,0.77505
17,70,0.681049
23,82,0.890144
20,86,0.948445
11,61,0.644851
12,51,0.570083
19,64,0.450489
15,49,0.400523
17,47,0.490412
16,66,0.59061
19,61,0.644265
17,45,0.435742
