car_id, path, estimated_travel_timie
car_0,LL
car_1,SS
car_10,SLR
car_11,SS
car_12,SS
car_13,SS
car_14,SS
car_15,LS
car_16,LS
car_17,RR
car_18,L
car_19,SRS
car_2,RR
car_20,SLS
car_21,L
car_22,SRL
car_23,SRL
car_24,LL
car_25,SR
car_26,LS
car_27,SL
car_28,SS
car_29,RS
car_3,RS
car_30,SLR
car_31,SLR
car_32,RR
car_33,SRS
car_34,SL
car_35,SS
car_4,SLR
car_5,SLR
car_6,SRL
car_7,L
car_8,RS
car_9,SS
car_15,LS
car_18,L
car_19,SRS
car_21,L
car_25,SR
car_26,LS
car_27,SL
car_28,SS
car_32,RR
car_34,SL
car_36,SRL
car_37,RS
car_38,L
car_39,SS
car_40,SLR
car_41,LL
car_42,SS
car_43,SRS
car_44,LS
car_45,R
car_46,SS
car_47,SRS
car_48,SLS
car_49,LRL
car_5,SLR
car_50,SS
car_51,SRS
car_52,SR
car_53,SLR
car_54,RS
car_55,SRL
car_56,SLS
car_57,SR
car_58,SLR
car_59,SRS
car_6,SRL
car_60,SS
car_61,SL
car_62,SLR
car_63,LS
car_64,LRL
car_65,RS
car_66,RLR
car_67,RR
car_68,SLS
car_20,SLS
car_26,LS
car_28,SS
car_31,SLR
car_34,SL
car_37,RS
car_38,L
car_41,LL
car_57,SR
car_58,LRS
car_6,SRL
car_60,SS
car_63,LS
car_64,SLS
car_69,SR
car_70,SLR
car_71,SS
car_72,SS
car_73,SLR
car_74,SR
car_75,SRL
car_76,SL
car_77,RR
car_78,SLS
car_79,SLS
car_80,SS
car_81,SL
car_82,SLS
car_83,SLR
car_84,L
car_85,RS
car_86,R
car_87,RR
car_88,SRL
car_89,RS
car_90,SR
car_91,R
car_92,LRL
car_93,RR
car_94,RS
car_95,LL
car_97,SS
car_98,RS
car_99,SS
car_100,LS
car_101,RR
car_102,RS
car_103,SS
car_104,SLS
car_105,LS
car_106,SLS
car_107,SLS
car_108,SRL
car_109,L
car_11,S
car_110,SS
car_111,SR
car_112,LL
car_113,SRS
car_114,RR
car_115,SLR
car_116,SLR
car_117,SLR
car_118,L
car_119,R
car_120,LS
car_121,SL
car_122,SLR
car_13,S
car_17,R
car_20,LS
car_22,RL
car_27,L
car_38,L
car_41,LL
car_43,SRS
car_56,SLS
car_58,LRS
car_69,SR
car_74,SR
car_76,SL
car_83,LRS
car_88,SRL
car_95,LL
car_96,LS
car_98,RS
car_10,LR
car_102,RS
car_104,SLS
car_106,SLS
car_107,LRL
car_108,SRL
car_11,S
car_115,SLR
car_116,SLR
car_121,SL
car_123,LS
car_124,SS
car_125,RS
car_126,SS
car_127,SRS
car_128,SLS
car_129,R
car_130,SRL
car_131,L
car_132,LS
car_133,SS
car_134,RR
car_135,SL
car_136,RS
car_137,L
car_138,SR
car_139,LS
car_14,S
car_140,SS
car_141,RR
car_142,SRS
car_143,SRL
car_144,SLS
car_145,SLS
car_146,SS
car_147,SL
car_148,SR
car_149,R
car_150,LS
car_151,SL
car_152,SR
car_153,R
car_154,L
car_155,SL
car_156,SS
car_157,SLS
car_20,LS
car_22,RL
car_27,L
car_29,S
car_30,LR
car_33,RS
car_38,L
car_4,LR
car_41,L
car_47,RS
car_48,LS
car_55,RL
car_58,RS
car_60,S
car_63,S
car_69,SR
car_71,SS
car_74,SR
car_80,SS
car_83,SLR
car_9,S
car_95,LL
car_10,LR
car_102,RS
car_105,LS
car_108,SRL
car_11,S
car_115,SLR
car_121,SL
car_125,RS
car_142,SRS
car_145,SLS
car_150,LS
car_155,SL
car_158,LS
car_159,SS
car_160,RS
car_161,R
car_162,LS
car_163,LL
car_164,SS
car_165,RS
car_166,SS
car_167,SRL
car_168,LL
car_169,SLR
car_170,SS
car_171,SRL
car_172,SLS
car_173,SLS
car_174,SRL
car_175,SL
car_176,SRL
car_177,L
car_178,LS
car_179,LS
car_180,SLR
car_181,L
car_182,SRL
car_183,SLS
car_184,SS
car_185,SRL
car_186,RR
car_187,L
car_188,LL
car_190,SL
car_22,RL
car_30,LR
car_31,LR
car_33,RS
car_4,LR
car_48,LS
car_49,RL
car_5,LR
car_51,RS
car_53,LR
car_58,RS
car_59,RS
car_60,S
car_63,S
car_69,R
car_71,S
car_73,LR
car_75,RL
car_79,LS
car_80,S
car_81,L
car_83,LR
car_95,L
car_96,S
car_102,S
car_105,S
car_108,RL
car_115,LR
car_126,S
car_134,RR
car_135,SL
car_141,RR
car_142,SRS
car_145,SLS
car_150,LS
car_155,SL
car_167,RLS
car_171,RLS
car_172,SLS
car_183,SLS
car_189,SS
car_191,SLS
car_192,SS
car_193,SLS
car_194,RR
car_195,RR
car_196,SS
car_197,LL
car_198,SLR
car_199,SR
car_200,SRL
car_201,RR
car_202,RS
car_203,LS
car_204,LL
car_205,SR
car_206,SRL
car_207,SRL
car_208,SLR
car_209,LRL
car_210,R
car_211,RS
car_212,SL
car_213,LL
car_214,SR
car_215,L
car_216,SRL
car_217,SRS
car_218,R
car_219,LS
car_220,SRS
car_221,RR
car_222,SS
car_47,RS
car_48,LS
car_49,RL
car_59,RS
car_60,S
car_63,S
car_69,R
car_73,LR
car_75,RL
car_83,LR
car_95,L
car_96,S
car_102,S
car_108,RL
car_113,RS
car_134,R
car_135,L
car_141,R
car_142,RS
car_145,LS
car_157,SLS
car_168,LL
car_186,RR
car_187,L
car_190,SL
car_220,SRS
car_223,SR
car_224,L
car_225,RR
car_226,LS
car_227,SS
car_228,RR
car_229,RS
car_230,SL
car_231,SLS
car_232,LS
car_233,SS
car_234,SRS
car_235,SL
car_236,SRL
car_237,SL
car_238,SR
car_239,SLS
car_240,SS
car_241,L
car_242,LS
car_243,SS
car_244,L
car_245,SLS
car_246,LS
car_247,R
car_248,RR
car_249,SRL
car_250,RR
car_251,SLR
car_252,SR
car_253,LS
car_254,RS
car_255,SS
car_256,SR
car_5,R
car_69,R
car_73,LR
car_75,RL
car_83,LR
car_95,L
car_126,S
car_145,LS
car_172,LS
car_183,LS
car_186,R
car_196,SS
car_199,SR
car_202,RS
car_211,RS
car_217,SRS
car_240,SS
car_242,LS
car_248,RR
car_257,SRL
car_258,SL
car_259,L
car_260,SR
car_261,SL
car_262,SS
car_263,SRL
car_264,SR
car_265,SR
car_266,SS
car_267,RS
car_268,LL
car_269,SS
car_270,SRS
car_271,SL
car_272,R
car_273,SLR
car_274,SRS
car_275,RR
car_276,RS
car_277,SLR
car_278,L
car_279,R
car_280,SR
car_281,SR
car_282,SL
car_284,RR
car_96,S
car_145,LS
car_172,LS
car_183,LS
car_186,R
car_211,S
car_217,RS
car_233,SS
car_235,SL
car_240,SS
car_242,LS
car_248,RR
car_250,RR
car_263,SRL
car_281,SR
car_283,SL
car_284,RR
car_285,SS
car_286,LL
car_287,SR
car_288,L
car_289,LL
car_290,SS
car_291,L
car_292,SL
car_293,SLR
car_294,SLS
car_295,LS
car_296,SRS
car_297,L
car_298,SS
car_299,SR
car_300,R
car_301,RR
car_302,RR
car_303,RS
car_304,SR
car_305,LS
car_306,LL
car_307,L
car_308,SL
car_309,SLS
car_310,SLR
car_311,SRL
car_312,SL
car_313,SLS
car_314,LL
car_315,LS
car_316,SRS
car_317,SRL
car_318,RR
car_319,SS
car_172,LS
car_183,LS
car_186,R
car_211,S
car_217,RS
car_227,S
car_233,S
car_235,L
car_237,L
car_250,R
car_260,SR
car_261,SL
car_263,SRL
car_266,SS
car_269,SS
car_281,SR
car_282,SL
car_284,RR
car_287,SR
car_288,L
car_290,SS
car_291,L
car_295,LS
car_298,SS
car_300,R
car_302,RR
car_305,LS
car_311,SRL
car_316,SRS
car_320,LL
car_321,SS
car_322,SR
car_323,RS
car_324,RR
car_325,SLR
car_326,LS
car_327,SLS
car_328,RR
car_329,LS
car_330,SS
car_331,R
car_332,L
car_333,SS
car_334,LL
car_335,LS
car_336,SS
car_337,SL
car_338,SR
car_339,R
car_340,SRL
car_341,R
car_342,L
car_343,L
car_344,SLR
car_172,LS
car_183,LS
car_191,LS
car_235,L
car_240,S
car_243,S
car_261,L
car_266,S
car_273,LR
car_281,R
car_284,R
car_287,SR
car_290,SS
car_294,SLS
car_295,LS
car_298,SS
car_301,RR
car_307,L
car_311,SRL
car_312,SL
car_314,LL
car_316,SRS
car_345,SLR
car_346,SR
car_347,RS
car_348,SRS
car_349,RS
car_350,SLS
car_351,SS
car_352,SR
car_353,SRL
car_354,SS
car_355,SLS
car_356,SLS
car_357,SS
car_358,SS
car_359,SRL
car_360,SLS
car_361,SR
car_362,SR
car_363,SRS
car_364,RS
car_365,LL
car_366,SR
car_367,SL
car_368,RLR
car_369,LL
car_370,SLS
car_371,RS
car_372,SRS
car_373,LL
car_374,SS
car_375,SLS
car_376,RR
car_377,R
car_235,L
car_270,RS
car_273,LR
car_274,RS
car_305,S
car_311,RL
car_312,L
car_314,L
car_316,RLR
car_320,LL
car_321,SS
car_329,LS
car_353,RLS
car_356,LRL
car_362,SR
car_364,RS
car_368,RLR
car_373,LL
car_377,R
car_378,R
car_379,SR
car_380,RS
car_381,SR
car_382,SLR
car_383,SS
car_384,SS
car_385,RS
car_386,RS
car_387,LL
car_388,SS
car_389,SL
car_390,SRS
car_391,SLR
car_392,SRS
car_393,SR
car_394,SS
car_395,SRS
car_396,L
car_397,LL
car_398,SR
car_399,LL
car_400,SL
car_401,RS
car_402,SS
car_403,SS
car_404,SL
car_270,RS
car_273,LR
car_274,RS
car_281,R
car_305,S
car_311,RL
car_312,L
car_314,L
car_316,LR
car_320,L
car_321,S
car_329,S
car_349,S
car_353,SRL
car_356,LRL
car_358,SS
car_362,SR
car_363,SRS
car_364,RS
car_365,LL
car_367,SL
car_368,SRS
car_372,SRS
car_373,LL
car_377,R
car_392,SRS
car_395,SRS
car_398,SR
car_401,RS
car_403,SS
car_405,R
car_406,LS
car_407,L
car_408,RR
car_409,RR
car_410,SS
car_411,SLS
car_412,SLR
car_413,SRS
car_414,SL
car_415,SS
car_416,RR
car_417,LS
car_418,SR
car_419,LS
car_420,RS
car_421,RR
car_422,SS
car_423,LL
car_424,RS
car_425,RS
car_426,SS
car_427,LRS
car_428,LRL
car_429,RS
car_430,RS
car_431,SL
car_432,SR
car_433,SLR
car_434,SL
car_435,SRS
car_436,RS
car_437,SLS
car_270,RS
car_273,LR
car_274,RS
car_281,R
car_316,LR
car_320,L
car_329,S
car_349,S
car_363,RS
car_368,RS
car_372,RS
car_398,SR
car_399,LL
car_401,RS
car_402,SS
car_403,SS
car_409,RR
car_410,SS
car_415,SS
car_416,RR
car_417,LS
car_419,LS
car_420,RS
car_422,SS
car_424,RS
car_425,RS
car_429,RS
car_432,SR
car_434,SL
car_435,SRS
car_438,R
car_439,L
car_440,SS
car_441,RR
car_442,SLS
car_443,SLR
car_444,SL
car_445,SRS
car_446,R
car_447,LS
car_448,LL
car_449,L
car_450,RR
car_451,SS
car_452,LL
car_453,L
car_454,SL
car_455,SS
car_456,LL
car_457,SR
car_458,SR
car_459,L
car_460,LS
car_461,SLS
car_462,LS
car_463,LL
car_464,RR
car_465,RR
car_466,RR
car_467,LL
car_468,SR
car_469,SRL
car_470,SL
car_471,SRL
car_472,LS
car_270,RS
car_273,LR
car_274,RS
car_320,L
car_349,S
car_363,RS
car_370,LS
car_375,LS
car_398,R
car_399,L
car_401,S
car_402,S
car_403,S
car_406,LS
car_409,RR
car_410,SS
car_416,RR
car_418,SR
car_419,LS
car_420,RS
car_424,RS
car_428,SLS
car_429,RS
car_430,RS
car_431,SL
car_435,SRS
car_449,L
car_453,L
car_455,SS
car_456,LL
car_458,SR
car_459,L
