new_car_num, all_car_num, compuation_time
0,0,0.0016488
0,0,0.0008508
23,23,0.871041
30,30,0.970304
36,36,1.16779
26,26,0.827711
37,37,1.10774
39,39,1.2724
30,30,0.982443
30,30,0.897328
33,33,1.02986
31,31,1.14876
37,37,1.09304
31,31,1.17019
37,37,1.19971
36,36,1.00191
29,29,0.813565
39,39,1.13703
35,35,1.46292
29,29,0.874567
32,32,0.899772
31,31,1.04763
21,21,0.814553
31,31,0.889988
31,31,0.704472
33,33,0.921772
25,25,0.690045
23,23,0.661987
32,32,0.835503
13,13,0.363967
33,33,0.937918
36,36,1.13235
20,20,0.507834
23,23,0.638506
29,29,0.789013
28,28,0.951228
24,24,0.765126
31,31,1.0651
22,22,0.625769
22,22,0.647168
22,22,0.646548
25,25,0.62683
31,31,0.829676
28,28,0.902915
21,21,0.689574
27,27,0.710657
25,25,0.735698
20,20,0.676767
22,22,0.726769
27,27,0.825126
18,18,0.581418
24,24,0.66712
25,25,0.801496
24,24,0.758111
27,27,0.79325
33,33,0.927956
24,24,0.627113
23,23,0.734893
24,24,0.691209
23,23,0.572696
22,22,0.771653
27,27,0.877776
19,19,0.417617
24,24,0.821605
18,18,0.467514
25,25,0.69121
23,23,0.604395
19,19,0.574723
17,17,0.597349
24,24,0.753031
24,24,0.70212
28,28,0.88806
14,14,0.368678
17,17,0.435105
16,16,0.43222
28,28,0.738932
25,25,0.737482
34,34,1.09018
20,20,0.617807
17,17,0.519161
18,18,0.499371
22,22,0.653105
32,32,0.850884
19,19,0.485805
18,18,0.524773
19,19,0.555937
34,34,0.846893
12,12,0.37182
19,19,0.60519
24,24,0.725108
23,23,0.636396
19,19,0.570567
22,22,0.615682
22,22,0.619388
18,18,0.751607
14,14,0.483198
16,16,0.470698
25,25,0.67458
27,27,0.656389
17,17,0.318642
19,19,0.444576
23,23,0.593722
29,29,0.787157
25,25,0.630347
26,26,0.808074
18,18,0.502815
19,19,0.571775
18,18,0.475143
12,12,0.253572
14,14,0.376757
21,21,0.610485
26,26,0.680562
16,16,0.639271
16,16,0.505054
20,20,0.516963
24,24,0.623077
30,30,0.973357
13,13,0.407873
20,20,0.654953
17,17,0.457854
17,17,0.432111
13,13,0.419013
11,11,0.31526
14,14,0.320767
16,16,0.477355
11,11,0.309116
18,18,0.594614
27,27,0.864399
28,28,0.734259
19,19,0.574565
19,19,0.494283
23,23,0.717087
19,19,0.673687
18,18,0.606379
24,24,0.610704
32,32,0.74067
10,10,0.304224
23,23,0.642258
22,22,0.560078
14,14,0.392247
17,17,0.599832
25,25,0.704207
16,16,0.40895
27,27,0.594635
17,17,0.566732
15,15,0.481807
21,21,0.750226
19,19,0.56725
27,27,1.10572
19,19,0.550369
13,13,0.434991
20,20,0.533192
19,19,0.640268
16,16,0.531934
23,23,0.954407
21,21,0.68123
19,19,0.427768
22,22,0.668617
16,16,0.580542
26,26,0.679518
25,25,0.74617
18,18,0.454469
13,13,0.351365
21,21,0.767251
27,27,0.912369
13,13,0.480522
24,24,0.851596
24,24,0.470824
19,19,0.62419
22,22,0.985382
18,18,0.548905
25,25,0.689154
30,30,1.19183
15,15,0.456968
20,20,0.579381
14,14,0.44173
18,18,0.412937
20,20,0.583747
8,8,0.292863
30,30,1.01554
23,23,0.482686
17,17,0.491555
18,18,0.449957
21,21,0.467857
14,14,0.449016
20,20,0.538874
19,19,0.484486
22,22,0.522996
18,18,0.469312
23,23,0.657081
12,12,0.399119
11,11,0.360062
19,19,0.475551
19,19,0.441499
12,12,0.500815
15,15,0.397421
18,18,0.545122
29,29,0.677008
16,16,0.472527
15,15,0.581326
17,17,0.543366
21,21,0.578512
24,24,0.666999
17,17,0.396976
18,18,0.402924
30,30,1.07192
16,16,0.43281
13,13,0.426078
24,24,0.705513
9,9,0.281544
16,16,0.486964
24,24,0.705041
20,20,0.746519
27,27,0.798438
22,22,0.49662
26,26,0.806015
26,26,0.731451
17,17,0.446851
19,19,0.534499
15,15,0.592258
24,24,0.58452
24,24,0.804934
16,16,0.511435
15,15,0.516343
