new_car_num, all_car_num, compuation_time
66,93,1.43048
29,79,1.22422
37,99,1.38793
35,104,1.24492
37,104,1.12055
37,112,1.31596
33,106,1.04098
39,121,1.43117
40,126,1.46655
37,109,1.28229
32,85,1.07624
41,112,1.07074
31,113,1.02717
38,123,1.37521
41,105,1.1555
37,120,1.22635
31,84,0.931172
33,103,1.3698
36,92,1.30052
35,115,1.39339
32,91,1.04854
35,105,1.18336
39,100,1.22719
36,78,0.869927
30,75,0.966036
28,99,0.996903
34,105,1.10146
32,119,1.24492
29,109,1.22339
35,123,1.26361
30,105,1.16203
29,96,1.02022
31,110,1.30384
38,113,1.67189
31,133,1.52135
34,119,1.94273
24,77,0.933584
29,89,1.28499
36,95,1.29751
27,100,1.03486
29,98,1.18364
30,118,1.52874
33,118,1.33422
30,104,1.44651
32,107,1.28412
26,78,1.07532
27,96,1.16418
28,112,1.18513
24,110,1.53028
35,134,1.82543
22,110,1.16803
29,100,1.34043
21,111,1.40935
26,86,1.09716
29,95,1.11584
20,106,1.32718
24,110,1.35287
19,98,1.09411
23,93,1.13884
22,109,1.40839
27,89,1.24445
19,93,1.275
25,94,1.30225
23,88,1.24181
23,76,0.755377
19,84,1.086
20,93,1.37159
18,107,1.33544
24,99,1.52011
17,105,1.29571
15,99,1.23859
23,107,1.5117
19,108,1.36132
20,117,2.00866
13,103,1.33999
23,119,1.50042
20,111,1.5871
18,100,1.32159
17,101,1.29547
19,91,1.06906
19,107,1.49923
17,82,0.99536
17,90,1.29138
22,102,1.37217
13,66,0.74714
18,92,1.2934
20,80,1.35012
23,85,1.40393
20,74,1.29912
13,60,0.915356
13,64,0.862657
20,98,1.22594
14,103,1.15656
17,122,1.56217
20,104,1.42632
12,82,1.41786
14,70,1.09624
16,112,1.65091
11,91,1.24815
16,101,1.55237
16,89,1.28942
13,105,1.40758
16,83,1.50506
15,85,1.10878
11,107,1.59614
10,71,1.04889
14,102,1.65529
7,90,1.28284
13,78,1.21883
8,47,0.619423
8,79,1.14535
13,85,1.51399
15,72,1.0517
10,82,1.27793
8,82,1.4359
8,77,1.21406
14,68,0.994782
16,51,0.781662
17,85,1.08818
13,76,1.01357
16,91,1.23261
24,90,1.34945
11,78,1.14552
13,66,0.93548
16,73,0.903577
16,79,0.919138
20,74,0.780217
11,78,0.970793
12,85,1.17884
13,105,1.07298
10,93,1.03253
24,95,1.13568
17,81,1.20701
12,88,1.23195
11,105,1.39692
11,72,0.999256
11,84,1.21001
7,65,1.17957
7,69,0.958958
7,59,1.04157
8,80,1.121
7,63,0.867199
11,52,0.849112
8,68,0.876878
6,46,0.602761
8,58,0.90881
8,54,0.725735
