new_car_num, all_car_num, compuation_time
41,41,0.839376
32,32,0.651867
20,20,0.435626
24,24,0.462833
31,31,0.497103
33,33,0.541826
18,18,0.365538
21,21,0.511327
20,20,0.388078
25,25,0.415503
23,23,0.426869
28,28,0.448894
26,26,0.346462
24,24,0.577354
25,25,0.425547
25,25,0.571725
22,22,0.40793
21,21,0.367623
24,24,0.459689
23,23,0.380713
20,20,0.373274
24,24,0.403928
29,29,0.604347
30,30,0.493982
23,23,0.420404
27,27,0.588526
25,25,0.444611
18,18,0.374112
31,31,0.658133
29,29,0.590523
22,22,0.31922
20,20,0.337557
30,30,0.567287
24,24,0.40732
27,27,0.425915
30,30,0.561754
21,21,0.406679
22,22,0.365959
24,24,0.538955
22,22,0.357607
27,27,0.495089
19,19,0.401954
21,21,0.419295
29,29,0.398157
12,12,0.204561
33,33,0.435334
22,22,0.271529
22,22,0.535701
15,15,0.333557
24,24,0.392588
20,20,0.41558
19,19,0.433451
25,25,0.508606
30,30,0.480041
22,22,0.33285
24,24,0.44972
27,27,0.557396
23,23,0.505286
25,25,0.522046
29,29,0.491847
25,25,0.41776
21,21,0.283525
26,26,0.508809
29,29,0.602234
30,30,0.551588
20,20,0.378869
31,31,0.497162
24,24,0.503584
22,22,0.377346
24,24,0.529441
21,21,0.300924
22,22,0.517671
23,23,0.420404
24,24,0.407578
33,33,0.56846
19,19,0.384723
26,26,0.505698
29,29,0.509068
26,26,0.405616
31,31,0.648041
25,25,0.480947
24,24,0.453855
26,26,0.394033
25,25,0.35672
28,28,0.428189
20,20,0.321574
26,26,0.403505
25,25,0.489146
21,21,0.293393
27,27,0.567941
23,23,0.479059
21,21,0.278765
18,18,0.318212
19,19,0.419547
26,26,0.553803
17,17,0.210766
17,17,0.252485
33,33,0.610144
30,30,0.482901
22,22,0.47927
17,17,0.425306
22,22,0.50886
20,20,0.356529
35,35,0.591545
27,27,0.491981
19,19,0.437086
17,17,0.30679
28,28,0.543373
28,28,0.57623
29,29,0.446649
27,27,0.42625
27,27,0.559223
24,24,0.506831
27,27,0.478134
22,22,0.402529
33,33,0.807766
20,20,0.392328
28,28,0.489673
28,28,0.558835
27,27,0.365333
21,21,0.39006
24,24,0.45218
27,27,0.490702
24,24,0.34361
32,32,0.624754
34,34,0.561581
23,23,0.475486
19,19,0.34805
25,25,0.402819
24,24,0.375056
26,26,0.380828
22,22,0.334324
25,25,0.488632
19,19,0.294713
29,29,0.628834
25,25,0.301313
24,24,0.361131
24,24,0.372171
23,23,0.418557
27,27,0.398323
25,25,0.46194
26,26,0.403118
23,23,0.331823
23,23,0.291182
23,23,0.322719
23,23,0.484406
22,22,0.344048
22,22,0.420808
22,22,0.402731
26,26,0.47417
15,15,0.253956
24,24,0.421887
17,17,0.298586
23,23,0.367626
19,19,0.238476
27,27,0.39652
18,18,0.303226
24,24,0.419239
23,23,0.313214
24,24,0.442127
23,23,0.450854
20,20,0.409551
29,29,0.547497
31,31,0.525382
18,18,0.321217
21,21,0.315348
21,21,0.344489
26,26,0.496559
20,20,0.28043
26,26,0.443336
28,28,0.414837
17,17,0.30775
24,24,0.425393
16,16,0.278747
21,21,0.379895
26,26,0.464402
19,19,0.370119
23,23,0.395437
20,20,0.345776
21,21,0.250931
25,25,0.424591
20,20,0.311861
23,23,0.396022
30,30,0.493037
28,28,0.376151
16,16,0.218835
22,22,0.33019
19,19,0.317054
18,18,0.385107
24,24,0.36786
29,29,0.551665
27,27,0.564116
27,27,0.519306
22,22,0.362687
23,23,0.457145
22,22,0.370129
21,21,0.458496
19,19,0.456648
21,21,0.374384
23,23,0.485591
22,22,0.337055
29,29,0.51241
28,28,0.417944
21,21,0.338498
28,28,0.566672
19,19,0.245078
25,25,0.448084
23,23,0.376901
20,20,0.444956
19,19,0.31415
20,20,0.410175
23,23,0.480421
22,22,0.528134
27,27,0.525113
21,21,0.290635
23,23,0.408282
21,21,0.327149
27,27,0.537563
22,22,0.39069
30,30,0.411679
26,26,0.445183
26,26,0.492292
20,20,0.352861
22,22,0.448935
26,26,0.426973
24,24,0.497189
30,30,0.355321
22,22,0.527578
25,25,0.464569
19,19,0.2575
23,23,0.381277
20,20,0.31257
20,20,0.263649
18,18,0.289603
27,27,0.3661
28,28,0.654792
19,19,0.31379
17,17,0.29801
27,27,0.444199
20,20,0.28555
21,21,0.28706
26,26,0.421128
21,21,0.363342
23,23,0.490313
27,27,0.671894
24,24,0.45403
22,22,0.378544
24,24,0.438541
28,28,0.498679
19,19,0.338186
27,27,0.444362
17,17,0.34371
19,19,0.381465
16,16,0.320894
32,32,0.543404
29,29,0.519749
16,16,0.258945
17,17,0.343976
21,21,0.412063
25,25,0.319414
16,16,0.277122
25,25,0.390267
18,18,0.299578
20,20,0.436754
19,19,0.420283
26,26,0.511106
27,27,0.390854
25,25,0.39414
27,27,0.467182
23,23,0.388763
18,18,0.345449
20,20,0.326579
25,25,0.388751
22,22,0.334768
17,17,0.341885
24,24,0.375674
20,20,0.415303
21,21,0.369935
20,20,0.353603
23,23,0.422718
27,27,0.521637
26,26,0.505147
26,26,0.404714
41,41,0.737709
17,17,0.23646
24,24,0.407494
21,21,0.306423
24,24,0.400788
16,16,0.298596
22,22,0.459105
24,24,0.402562
23,23,0.401603
21,21,0.412381
17,17,0.278296
31,31,0.59206
28,28,0.403735
26,26,0.489048
23,23,0.407729
14,14,0.315185
31,31,0.577234
