new_car_num, all_car_num, compuation_time
0,0,0.0032425
0,0,0.0022265
23,23,0.39881
30,60,1.11329
36,86,1.08919
26,88,1.19651
37,109,1.31692
39,121,1.71091
30,93,1.30324
30,78,1.03135
33,99,1.29287
31,93,1.68739
37,111,1.934
30,98,1.36347
37,113,2.05436
37,114,2.47913
29,120,2.24725
39,127,2.10011
36,107,1.69856
27,91,0.833673
30,74,0.81059
31,90,1.31048
25,90,1.40423
31,95,1.86918
29,106,1.98193
29,106,1.94892
28,89,1.22613
26,76,0.781785
34,113,1.70305
23,105,1.86334
27,115,1.78255
33,80,1.31936
26,99,1.30844
26,92,1.12796
20,98,1.78107
33,89,1.67561
27,66,1.3725
30,98,2.0525
19,72,1.65177
23,68,1.58062
28,90,1.7941
31,82,1.22553
28,87,1.28032
21,64,1.41236
20,62,1.29812
26,82,1.12935
30,71,1.35261
27,78,1.21876
21,62,1.1332
18,63,1.26515
15,51,0.951725
25,79,1.216
27,74,1.01423
20,74,1.33073
23,66,1.28362
22,50,0.707747
31,83,1.31265
16,67,1.47467
15,70,1.19065
28,72,0.976044
16,45,0.548215
20,49,0.789105
30,72,1.10909
28,77,1.5192
16,61,1.16093
26,56,0.93161
7,40,0.830082
20,51,0.872848
29,75,1.07982
26,65,1.18807
16,50,0.771685
16,53,0.791157
36,92,1.56916
20,89,1.40978
23,76,1.23501
17,92,1.53541
27,96,1.96615
26,74,1.84889
20,67,1.13271
21,77,1.24211
16,87,1.62343
17,70,1.17781
16,54,0.518278
25,79,0.85719
23,74,0.883785
18,69,0.991097
24,61,1.09191
18,76,1.24181
19,77,1.58834
23,97,1.82855
27,97,1.8271
11,49,1.08139
22,74,1.66059
25,86,1.54325
23,66,1.25405
15,46,0.743956
21,70,1.20465
19,67,1.2984
20,79,1.33174
25,88,1.31453
25,75,1.36035
22,69,1.09385
25,73,1.40952
26,74,1.31843
20,87,1.55756
20,82,1.1843
18,63,0.843914
11,24,0.248425
24,42,0.475998
21,45,0.57276
17,51,0.609033
25,74,0.925408
16,50,0.809937
12,43,0.683155
18,42,0.562738
20,49,0.714963
24,74,0.860056
26,70,0.983171
18,61,0.755373
24,68,0.790057
12,58,0.752855
12,59,0.894284
12,50,0.762175
20,62,0.731914
23,69,1.19951
16,65,1.00903
22,53,0.747057
29,62,1.07015
20,59,0.937111
15,56,0.966883
24,77,0.927807
23,79,1.15039
19,64,1.19847
29,86,1.77915
20,65,1.2297
20,55,0.798464
20,72,1.03044
20,71,0.959796
17,50,0.654086
13,41,0.684879
14,39,0.675664
16,43,0.7386
32,84,1.16823
25,75,0.883708
11,37,0.558959
23,59,0.965691
18,72,0.977785
27,76,1.25153
27,97,1.74601
22,61,1.15151
10,54,0.925932
24,66,1.22191
24,66,1.05889
13,42,0.616216
12,28,0.406555
16,44,0.575822
24,73,0.912661
15,63,0.859599
27,86,1.51967
31,86,1.8783
17,67,1.80386
23,62,1.26891
13,44,0.891173
14,49,0.803296
28,58,0.930731
18,59,1.18327
16,61,1.26387
26,65,1.31821
15,62,1.07531
20,48,0.79257
18,67,1.19146
33,75,1.13356
16,71,1.22488
20,70,1.32237
25,69,1.1879
20,55,0.954108
23,58,0.96049
16,40,0.539329
10,35,0.518989
18,54,1.04842
32,60,0.885741
23,59,0.981424
16,62,1.18559
27,69,1.20126
11,59,1.1216
19,43,0.665859
33,94,1.12227
21,76,0.900726
27,72,1.28415
17,85,1.51784
15,65,1.39402
10,59,0.880959
12,50,0.790329
20,55,0.673977
22,74,0.840777
11,63,0.835807
27,74,0.877225
25,63,0.671983
16,53,0.670653
16,64,0.861202
14,63,0.72192
31,91,0.999552
21,80,0.810913
18,62,0.71479
30,75,0.88211
18,76,1.07306
22,90,1.48541
23,92,1.26215
22,88,1.22472
24,99,1.46537
19,65,0.905764
15,54,0.586499
28,79,1.03288
23,91,1.22689
18,76,1.06996
30,89,0.927349
34,106,1.26438
23,80,1.2257
20,74,0.888634
18,74,0.986787
27,72,1.02349
28,74,1.2539
22,72,1.15519
18,76,1.06047
