new_car_num, all_car_num, compuation_time
0,0,0.0012639
36,56,0.764559
33,66,1.06846
30,60,0.921896
24,59,0.996761
35,98,1.15746
32,108,1.33301
33,101,1.30588
34,89,0.916714
27,67,0.803972
36,90,0.944626
25,88,0.866751
33,96,1.12101
27,75,0.887548
33,99,1.2296
35,104,1.01832
33,123,1.14865
31,112,1.25294
28,107,1.11013
29,92,1.22371
30,117,1.47281
31,87,0.894384
34,78,0.777538
27,72,0.838676
29,81,0.881455
31,78,0.788335
31,83,0.992691
34,96,1.1505
31,105,1.1438
24,112,1.25713
30,86,1.02743
27,88,0.997566
31,93,1.16214
34,89,1.23344
28,67,0.831242
26,72,0.991497
31,87,1.14966
29,84,0.943125
26,77,1.09932
33,66,0.796129
31,91,1.08424
31,97,1.07671
30,88,1.20094
19,71,1.08429
32,104,1.36388
23,88,1.00681
34,101,1.17509
38,118,1.66159
32,111,1.58485
28,92,1.13996
26,82,1.13577
36,116,1.37945
22,90,1.10403
36,95,1.19525
31,130,1.70377
24,93,1.3558
34,86,1.38406
30,89,1.60489
26,94,1.47377
28,72,1.19403
32,80,1.35026
33,92,1.09751
31,98,1.6082
25,87,1.26731
24,87,1.32816
28,101,1.27888
28,101,1.39586
26,104,1.4732
30,102,1.46175
15,95,1.44292
27,60,0.996799
25,82,1.22613
22,86,1.20415
20,83,1.31949
20,99,1.54134
29,112,1.98837
19,81,1.29801
19,82,1.33834
30,96,1.27983
25,73,1.25025
23,93,1.51914
33,96,1.4641
25,113,1.65724
18,97,1.41379
23,77,1.00879
20,91,1.26484
29,101,1.56732
33,96,1.20444
38,111,1.96332
24,111,1.69134
18,91,1.38874
20,93,1.65651
13,79,1.19204
27,96,1.44059
29,112,1.79113
20,103,1.90848
18,102,1.67694
17,108,1.48834
18,83,1.22678
24,78,1.27144
33,87,1.47096
25,95,1.72273
12,89,1.69309
18,91,1.50667
19,108,1.42179
19,106,1.45201
24,97,1.0979
10,101,1.12426
19,98,1.09359
13,84,1.08578
20,98,1.33811
24,96,1.24454
21,74,1.11761
13,66,1.08188
17,68,1.0547
18,87,1.34237
17,99,1.2459
33,96,1.10621
29,99,1.57574
23,99,1.56913
19,94,1.4416
15,91,1.53805
28,88,1.40864
14,83,1.27387
17,78,1.27969
14,55,0.808632
14,58,0.84192
16,56,0.983549
22,65,1.19919
19,61,1.30565
27,97,1.68412
25,94,1.42425
21,75,1.11453
19,71,1.25025
16,72,0.941558
15,61,0.770744
16,73,0.945754
18,60,0.823316
23,60,0.820181
14,52,0.733003
16,60,0.894035
19,84,1.34916
20,80,1.679
21,83,1.64827
25,89,2.14519
30,86,1.7507
18,89,1.50616
10,94,1.74309
22,110,2.30966
15,84,1.84
15,80,1.51079
20,102,2.06522
22,106,2.50139
21,79,1.4872
19,79,1.50903
24,85,1.98249
24,73,1.3133
19,50,0.773545
14,65,1.13112
25,74,1.18645
16,65,1.01863
18,78,1.24617
19,68,1.09556
14,41,0.752433
20,68,1.04498
20,62,0.874681
18,71,1.20187
14,65,1.06399
13,55,0.904155
19,83,1.44973
18,93,1.45945
17,51,0.822914
18,78,1.14755
13,83,1.38546
18,63,0.845813
25,62,0.957249
26,73,1.15366
13,82,1.32811
16,69,1.13359
22,66,1.05058
16,80,1.22693
18,78,1.03286
20,65,0.988801
22,86,1.21398
23,104,1.72947
15,109,2.15534
17,100,1.56958
20,88,1.30194
18,93,1.51021
12,63,1.07187
19,80,1.01687
26,92,1.07561
35,70,0.935223
30,100,1.55525
13,82,1.09787
13,80,1.06931
13,64,0.816689
16,70,1.0158
13,74,1.00414
23,81,1.16437
22,70,0.88454
25,81,1.12091
21,79,1.3073
12,90,1.49957
16,100,1.85277
22,102,1.72236
25,99,1.59115
16,95,1.7786
15,94,1.58645
14,89,1.71346
20,104,2.13522
24,92,1.84812
22,87,1.37825
21,82,1.28785
17,75,1.24495
24,80,1.36438
19,73,1.14737
16,64,1.18866
16,76,1.17781
10,60,0.86406
20,76,0.891997
17,55,0.874771
16,77,1.05261
27,78,1.21765
26,91,1.53766
13,90,1.7666
17,95,1.534
11,61,1.12456
15,78,1.36535
13,57,0.845423
19,42,0.496854
13,42,0.6631
17,77,1.17125
9,77,1.41456
20,100,1.62501
16,79,1.29659
16,49,0.678513
11,53,0.901856
14,62,1.20691
16,77,1.26145
30,77,1.27835
25,97,1.69514
11,75,1.11189
11,76,1.38065
15,62,0.874276
14,78,0.99947
20,90,1.76326
18,93,1.42642
19,66,1.24477
16,82,1.80932
11,83,1.59797
17,71,1.57889
20,68,1.39508
23,91,1.58792
19,87,1.40223
19,95,1.53011
15,85,1.22958
18,85,1.3106
15,92,1.35584
18,87,1.03986
19,99,1.25756
22,82,1.28852
22,77,1.21448
19,86,1.39053
19,88,1.45702
23,93,1.54406
18,81,1.3434
18,89,1.47238
18,71,1.70023
19,67,1.09938
14,69,1.58226
15,60,1.32494
25,104,2.89034
14,62,1.11728
17,82,1.95003
15,54,0.823475
19,62,1.23319
13,56,0.74552
17,74,1.55592
22,89,1.28822
34,111,2.36512
23,89,1.14603
13,83,1.83292
21,92,1.65967
20,91,1.98356
15,82,1.12309
16,71,1.63919
21,60,0.878387
23,81,0.954088
21,84,1.29811
21,85,1.37651
21,100,1.26919
15,97,1.87547
17,96,1.59277
17,87,1.20714
22,73,0.88361
23,80,1.75082
16,80,1.29469
21,79,1.45797
30,93,1.89593
25,93,1.46988
17,87,1.40078
12,80,1.76331
19,105,1.65804
24,102,2.38328
30,100,1.81332
19,100,1.50433
24,116,2.86125
19,98,1.68137
17,106,1.85557
18,86,1.89818
12,78,1.25915
13,83,1.17678
13,74,1.35002
22,83,1.19016
18,80,1.49038
11,87,1.8146
16,93,2.4074
20,78,1.17454
23,98,1.36515
15,99,2.11814
15,70,1.28893
19,87,1.47614
20,81,1.25844
31,102,1.27544
20,74,1.23501
23,91,1.37171
12,92,2.22942
21,96,1.31863
11,65,0.749249
9,56,0.981583
18,77,1.01984
17,86,1.08387
17,53,1.17152
20,67,0.995615
14,52,0.937278
25,86,2.18078
20,90,1.67323
19,86,1.57806
20,76,1.7469
24,95,1.61719
11,86,1.52433
23,86,2.3745
15,85,2.24296
18,97,1.57205
14,66,1.11627
22,100,1.52455
20,92,1.96898
24,90,1.4236
20,72,1.19001
19,96,2.22485
17,96,2.00858
20,88,1.47274
27,109,2.10976
17,70,1.58495
15,72,1.03192
32,94,1.40325
23,105,2.31565
28,117,1.90723
14,90,1.55372
18,96,1.96628
17,79,1.75888
16,88,1.31521
15,61,0.943665
24,89,2.08483
16,76,1.28826
17,94,1.6583
27,102,2.00793
26,125,1.79151
22,107,1.53607
21,64,1.516
19,84,1.42283
20,80,1.32987
20,78,1.87444
17,87,2.06643
20,92,1.82624
22,75,1.01821
14,82,1.44133
17,101,1.75251
19,93,1.07245
27,109,1.91533
29,107,1.80702
19,87,1.32246
16,61,1.36609
16,75,1.05255
26,92,1.37366
20,97,1.55538
19,68,0.910515
16,84,1.74832
16,65,1.28381
20,75,1.20343
20,87,1.98266
15,90,1.66366
24,78,1.42028
22,87,1.42352
15,63,1.32488
15,54,1.14084
13,50,0.766125
18,64,0.946896
10,71,1.39031
