new_car_num, all_car_num, compuation_time
44,89,2.66054
23,120,3.88456
28,161,3.47976
29,196,4.81792
23,204,3.6244
28,213,5.10201
23,197,4.55615
24,219,5.1698
25,214,5.00612
36,253,6.64149
21,288,8.02695
25,282,7.86703
32,294,8.08205
27,291,7.1385
29,308,7.35939
33,343,7.78953
27,306,7.07069
23,346,8.08695
26,310,7.01515
30,346,7.49258
27,360,7.7674
24,348,7.17735
25,342,7.61202
28,320,7.22472
27,343,7.71138
25,341,8.12423
27,350,8.59604
28,305,6.99336
29,339,7.09356
29,314,7.56929
25,325,6.86202
25,308,6.82183
26,293,6.19392
29,314,7.39033
23,325,8.09096
32,337,7.91867
29,313,7.39194
23,326,7.18376
29,328,6.65379
30,347,9.14812
32,377,9.89001
26,380,9.97814
25,330,9.26289
23,341,8.77089
25,372,9.35487
28,382,10.6598
29,328,9.3828
23,347,8.85161
21,347,8.85535
23,313,7.53398
34,335,9.20692
22,373,10.5809
33,389,10.2433
35,381,9.18292
19,361,9.08142
23,366,10.4151
26,378,10.4122
27,365,10.6467
23,369,8.57324
27,375,8.91032
33,401,8.85198
22,372,9.79376
24,386,10.1069
26,398,11.3679
21,396,10.8669
22,387,9.25502
28,374,8.9726
23,328,8.71161
24,341,8.39405
22,349,8.91591
21,319,10.1684
20,323,9.95795
24,345,9.15281
25,349,8.38347
23,324,8.15683
24,348,9.41317
30,337,9.06794
23,356,9.63562
27,338,8.84547
17,368,9.79222
18,330,9.05171
26,341,9.55866
22,349,10.2989
25,337,9.85332
25,406,11.4414
23,386,11.5749
24,343,11.6015
18,342,10.3547
21,352,9.59501
26,351,10.1564
27,340,11.8453
23,313,11.9358
20,317,10.9926
22,304,9.95116
21,328,9.89418
21,316,9.35758
18,305,9.86113
25,315,10.4416
21,304,9.01087
25,308,10.0249
26,325,11.7202
19,306,11.4088
21,308,11.0527
28,273,8.08245
20,301,8.98811
20,366,10.9295
21,373,11.6402
25,333,8.50442
18,353,9.82156
18,357,9.69245
22,339,9.26981
25,342,8.59281
21,350,9.37938
19,356,8.44053
18,339,8.8696
26,320,8.45232
21,334,8.10023
26,333,9.97591
33,341,11.7843
20,293,8.93989
23,297,8.12046
26,301,10.4744
24,264,8.18072
16,267,8.29894
27,290,9.17231
23,269,5.92286
17,260,8.51717
22,282,8.90631
23,251,6.62145
18,277,7.99349
22,286,6.34336
27,275,5.85728
18,253,6.65581
19,232,5.9128
24,243,3.67657
28,261,4.93632
20,268,5.67729
22,261,6.2449
29,279,8.92694
21,287,11.1202
22,294,10.0785
22,243,5.84433
21,243,6.25067
23,221,5.91139
23,267,8.38174
24,296,7.61274
19,278,6.18298
20,248,5.19407
26,301,7.0314
28,262,6.99219
24,252,6.54369
16,263,6.92546
22,288,8.61948
21,277,7.51075
19,248,6.62602
