new_car_num, all_car_num, compuation_time
44,62,1.14107
23,63,1.00342
28,73,0.976978
29,72,0.929941
23,73,0.919778
28,78,1.07831
23,70,1.13503
24,80,1.15948
25,74,1.19204
36,81,1.08873
21,58,0.680513
25,72,0.859029
32,99,1.45754
27,89,1.08717
29,90,1.27326
33,103,1.36378
27,92,1.05639
23,93,1.06622
26,95,1.01864
30,84,0.85728
27,90,0.828778
24,71,0.886678
25,86,0.953647
28,76,0.912475
27,90,1.06249
25,94,1.19189
27,77,0.728857
28,82,1.09389
29,100,1.03296
29,92,1.01658
25,104,1.20671
25,91,1.21918
26,95,1.15855
28,67,0.925478
22,79,1.19361
34,95,1.0922
28,77,0.850146
22,83,0.925831
30,100,1.15797
31,104,1.39883
31,78,0.902907
26,75,1.01626
25,84,1.00896
26,94,1.13223
22,69,0.788446
26,90,1.06311
24,79,0.954579
24,95,0.94081
17,78,0.837816
25,86,0.898317
32,92,1.06542
18,62,0.851874
30,88,1.04144
31,108,1.32563
16,81,0.928868
23,91,1.2456
22,94,1.35145
24,92,1.27706
24,91,1.29393
24,89,1.43355
31,99,1.1493
28,97,1.28233
27,103,1.30479
26,98,1.32945
21,104,1.33034
23,106,1.07328
30,104,1.24815
21,80,0.904719
24,107,1.21262
23,102,1.18876
21,78,0.974781
25,89,1.14902
22,90,1.07601
22,102,1.19695
25,89,1.06185
21,79,0.925348
24,78,1.07238
18,81,0.965972
26,94,1.07084
15,72,0.837794
14,77,1.08098
26,83,0.836676
25,101,1.10666
26,96,1.18815
32,106,1.28691
29,109,1.38152
22,95,1.33059
18,96,1.26946
18,92,1.063
24,99,1.37535
19,82,0.965767
23,71,1.00697
27,109,1.49024
19,110,1.24515
19,101,1.38401
17,86,0.999378
18,112,1.19222
17,77,0.803296
23,69,0.789393
26,84,1.0284
20,101,1.36223
26,114,1.25511
16,96,1.38722
24,95,0.937003
18,77,0.979863
16,83,1.09508
21,85,1.09794
25,100,1.34666
24,89,1.05642
14,111,1.30257
17,96,1.15233
21,91,1.23379
17,90,1.10722
19,96,1.26654
18,97,1.2499
21,100,1.31641
22,108,1.85541
18,97,1.35301
23,125,1.44562
21,92,1.51015
19,85,1.28126
21,95,1.41411
29,110,1.6385
25,98,1.35897
18,81,0.977231
18,78,1.30997
15,70,0.959133
15,82,1.08784
21,98,1.29999
15,88,1.27817
23,104,1.50657
17,96,1.39369
17,93,1.43153
20,100,1.37985
22,90,1.14601
21,98,1.30013
21,101,1.61074
16,92,1.36896
26,78,1.33747
18,86,1.24255
20,83,1.12463
17,80,1.04126
26,99,1.71687
22,96,1.57721
22,87,1.15086
25,80,1.14149
23,101,1.42386
20,110,1.56803
29,85,1.19689
21,84,0.970059
22,100,1.12938
18,93,1.19867
19,85,1.0328
12,71,0.925938
20,107,1.46564
26,97,1.02795
18,94,1.18212
14,82,1.18229
23,92,1.19824
26,94,1.21406
26,98,1.34522
19,88,1.35849
21,86,1.17865
20,80,1.08395
21,90,1.32629
19,85,1.16455
21,94,1.25279
25,85,1.00092
25,69,1.02939
16,81,1.15422
21,88,1.13614
19,106,1.27093
15,83,0.938389
22,106,1.22905
24,88,1.25543
16,94,1.34559
24,85,1.1902
26,103,1.24874
17,87,1.1318
26,104,1.28378
23,115,1.67955
22,103,1.45236
23,82,1.17319
20,97,1.33321
20,89,1.22373
27,99,1.3077
23,104,1.4384
18,103,1.4316
17,119,1.59418
23,90,1.16838
32,111,1.5378
16,98,1.35458
21,97,1.38898
18,77,1.00004
21,71,0.983636
18,58,1.01521
22,79,1.03287
28,100,1.46204
23,96,1.11871
22,88,1.08149
23,89,1.24802
25,99,1.58911
21,97,1.29579
24,105,1.48544
18,103,1.3367
22,101,1.14636
21,103,1.1308
27,120,1.29686
18,104,1.08157
18,100,1.19031
20,95,1.20562
16,100,1.05652
23,105,1.15824
16,99,1.14982
20,85,1.11549
19,100,1.25843
20,95,1.15157
22,95,1.11994
21,93,1.02655
20,112,1.34174
18,90,0.967028
20,87,1.07662
18,89,1.2453
21,71,1.02011
24,99,1.33146
20,100,1.30097
22,96,1.1431
17,81,0.86414
24,100,1.17606
24,90,1.05582
17,86,1.02645
17,90,1.24164
22,103,1.35917
18,88,1.26278
27,101,1.29183
22,78,1.04713
21,80,1.03327
21,88,1.23279
24,99,1.45256
22,97,1.26129
16,77,1.11348
24,94,1.47517
23,99,1.38293
25,108,1.55352
27,109,1.61143
23,112,1.66723
22,112,1.57515
18,85,1.18026
21,83,1.13586
20,74,0.898864
19,70,0.855954
