new_car_num, all_car_num, compuation_time
0,0,0.001236
18,29,0.471818
18,37,0.737396
19,43,0.712596
15,47,0.700945
10,49,0.628892
16,70,0.814493
10,68,0.891134
12,63,0.806842
13,59,0.637924
22,70,0.800648
13,48,0.592974
13,60,0.7797
14,58,0.594474
8,56,0.540196
16,68,0.627832
17,53,0.449217
13,52,0.61164
14,57,0.751674
17,51,0.707947
17,68,0.776354
16,78,0.955522
11,65,0.82633
21,62,0.787477
17,71,0.844618
12,72,1.28195
16,64,1.09836
15,59,0.893286
17,58,0.636052
17,47,0.643453
15,55,0.721651
13,57,0.588772
14,53,0.529636
11,53,0.623298
13,50,0.585199
15,62,0.672276
14,64,0.693995
15,65,0.65108
8,47,0.445374
14,57,0.678844
16,60,0.653199
17,62,0.746191
13,76,0.727577
18,62,0.823812
18,62,0.814106
12,49,0.599815
14,58,0.585263
14,57,0.672851
19,59,0.795614
17,59,0.720656
14,47,0.550992
17,53,0.616304
14,46,0.485561
22,61,0.663788
11,50,0.425738
13,44,0.446065
13,56,0.590964
15,57,0.633203
16,52,0.479242
14,50,0.411243
12,37,0.255221
15,35,0.433142
15,51,0.523541
13,60,0.75961
22,63,0.666539
15,66,0.569917
18,84,0.823087
15,65,0.770602
17,59,0.70458
14,47,0.467902
15,45,0.604586
22,57,0.698203
14,61,0.811918
18,64,0.687931
13,52,0.437213
12,48,0.32191
17,48,0.558551
15,48,0.487695
19,59,0.784367
12,52,0.661079
16,52,0.562967
19,42,0.40631
14,29,0.349574
14,50,0.480616
16,61,0.581362
12,56,0.562995
16,53,0.577946
18,69,0.650232
17,55,0.645761
14,42,0.548326
13,45,0.490171
11,49,0.518224
12,45,0.68086
9,33,0.256562
17,40,0.451001
18,57,0.628717
13,51,0.639462
15,66,0.761082
18,62,0.765881
17,58,0.749768
14,69,0.870788
16,73,0.730276
20,65,0.813835
11,59,0.58343
15,59,0.402607
16,59,0.513173
10,46,0.312252
15,50,0.454476
15,39,0.336416
