new_car_num, all_car_num, compuation_time
0,0,0.0025824
43,61,0.964738
42,72,1.21655
42,91,1.24113
37,108,1.37358
41,132,1.7552
43,137,1.61195
38,103,1.33923
41,96,1.40925
42,93,1.02401
41,103,1.22529
36,96,0.973971
42,105,1.10505
41,103,1.20325
41,111,1.19684
45,118,1.53515
38,89,1.14557
44,115,1.28401
39,98,1.25124
40,119,1.42637
43,140,1.70761
38,115,1.44457
40,136,1.87335
39,109,1.42163
35,108,1.44713
26,89,1.12886
33,113,1.33929
39,126,1.63966
38,136,1.77269
35,118,1.62542
34,131,2.13848
29,103,1.39999
30,104,1.41884
33,114,1.77341
36,122,1.98762
28,112,1.74458
38,136,1.93864
31,109,1.74173
28,101,1.43243
24,81,1.10739
33,108,1.34204
25,114,1.68276
26,94,1.56087
32,107,1.6694
24,108,2.21853
29,101,1.38267
22,95,1.59321
17,108,2.16536
24,116,1.92469
27,108,1.90754
23,98,2.11273
24,105,1.93788
25,112,1.84538
21,76,1.35809
22,76,1.50706
15,69,1.12285
21,91,1.10311
15,77,1.19257
17,101,1.53819
23,89,1.26619
27,94,1.4991
18,82,1.39043
25,85,1.39324
23,73,1.11413
27,81,1.40025
22,83,1.19964
14,74,0.947271
16,69,0.991823
16,84,1.15357
21,95,1.42556
25,88,1.43457
27,98,1.79118
21,92,2.18088
17,85,1.47604
16,90,1.30004
24,59,0.958779
22,72,1.02676
19,84,1.6543
19,88,1.56059
18,82,1.33377
17,61,1.10495
23,76,1.46881
16,63,0.943013
28,96,1.46191
20,89,1.20874
16,92,1.22653
17,75,0.916193
24,93,1.37024
30,103,1.65761
17,100,1.53154
12,79,1.01232
16,81,1.39735
13,77,1.41984
13,94,1.35539
16,66,0.955198
26,72,0.927366
27,82,1.68536
32,110,2.02023
21,110,2.43311
22,105,1.93938
20,99,1.99778
18,79,1.22463
21,80,1.2916
19,81,1.3791
20,89,1.21046
11,79,1.19765
22,77,1.20275
18,84,1.03779
23,68,1.11524
24,71,1.16734
12,77,1.38352
14,82,1.79202
19,88,1.71358
18,53,0.901485
21,82,1.24329
18,71,1.32976
24,95,1.85787
12,89,1.52694
23,104,2.30473
16,89,1.52965
17,88,1.2589
21,57,1.24195
26,60,0.921783
21,71,0.968335
11,59,0.935182
20,92,1.47691
20,101,1.61777
16,88,1.31107
14,73,1.32219
10,84,1.60471
11,86,1.73078
12,84,1.69045
20,86,1.31072
17,71,1.37093
18,53,0.848613
14,72,1.1417
17,71,0.915195
13,52,0.610717
18,67,1.08985
17,96,1.28121
24,86,1.14125
19,87,1.13797
19,87,1.1095
21,69,1.08934
28,90,1.31351
23,85,1.20522
15,58,0.6744
16,58,0.970634
23,99,1.75799
15,87,1.56004
14,62,1.13025
17,75,1.31538
17,75,1.2971
23,80,1.27677
19,90,1.64627
15,90,1.55112
17,73,1.2708
19,68,1.39051
18,76,1.44403
28,63,0.941514
20,78,1.28605
24,74,1.15946
20,85,1.51093
26,105,1.95947
16,88,2.04372
20,97,1.53873
22,96,1.49916
26,97,1.52311
23,93,1.49956
12,75,1.2868
21,94,1.51489
19,98,1.2911
17,78,0.910911
18,76,0.836262
22,89,1.01127
12,108,1.28948
25,98,1.18133
22,91,1.32256
14,74,0.969349
19,67,0.653371
22,97,1.25493
23,114,1.58778
20,75,1.3139
21,84,1.34551
19,84,1.63603
23,76,1.45204
19,73,1.24204
23,91,1.50655
27,92,1.32339
20,87,1.30918
19,88,1.23948
21,86,1.60126
17,67,1.06993
23,67,0.90094
21,68,0.6535
16,64,0.638894
14,34,0.473781
21,86,1.19404
22,80,1.12235
15,59,0.977434
18,75,1.30654
16,80,1.45936
29,94,1.7866
29,101,1.83958
13,86,1.45927
12,99,1.51598
17,61,0.858775
19,97,1.46738
23,70,1.14045
19,81,1.45153
18,70,0.968972
25,75,1.08465
26,69,0.874983
19,68,1.00698
25,78,1.31961
21,80,1.44295
17,83,1.41577
22,91,1.66089
27,94,1.53453
18,97,1.59296
17,74,1.05064
18,80,1.3937
25,102,1.55291
18,90,1.23452
27,93,1.31942
24,107,1.64685
15,108,1.58988
15,86,1.10523
17,86,1.20313
10,56,0.869035
17,70,1.32098
17,71,1.18199
16,76,1.13976
23,83,1.23723
17,78,1.23211
20,89,1.71912
17,76,1.0953
19,79,1.07651
28,94,1.18438
24,101,1.2522
27,109,1.51392
17,88,1.17615
17,104,1.24509
23,94,1.28229
27,81,1.46457
18,81,1.05044
13,79,1.29206
16,78,1.22019
16,72,1.04543
22,88,1.34638
16,56,0.922749
22,83,1.41227
16,85,1.51453
25,79,1.35571
17,86,1.29685
20,84,1.27722
22,89,1.40698
17,90,1.61951
17,86,1.34568
25,101,1.54266
24,78,1.06087
16,88,1.22163
17,71,1.13253
24,104,1.23471
17,100,1.45926
16,92,1.12365
27,101,1.37856
26,74,0.95001
22,98,1.2871
19,101,1.4625
15,101,1.52201
23,102,1.56487
11,95,1.41111
14,84,1.32484
17,96,1.50789
23,87,1.4352
23,89,1.53575
22,89,1.7536
21,108,1.56511
11,107,1.51703
23,112,1.69454
15,72,0.971486
13,71,1.11203
23,85,1.06935
23,59,0.69468
18,76,1.12208
16,78,1.55059
18,81,1.13227
24,98,1.3589
27,101,1.34605
31,94,1.39928
23,97,1.51814
20,62,0.924248
15,60,0.784716
18,61,0.863625
28,69,0.971261
24,91,1.13248
25,85,1.11662
16,71,1.11724
17,75,1.11054
22,97,1.58787
20,104,2.04713
26,94,1.52357
23,102,1.60043
10,43,0.719111
10,61,1.22771
