new_car_num, all_car_num, compuation_time
20,41,1.10136
18,76,1.52859
17,108,2.46039
14,124,2.69709
16,154,2.99442
16,151,2.8636
18,168,3.09146
19,181,2.8846
20,171,3.70558
11,163,3.41631
16,175,3.04801
16,193,3.82328
19,170,3.26737
11,148,2.45334
18,133,2.03899
15,113,1.74051
20,153,2.62499
9,164,2.29503
28,157,2.55407
15,164,3.05169
17,161,3.09855
15,151,3.17359
13,152,2.94451
11,151,3.23246
11,125,2.4653
21,163,3.01975
17,157,3.08736
10,173,3.67466
12,151,2.21264
16,138,2.7837
14,173,4.06947
19,147,3.55583
14,143,3.48883
14,147,3.1868
11,127,2.64565
16,151,2.84358
16,164,3.42422
17,148,3.57203
15,169,3.73365
20,166,3.03996
8,184,3.24877
17,135,1.73612
14,149,2.45538
18,169,2.809
20,166,2.93488
15,146,2.73222
15,157,3.65497
15,155,2.40807
12,148,2.64766
19,147,3.15546
15,152,3.32559
12,140,3.08626
18,180,3.25368
16,162,2.89971
16,174,3.31059
17,169,3.02035
14,177,3.10066
14,167,3.04686
16,153,2.93265
14,163,3.26828
15,158,2.97608
14,134,2.49054
17,187,2.88163
14,115,1.91488
16,125,2.0569
16,163,3.11496
19,157,2.18372
17,169,2.82313
10,185,2.81259
10,149,2.74996
12,158,1.70588
17,181,3.2669
10,123,2.0701
19,147,2.9638
16,168,2.67824
18,157,2.81657
15,160,2.96992
13,193,3.51642
18,180,3.68043
14,152,3.24691
14,150,3.66282
15,151,2.10182
16,135,2.24925
12,135,1.80192
17,131,2.15969
13,146,2.47902
14,138,2.43737
15,149,3.04342
23,148,3.18711
13,156,3.43502
14,162,3.17182
18,178,4.08382
10,145,2.96436
19,175,3.56139
23,169,3.61454
16,157,4.07395
16,181,4.03243
15,172,3.21469
15,182,3.82821
7,143,2.37016
18,161,3.30181
16,162,3.64318
14,143,3.24972
17,151,2.70421
17,170,3.98591
22,156,2.86354
14,182,4.18646
18,179,4.38956
16,181,3.88445
15,183,3.39845
11,145,2.86601
13,134,2.52986
20,168,2.80529
16,155,2.83874
13,146,3.42743
19,153,3.87495
17,154,3.2747
19,161,2.32499
14,157,3.01394
10,119,1.98674
9,141,2.32099
22,165,3.25062
14,157,3.045
18,147,3.35815
15,140,2.91112
14,196,4.11213
14,178,3.25904
22,186,4.00364
19,204,4.8214
14,170,4.6002
9,143,2.76313
18,156,2.86353
19,158,3.30527
16,146,2.73056
17,145,3.18823
17,174,3.69509
12,163,3.84221
16,166,3.56816
14,149,3.59102
15,146,2.68359
18,130,2.745
13,130,2.63539
9,152,3.1828
17,153,3.13674
16,159,3.10227
15,164,2.40268
18,160,3.31444
14,144,3.14336
18,178,4.07993
15,152,3.79939
7,161,3.26367
18,161,3.37391
19,173,3.3749
18,173,4.34263
14,169,4.32472
15,149,3.46921
17,193,4.53626
17,192,5.09565
13,180,4.13015
16,185,3.53961
19,206,5.05292
18,201,4.09808
23,192,3.95741
25,207,4.37421
14,212,3.27565
15,195,3.64975
14,172,3.00841
11,152,2.21831
12,140,2.30749
23,189,4.06696
14,151,3.41329
15,153,3.27047
18,139,1.77297
18,143,2.60199
11,118,1.83177
9,122,2.57013
15,156,3.07708
17,171,3.41199
16,145,3.42823
16,150,4.26708
12,157,3.63785
14,181,4.39281
15,164,3.35707
16,128,3.2693
15,137,3.11454
13,161,3.39255
14,160,2.67238
13,154,2.66947
19,159,3.22701
18,168,3.44278
14,160,4.01016
16,181,3.47038
15,177,4.01464
14,158,3.26819
17,163,3.00141
14,150,3.12053
15,148,3.12093
17,157,2.57141
12,148,3.49149
13,140,2.68281
21,138,3.55441
14,151,4.59717
14,148,3.9721
14,158,4.7235
12,161,4.35499
12,150,2.74792
21,136,2.67706
20,183,4.51175
19,179,4.74872
6,146,3.72861
17,148,3.11369
21,163,3.10061
12,139,2.76778
15,147,3.25728
19,147,2.61259
18,179,3.14456
16,176,3.43284
15,152,3.9474
15,162,3.07199
17,187,3.2397
17,204,4.15705
16,194,4.68075
15,160,3.34618
14,194,4.83791
12,177,4.3388
13,160,2.89737
14,166,3.28278
10,147,2.69613
12,131,2.73043
7,119,2.78637
19,149,3.71589
13,141,3.74942
14,138,3.23744
12,119,3.07653
11,119,2.80057
19,148,3.11342
20,169,4.25357
13,164,4.12179
15,161,3.35603
14,164,3.45573
15,141,3.20897
15,168,3.45383
18,141,2.62254
15,167,3.25781
16,182,3.7367
16,167,3.79293
19,162,3.48831
18,183,2.02942
16,164,2.56532
13,170,3.12562
12,162,3.21049
14,166,4.28351
17,161,4.66967
14,166,4.11489
10,168,4.07219
17,154,3.32711
19,161,4.45537
9,143,3.83784
11,166,4.10844
23,152,3.53085
8,133,2.80064
15,129,3.05329
19,161,3.24592
18,189,3.9644
13,171,3.67503
15,165,2.34627
14,167,2.94903
19,173,3.77902
21,180,4.04337
17,189,5.19963
19,179,3.48214
20,187,3.7595
17,203,4.45726
15,195,4.72386
15,180,3.70683
13,182,3.44574
17,209,4.34624
14,175,4.36558
16,202,5.07077
13,169,3.45426
18,182,3.06037
11,170,3.49692
11,146,2.69845
20,155,3.58908
15,171,4.21933
15,180,4.08035
19,175,4.05567
19,156,3.9482
16,180,4.90961
14,178,4.83053
17,197,4.85701
17,187,4.24297
14,182,3.85101
11,163,3.37038
15,190,2.97895
11,158,2.15919
19,161,3.01636
13,138,2.75755
12,135,2.51018
13,159,4.14789
14,153,3.58121
8,147,3.30461
20,145,3.47269
15,147,3.73341
16,158,4.11251
14,154,3.49791
17,180,4.76705
14,167,4.56284
15,180,4.96581
16,172,4.74717
16,183,4.9731
12,169,4.17372
13,156,4.17802
17,161,4.18306
11,160,4.24177
16,161,3.41489
17,153,3.55642
11,151,3.32242
19,162,2.54905
15,150,3.54224
16,166,3.84609
11,138,3.4591
9,108,3.09835
18,153,3.79613
9,158,4.1957
19,138,2.4855
13,137,3.32649
15,151,3.85222
18,173,2.56787
13,149,2.93868
16,159,2.66988
17,146,2.57932
14,145,2.97297
16,148,2.55194
17,151,3.20995
14,146,3.4323
14,152,3.03009
17,140,2.22365
13,172,4.07237
12,149,4.23465
14,174,4.89485
16,166,4.36401
12,164,3.64296
17,169,3.25879
19,168,4.36644
15,148,4.11197
15,160,3.89195
16,166,4.16746
11,172,3.98524
20,162,4.14374
15,169,3.63885
19,179,4.7195
8,149,3.89663
10,142,4.182
23,165,3.93912
16,156,5.18727
16,184,5.48366
11,168,4.98113
18,180,4.38817
16,185,3.14477
15,171,2.58278
19,168,2.23848
18,174,3.29808
12,166,3.42091
11,156,2.89899
14,171,3.12586
15,153,2.13557
18,153,3.67393
21,173,4.1917
14,123,2.50529
10,107,1.83095
13,111,2.32243
16,130,2.46186
16,122,2.35644
12,121,2.10885
15,144,2.58073
13,148,3.72746
13,146,2.19446
17,140,3.63408
14,130,3.9453
14,163,3.97034
15,155,3.14955
14,169,3.89716
18,172,3.90703
20,174,3.87726
16,179,4.63278
15,172,4.30471
15,179,4.59872
16,156,4.64564
19,189,5.01569
14,177,4.18226
16,169,4.08593
14,135,4.02036
21,164,3.70981
14,153,4.03665
14,151,4.15844
16,158,3.81789
12,156,4.03727
12,144,3.60912
14,146,2.50961
14,163,4.2044
10,144,4.2171
15,149,3.28171
11,136,3.36883
12,139,3.32497
21,150,3.29071
19,155,4.41486
19,156,4.64344
17,178,5.11045
14,161,3.77927
17,169,2.89848
16,174,3.83914
10,171,3.99028
9,172,3.34858
20,181,3.97713
17,161,3.80391
12,135,3.07992
16,126,2.26954
11,129,4.03123
15,131,4.31402
18,128,3.45198
17,153,2.87212
18,188,4.66426
10,155,3.44319
16,165,3.21627
13,159,3.02434
18,174,4.22062
15,147,3.16357
7,137,3.26406
19,138,2.90837
10,139,3.5262
16,136,3.35341
17,140,3.18866
16,147,3.38029
13,163,3.62854
11,139,3.08663
16,163,3.37807
10,143,3.75233
15,147,3.89435
14,119,3.08285
17,137,3.35274
14,158,3.62883
14,142,3.8425
16,138,3.35268
13,165,4.15243
12,136,3.6598
24,174,4.47776
23,201,5.20499
21,214,6.07372
12,211,4.51021
13,212,5.01739
11,159,3.8133
18,152,3.37372
17,133,3.22904
16,170,3.40677
9,147,2.23385
13,124,2.66413
16,146,2.98244
11,133,2.19293
13,147,2.87295
17,145,2.08878
18,154,2.85022
16,136,3.4326
16,162,3.81625
19,186,4.17665
10,170,3.67724
21,177,4.92848
14,155,3.86131
17,153,3.46776
12,158,2.68915
17,144,3.43301
16,160,4.37903
18,155,3.83353
16,147,4.27524
15,147,3.36733
17,150,3.15894
16,144,3.27506
16,148,2.75048
20,182,4.10032
17,167,3.57863
15,185,4.59443
14,179,4.77458
19,171,4.82705
11,155,3.61367
18,155,2.09138
16,168,2.6864
7,124,1.74222
18,119,2.09689
10,136,2.22307
15,147,2.24542
13,125,2.2129
11,99,1.92953
11,83,1.39179
13,113,1.94949
19,128,2.96695
14,140,2.50118
18,118,1.70711
19,140,2.27522
15,147,4.1514
15,136,3.10229
17,152,3.8211
21,172,4.44159
15,161,3.68768
16,189,5.32631
13,193,4.9526
16,208,4.38616
13,197,3.80905
19,148,3.77249
14,156,3.58677
24,182,4.52502
13,185,5.49201
9,184,5.05172
19,171,4.35634
17,187,4.70506
16,163,4.19863
10,148,4.21356
16,156,4.19575
12,147,3.9034
15,144,3.11936
16,139,4.06412
14,131,3.89011
15,157,4.03124
24,180,5.00984
13,184,4.96484
