new_car_num, all_car_num, compuation_time
0,0,0.0024989
0,0,0.0013335
23,69,1.63816
30,90,1.75824
36,180,2.93272
26,234,3.395
37,297,3.42047
39,306,3.64085
30,339,3.72177
30,393,3.5892
33,417,4.14544
30,426,4.77459
37,444,4.57237
30,432,4.12049
37,471,5.11943
37,468,4.77973
29,477,5.04522
40,525,5.15351
35,528,5.49569
31,564,4.66381
29,564,5.72061
29,594,5.35946
29,594,5.39697
30,630,6.14959
32,678,5.98493
35,708,6.08339
31,639,5.94311
26,717,7.20182
34,744,7.47137
22,726,6.26644
35,759,7.32439
29,801,6.6232
22,741,6.4145
23,747,6.5322
32,753,6.82735
31,798,7.00766
19,711,6.42492
34,852,7.7422
25,768,7.70212
21,765,8.39787
20,780,8.44177
32,813,7.68046
29,846,7.68422
16,783,6.66585
28,906,7.46631
27,852,7.25344
27,888,7.75396
24,867,9.53918
22,867,9.31159
26,795,8.01834
25,894,7.68259
35,810,7.3281
20,840,6.96641
19,879,7.22079
23,879,7.37092
26,930,7.46076
34,852,7.17453
28,963,7.71688
19,954,8.01539
35,1038,9.53421
22,963,10.3082
19,999,11.949
31,1029,11.1176
24,1014,12.3125
20,993,15.0408
23,1014,15.0944
11,921,15.7721
20,972,15.0892
19,891,11.5657
20,993,12.6914
12,912,12.5275
28,1056,14.6815
26,972,14.0522
19,1029,10.8655
11,963,11.8855
23,1107,14.3595
22,972,12.8985
25,1050,16.8074
29,1071,11.6726
23,1101,13.1002
20,1104,10.6125
22,1017,10.6567
22,1155,12.9565
19,1098,12.5366
24,1056,10.3722
13,1032,9.9255
18,1020,9.44783
20,1104,10.8134
25,990,9.95791
18,1014,9.84864
17,963,9.52973
18,1029,11.6992
24,972,9.76938
19,1062,8.93313
28,1074,9.24732
8,1029,8.33961
24,1011,7.91316
25,1026,9.66797
21,1023,9.30312
19,999,9.83286
23,1065,10.8938
20,996,8.93893
24,1053,9.21588
26,1032,8.9832
20,1041,9.43588
27,1044,8.78046
20,1023,9.65507
27,1038,9.84082
16,1026,7.72511
20,1071,8.20496
23,1050,8.31135
27,1029,7.83851
16,981,8.16701
17,1044,8.48418
15,966,9.64638
28,1065,10.8568
17,984,8.11742
11,1029,8.03247
19,984,8.25127
15,1044,7.29203
18,912,7.08423
29,1053,9.25361
25,966,7.92546
21,936,9.15352
22,963,8.75323
24,1068,9.50587
18,963,9.27566
37,1095,11.1633
20,1008,8.05686
15,1035,8.9514
12,957,7.90305
22,996,8.32206
22,1002,7.2734
24,1011,7.84786
19,1008,7.17426
12,912,7.56301
23,1011,8.23885
14,954,7.34208
9,945,7.50091
18,972,8.2065
19,963,7.16948
16,900,6.63443
28,978,7.45251
25,978,7.57016
24,1017,8.16157
17,969,9.38929
19,945,9.50263
17,999,8.88192
20,945,8.23855
18,996,7.70062
13,912,7.14948
25,975,7.64898
32,924,7.91501
18,924,7.86287
24,921,7.6038
21,1053,8.55955
18,954,7.39345
25,1038,8.42637
16,978,7.71576
25,996,8.45483
22,972,7.37507
19,1005,7.74774
23,1041,8.57675
13,1008,8.18141
23,1011,7.72084
13,1014,7.35407
21,1020,8.19047
27,999,8.1618
27,987,8.46465
16,999,7.93596
26,1017,9.96082
32,1017,9.53325
8,1029,9.51508
18,1050,9.77809
28,1113,9.90785
21,1011,9.5541
28,1026,9.05784
15,1041,8.67888
11,1038,8.6449
25,1083,9.23529
24,1104,8.49222
20,1023,8.7497
26,1089,9.79288
27,1032,8.86686
12,1056,8.53302
14,1002,8.44811
22,1095,8.94929
23,1011,8.21196
24,1095,9.40474
19,1047,8.47931
25,1092,9.23106
23,1080,8.99494
18,1056,8.93203
21,1053,9.18889
19,1050,8.64691
21,1056,9.06372
16,1038,8.51651
22,1077,8.71876
16,1035,8.12101
21,966,10.424
24,1008,12.8467
17,957,8.19187
29,978,10.6415
27,1029,10.7835
28,990,11.0743
21,1011,11.4229
16,1005,9.46811
20,960,9.17904
22,1023,9.82357
26,954,9.65934
19,1023,8.58417
24,996,9.21188
12,954,7.1087
26,993,8.16985
29,1002,8.20758
26,1026,7.93224
27,1017,8.11247
19,1116,8.58584
22,1026,7.58135
24,1083,8.24193
23,1023,8.09542
14,984,7.91369
28,1026,9.02621
27,1026,8.73495
