new_car_num, all_car_num, compuation_time
41,41,1.75477
32,32,1.03529
20,20,0.777903
24,24,0.755642
31,31,0.89066
33,33,0.955014
18,18,0.549754
21,21,0.677155
20,20,0.719312
25,25,0.777421
23,23,0.690954
28,28,0.853555
26,26,0.613368
24,24,0.970523
25,25,0.682202
25,25,0.96968
22,22,0.659022
21,21,0.576764
24,24,0.934438
23,23,0.669603
20,20,0.675813
24,24,0.679942
29,29,0.90752
30,30,0.868523
23,23,0.684963
27,27,0.930347
25,25,0.824559
18,18,0.701138
31,31,1.13037
29,29,0.994278
22,22,0.598978
20,20,0.579161
30,30,0.890992
24,24,0.666481
27,27,0.628085
30,30,0.970348
21,21,0.746171
22,22,0.698331
24,24,0.822118
22,22,0.620665
27,27,0.783888
19,19,0.618147
21,21,0.618915
29,29,0.659759
12,12,0.375376
33,33,0.771078
22,22,0.476307
22,22,0.738688
15,15,0.535976
24,24,0.680061
21,21,0.635949
20,20,0.701971
25,25,0.841259
30,30,0.767574
20,20,0.570018
24,24,0.680656
27,27,1.02274
23,23,0.720853
25,25,0.860634
29,29,0.756691
25,25,0.655584
21,21,0.500326
26,26,0.866989
29,29,0.917593
30,30,0.832786
20,20,0.595121
31,31,0.902519
24,24,0.789167
22,22,0.664825
24,24,1.01073
21,21,0.52771
22,22,0.77389
23,23,0.734752
24,24,0.778555
33,33,0.927892
19,19,0.64375
26,26,0.818971
29,29,0.76013
26,26,0.641395
31,31,0.945643
25,25,0.850264
24,24,0.678091
26,26,0.666524
25,25,0.602873
28,28,0.725056
20,20,0.498246
26,26,0.566598
25,25,0.698989
21,21,0.534589
27,27,0.841305
23,23,0.66598
21,21,0.489184
18,18,0.507763
19,19,0.692565
26,26,0.971384
17,17,0.324836
17,17,0.432418
33,33,0.960802
30,30,0.84862
22,22,0.684377
17,17,0.575835
22,22,0.672575
20,20,0.630505
35,35,0.999719
27,27,0.749241
19,19,0.640547
17,17,0.479963
28,28,0.942674
28,28,0.917982
29,29,0.773474
27,27,0.757779
28,28,1.05981
22,22,0.63708
26,26,0.702654
22,22,0.702379
34,34,1.19473
19,19,0.580438
27,27,0.785222
31,31,1.03873
26,26,0.61985
21,21,0.638405
22,22,0.677995
29,29,0.925877
24,24,0.553724
32,32,1.1914
35,35,0.9291
20,20,0.589413
18,18,0.584047
25,25,0.778056
23,23,0.667243
25,25,0.637988
22,22,0.538708
25,25,0.657249
18,18,0.426189
29,29,1.00262
25,25,0.535046
25,25,0.54191
22,22,0.614194
25,25,0.743839
24,24,0.621468
25,25,0.762684
23,23,0.745921
21,21,0.56433
24,24,0.556015
22,22,0.524164
21,21,0.709367
22,22,0.679466
19,19,0.650478
20,20,0.640435
27,27,0.748546
14,14,0.433634
22,22,0.679037
19,19,0.650215
23,23,0.60778
19,19,0.425857
26,26,0.710623
16,16,0.462634
19,19,0.547035
18,18,0.395368
25,25,0.771872
19,19,0.623711
19,19,0.674444
27,27,0.821516
26,26,0.646109
22,22,0.564126
21,21,0.593774
18,18,0.420987
25,25,0.823832
23,23,0.591327
23,23,0.833773
27,27,0.725599
20,20,0.656046
24,24,0.952016
15,15,0.522804
20,20,0.588141
27,27,0.900209
20,20,0.648395
27,27,0.791525
21,21,0.612584
21,21,0.517268
22,22,0.687349
22,22,0.568951
24,24,0.699177
32,32,0.953476
25,25,0.655045
20,20,0.475845
22,22,0.501293
18,18,0.381524
15,15,0.471996
24,24,0.62845
28,28,0.884362
31,31,1.11559
30,30,0.927048
21,21,0.660596
18,18,0.567831
22,22,0.627172
22,22,0.784266
19,19,0.686206
26,26,0.685523
25,25,0.812282
27,27,0.841865
26,26,0.801843
18,18,0.522039
22,22,0.668532
30,30,1.13928
16,16,0.361999
26,26,0.821678
22,22,0.65611
23,23,0.85658
18,18,0.522903
21,21,0.736746
24,24,0.772194
21,21,0.988425
29,29,0.812997
21,21,0.508498
23,23,0.789045
16,16,0.408315
26,26,0.782248
20,20,0.507545
24,24,0.580755
27,27,0.778764
25,25,0.836886
21,21,0.592727
16,16,0.461801
28,28,0.684247
20,20,0.666585
26,26,0.665728
14,14,0.529556
21,21,0.675574
18,18,0.480621
21,21,0.565878
21,21,0.631327
18,18,0.453343
18,18,0.487887
23,23,0.610649
23,23,0.863725
18,18,0.650152
20,20,0.534406
30,30,0.957604
25,25,0.692787
16,16,0.407065
26,26,0.666557
22,22,0.74897
26,26,0.894294
22,22,0.834112
21,21,0.644262
20,20,0.53219
19,19,0.651154
22,22,0.628756
16,16,0.473701
26,26,0.683569
18,18,0.601643
27,27,0.809372
21,21,0.734278
27,27,0.754479
26,26,0.668279
15,15,0.431357
13,13,0.35908
22,22,0.753334
26,26,0.52841
21,21,0.646871
27,27,0.761929
27,27,0.920342
22,22,0.809971
19,19,0.697845
16,16,0.476656
21,21,0.539404
20,20,0.532845
24,24,0.817985
21,21,0.646532
19,19,0.660894
24,24,0.673628
22,22,0.640221
23,23,0.643499
23,23,0.653851
19,19,0.648954
17,17,0.524442
21,21,0.710126
26,26,0.731661
23,23,0.681332
29,29,0.811811
24,24,0.632721
24,24,0.69268
36,36,0.9708
15,15,0.350933
26,26,0.714645
14,14,0.282228
21,21,0.47466
12,12,0.437358
32,32,0.952341
24,24,0.677122
23,23,0.717811
24,24,0.811453
17,17,0.508325
29,29,0.866077
25,25,0.629711
19,19,0.598662
27,27,0.625574
15,15,0.475711
33,33,0.828228
21,21,0.559454
23,23,0.670246
20,20,0.67514
16,16,0.565326
25,25,0.985741
17,17,0.498468
26,26,0.71952
20,20,0.593258
23,23,0.692066
19,19,0.557311
25,25,0.651977
20,20,0.523072
25,25,0.564685
26,26,0.76416
33,33,0.783486
24,24,0.592745
20,20,0.589237
24,24,0.635509
20,20,0.782847
20,20,0.572707
23,23,0.712109
27,27,0.81397
19,19,0.585539
22,22,0.61816
25,25,0.569415
17,17,0.470091
21,21,0.603489
23,23,0.509356
17,17,0.35132
23,23,0.606565
35,35,0.867036
22,22,0.740131
18,18,0.478577
17,17,0.5687
23,23,0.667704
23,23,0.635412
23,23,0.807751
23,23,0.938285
28,28,0.717643
19,19,0.570828
19,19,0.454692
24,24,0.586201
22,22,0.562587
26,26,0.6437
21,21,0.507741
18,18,0.455181
31,31,0.887083
28,28,0.620692
27,27,0.76867
12,12,0.278526
27,27,0.680162
18,18,0.523435
16,16,0.476708
20,20,0.667202
20,20,0.650143
23,23,0.66015
21,21,0.617354
23,23,0.635756
17,17,0.372225
17,17,0.43358
27,27,0.938764
15,15,0.482072
17,17,0.508773
15,15,0.609624
26,26,0.884232
24,24,0.629019
22,22,0.468721
19,19,0.556239
23,23,0.688522
16,16,0.377444
16,16,0.455018
17,17,0.425255
24,24,0.661021
25,25,0.657898
20,20,0.613265
14,14,0.380736
14,14,0.441592
17,17,0.381745
21,21,0.632809
19,19,0.433086
19,19,0.580842
25,25,0.612815
19,19,0.517095
20,20,0.588832
14,14,0.344747
14,14,0.347034
16,16,0.402841
25,25,0.850662
22,22,0.787256
28,28,0.812629
23,23,0.705387
15,15,0.568478
19,19,0.526577
22,22,0.668553
17,17,0.467173
22,22,0.625079
25,25,0.869322
29,29,0.776595
21,21,0.652986
19,19,0.623348
27,27,0.689894
18,18,0.477834
17,17,0.488318
25,25,0.702114
25,25,0.725411
18,18,0.524277
14,14,0.312899
16,16,0.380144
15,15,0.366773
18,18,0.498534
19,19,0.517085
21,21,0.590944
25,25,0.832435
21,21,0.778957
18,18,0.559388
18,18,0.484042
24,24,0.648148
16,16,0.515588
18,18,0.603734
24,24,0.563625
22,22,0.567994
23,23,0.558393
18,18,0.49693
21,21,0.593658
15,15,0.387234
23,23,0.590161
18,18,0.538875
22,22,0.411193
20,20,0.438892
15,15,0.393878
15,15,0.541252
22,22,0.732479
19,19,0.562615
25,25,0.687977
22,22,0.566221
25,25,0.737546
26,26,0.698328
19,19,0.648702
23,23,0.643544
18,18,0.465004
24,24,0.659707
25,25,0.577853
17,17,0.566284
34,34,0.926028
17,17,0.383804
21,21,0.590215
26,26,0.735531
28,28,0.547934
20,20,0.539401
16,16,0.482187
21,21,0.495445
20,20,0.532128
24,24,0.653159
21,21,0.68331
19,19,0.444342
22,22,0.60465
14,14,0.341972
22,22,0.558191
25,25,0.799963
20,20,0.629606
19,19,0.539952
21,21,0.553193
22,22,0.667995
21,21,0.634918
16,16,0.474975
24,24,0.660453
16,16,0.485594
21,21,0.736991
27,27,0.774612
20,20,0.628582
