new_car_num, all_car_num, compuation_time
0,0,0.0035519
0,0,0.0029507
23,69,0.716675
30,108,0.937998
36,195,1.35755
26,211,1.3315
37,318,2.05387
39,305,1.79418
30,326,1.78793
