car_id, path, estimated_travel_timie
car_0,SSS138.043
car_1,SR112.762
car_10,SSS139.516
car_11,SSS139.26
car_12,SSS139.247
car_13,LRSS159.371
car_14,SSL140.156
car_15,RLR134.447
car_16,LRL137.455
car_17,LSS140.34
car_18,L95.6601
car_19,LRSS159.371
car_2,L93.5668
car_20,LRSS159.371
car_21,RLRS157.587
car_22,RLR135.652
car_23,SL119.068
car_24,RLSS160.575
car_25,SSL141.45
car_27,RLR135.473
car_28,RS116.06
car_3,SR112.762
car_4,SL117.332
car_5,SSS139.247
car_6,SL116.974
car_7,LRSS158.839
car_8,RS113.966
car_9,RLSS158.661
car_0,SSS138.032
car_1,SR112.751
car_10,SSS139.505
car_11,SSS139.248
car_14,SSL140.145
car_15,RLR134.436
car_16,LRL137.444
car_18,L95.6489
car_19,LRSS159.36
car_20,LRSS159.36
car_23,SL119.056
car_24,RLSS160.564
car_25,SSL141.438
car_26,LSRL161.341
car_27,RLR135.462
car_28,RS116.048
car_29,SSL142.059
car_3,SR112.751
car_30,LL119.786
car_31,LRSS162.121
car_32,LRSS161.632
car_33,L97.4739
car_34,LS120.035
car_35,SSS143.333
car_36,RS118.052
car_37,SRS141.055
car_38,RLR137.644
car_39,SSR140.613
car_4,SL117.321
car_40,LL121.658
car_41,SR119.326
car_42,SSS143.333
car_43,RLR138.471
car_44,RSS140.434
car_45,LSS144.242
car_46,SSS145.047
car_47,RS120.925
car_48,LS121.77
car_49,LRL141.368
car_5,SSS139.236
car_50,SSS144.312
car_51,SSS145.516
car_52,RLSR161.669
car_53,RLR140.471
car_54,LRSS164.568
car_55,LRL142.473
car_56,RLR139.869
car_57,SRLS164.657
car_58,RLR140.179
car_59,RLRS162.651
car_6,SL116.963
car_60,LRL145.287
car_61,RLSS166.416
car_62,LL124.062
car_63,RLSS165.639
car_64,RSS144.422
car_65,SSS147.427
car_66,SSR144.528
car_67,SSS147.516
car_68,RLRS163.583
car_69,LRLS166.77
car_7,LRSS158.828
car_70,RLSS166.75
car_71,RLR143.099
car_72,L103.754
car_73,SL126.783
car_74,SLRS167.643
car_75,L103.754
car_76,RLR143.189
car_77,SSS148.23
car_78,LRLS167.573
car_8,RS113.955
car_9,RLSS158.649
car_100,LRL149.456
car_101,LRSS171.368
car_102,LRSS171.547
car_103,LRLS172.482
car_104,RSS150.333
car_105,LL131.351
car_106,RLR149.3
car_107,SL131.064
car_108,SSL153.267
car_109,SSS153.247
car_11,SSS139.224
car_110,LRSS172.571
car_111,SSS153.337
car_112,LRSS172.929
car_113,SRLS173.856
car_114,RS128.056
car_115,LRLS176.473
car_116,RS131.034
car_117,SL133.983
car_118,LRLS174.575
car_119,SL131.775
car_120,SSS154.316
car_121,RLR148.269
car_122,SL132.869
car_123,SSS154.227
car_124,R106.742
car_125,SR128.856
car_126,SSR151.328
car_127,SSS155.519
car_128,RLR150.567
car_14,SSL140.134
car_16,LRL137.433
car_26,LRLS161.995
car_29,SSL142.048
car_31,SSLR161.442
car_34,LS120.024
car_37,SRS141.044
car_41,SR119.314
car_42,SSS143.321
car_49,LRL141.083
car_50,SSS144.301
car_51,SSS145.5
car_53,RLR140.459
car_54,LRSS164.556
car_55,LRL142.461
car_57,RLSS165.65
car_59,RLRS162.64
car_60,LRL145.276
car_61,RLSS166.51
car_63,RLSS165.628
car_64,RSS143.406
car_66,SSR144.516
car_67,SSS147.504
car_69,LRLS166.758
car_70,RLSS166.738
car_71,RLR143.088
car_72,L103.743
car_74,SLRS167.632
car_76,RLR143.177
car_78,LRLS167.562
car_79,RLRS167.585
car_8,RS113.943
car_80,LS127.781
car_81,LRLRL188.085
car_82,SSR146.519
car_83,RS125.143
car_84,SL126.966
car_85,SSS150.223
car_86,LSRL172.601
car_87,SLRS169.457
car_88,SSRL169.547
car_89,LRL147.363
car_90,RSR144.425
car_91,LRLS170.944
car_92,R103.938
car_93,LRL150.483
car_94,L107.485
car_95,RS127.146
car_96,LRSS172.241
car_97,LSS151.442
car_98,SSS152.223
car_99,RSR146.156
