new_car_num, all_car_num, compuation_time
0,0,0.0020263
24,39,0.857651
22,52,0.982071
25,55,1.14082
16,48,0.821755
19,60,0.867164
21,80,0.904939
17,45,0.569168
18,45,0.697051
19,58,0.833077
20,60,0.747092
23,61,0.844969
25,67,0.967025
21,60,0.760208
19,52,0.664587
19,54,0.598816
20,55,0.615403
22,58,1.16417
13,55,0.647185
22,48,0.734591
25,72,0.881933
17,69,0.758261
20,79,1.39917
23,80,1.46194
24,83,1.11001
22,49,0.843683
24,63,0.641514
24,63,0.744873
20,76,0.99855
16,75,1.03562
25,88,0.875595
15,51,0.529339
22,56,0.644567
22,65,0.862003
19,61,0.913036
12,54,0.859
23,63,0.904151
20,66,0.999766
19,71,1.16549
17,78,1.23118
24,66,0.857826
17,64,0.996471
19,79,0.864975
25,61,0.921816
22,80,1.07803
20,83,1.04463
18,67,0.825164
24,68,0.855783
20,75,0.95977
23,86,1.03302
20,59,0.748022
17,76,0.83772
18,54,0.693328
25,72,0.703315
18,58,0.765309
21,71,0.945309
20,67,0.727171
19,66,0.876365
20,53,0.753271
12,51,0.807528
23,74,1.2374
19,70,0.842452
21,67,0.93869
20,69,1.04628
21,77,1.15108
22,91,1.4757
13,67,0.950106
24,73,1.04657
18,69,1.00204
11,82,1.23773
17,77,1.16189
24,54,0.894927
15,60,0.86628
26,48,0.697519
18,44,0.648961
22,59,0.767448
17,65,0.879614
18,68,0.83559
29,77,1.01486
21,72,0.865989
26,90,1.17432
15,68,0.999338
13,55,0.608097
16,52,0.565231
27,75,0.917671
19,68,0.698578
16,55,0.9597
19,64,1.01221
15,53,0.792103
28,68,0.82021
19,67,0.990373
26,87,1.35837
7,78,1.0206
18,59,0.811918
21,58,0.810758
18,63,0.728942
14,64,0.719738
21,66,0.780658
17,80,1.19126
20,79,1.19272
18,66,0.999857
21,65,0.945017
19,53,0.970477
20,62,1.05462
22,61,0.897883
19,37,0.604842
19,59,0.795573
15,72,0.925781
24,57,0.730095
20,64,1.06144
20,71,1.13759
21,71,0.868255
15,48,0.656315
16,62,0.852845
12,50,0.813901
22,57,0.811333
21,54,0.867409
23,66,1.0457
18,73,1.14478
14,57,1.03642
16,54,0.903863
20,69,1.26323
15,67,1.38104
16,71,0.951318
29,67,0.931487
27,67,1.1162
28,83,1.16194
12,53,0.77731
13,66,1.05113
22,67,0.867272
15,78,1.16497
13,61,0.886384
18,51,0.827208
14,57,0.742293
17,64,1.0219
21,75,1.38712
20,64,0.98595
15,67,0.995386
14,63,0.964459
22,67,0.871893
15,72,0.954533
13,73,0.905099
25,73,1.1247
20,74,0.980193
19,66,1.07312
17,68,0.969061
28,73,1.15566
22,62,0.796794
32,73,0.928382
27,72,1.12563
17,76,1.0409
14,74,1.22872
13,63,0.946152
15,64,1.13774
20,67,1.30749
20,81,1.18883
19,55,0.702119
14,70,0.974916
14,67,0.901095
23,76,0.965079
21,74,0.898636
28,66,0.846485
18,55,0.734362
13,58,0.892837
17,60,0.80134
13,36,0.561674
20,59,0.861891
9,53,0.652373
22,58,0.99969
17,55,0.795319
14,53,0.739402
18,65,1.12179
14,73,0.957635
17,77,1.11781
20,76,1.0237
16,84,0.952746
