new_car_num, all_car_num, compuation_time
0,0,0.0032797
0,0,0.0040017
23,39,0.835562
30,66,1.19213
36,83,1.16868
26,79,0.987106
37,104,1.40211
39,113,1.38541
30,97,1.26371
30,104,1.30038
33,83,1.13179
31,81,1.07956
37,90,1.22521
31,85,0.977557
37,88,1.67031
35,95,1.4558
28,83,1.6329
41,106,1.50057
34,115,2.13388
29,108,2.52343
30,113,1.96653
29,93,1.6409
24,77,1.58037
28,82,1.68556
26,75,1.0916
35,97,1.39789
27,87,1.28983
24,87,0.994414
32,87,1.14476
18,71,0.74348
30,87,1.25534
30,102,1.68768
24,83,1.32239
31,74,1.36026
21,87,1.1792
32,75,1.29819
21,55,1.14231
24,55,1.27864
24,64,0.969473
20,66,1.15761
17,69,1.16903
37,90,1.7036
25,86,1.64739
23,66,1.0763
23,67,1.35062
29,92,1.60683
28,98,1.43337
18,70,1.1361
27,76,1.0192
29,101,1.52257
23,91,1.35431
27,93,1.48662
24,74,0.904482
14,46,0.44086
21,64,0.807986
22,56,0.777364
24,88,1.07149
29,98,1.32007
14,69,0.933989
23,69,1.03339
27,70,0.672013
26,74,1.08314
27,77,0.959723
20,71,0.935877
25,66,0.958331
25,72,1.09405
18,78,1.1405
26,85,1.47393
21,87,1.30196
24,89,1.15221
25,101,1.4041
20,99,1.60625
19,73,0.915004
28,93,1.49748
18,72,1.33612
22,69,1.08983
25,88,1.30254
18,62,0.889904
21,64,1.26069
24,53,0.657719
14,61,0.85629
17,76,0.947576
26,82,1.08016
13,44,0.541243
31,73,1.0872
19,68,1.19146
27,58,0.954832
18,67,1.10394
21,72,1.15545
21,84,1.51315
17,75,0.965468
16,55,0.602896
31,92,1.10788
24,86,1.21708
26,68,0.952787
21,77,1.44891
14,71,1.22897
20,55,1.06208
22,61,1.08867
13,44,0.480426
19,58,0.881838
29,84,1.15845
16,70,1.00184
13,51,0.675632
25,70,1.20894
30,97,1.35522
15,59,0.850508
17,67,0.712672
22,64,0.683739
30,84,1.00203
21,73,0.761256
20,66,0.721244
15,53,0.688879
19,55,0.780092
25,82,1.04563
15,55,0.775386
12,40,0.547597
17,42,0.565462
25,79,0.991986
23,63,0.811767
18,67,0.962607
9,41,0.6738
16,45,0.640187
19,64,0.926465
27,76,1.19981
18,64,1.23676
16,56,0.814819
29,79,1.09278
16,58,0.686948
27,75,1.22294
25,77,1.11488
11,63,0.963376
17,56,0.904328
20,75,1.24295
27,70,1.11258
22,55,0.986668
23,71,1.17475
14,65,0.915447
17,62,0.785385
11,43,0.569257
18,48,0.605895
24,66,0.868387
25,57,0.795272
18,42,0.708726
20,69,1.01363
17,45,0.58339
14,46,0.589876
12,42,0.691856
18,37,0.787247
38,65,1.07581
18,60,0.754191
13,67,0.89561
29,88,1.41981
13,55,0.660762
14,60,1.14608
27,69,1.11484
19,80,1.04993
19,54,0.692141
31,62,0.749931
24,64,0.781752
13,60,0.577854
22,67,0.889985
12,45,0.712508
18,55,0.891387
19,43,0.580777
13,46,0.645872
19,77,1.02456
30,74,1.2838
15,56,0.982612
23,79,1.35122
19,58,0.934582
23,65,0.95261
27,54,0.706417
19,52,0.770002
21,62,0.975029
9,56,0.836649
30,90,1.31074
17,60,0.923005
15,42,0.883021
19,81,1.38833
23,62,1.1363
19,59,0.890683
15,57,0.924985
22,71,1.0553
14,55,0.752311
17,49,0.582884
17,44,0.561033
19,54,0.778266
27,78,1.20942
25,76,1.44854
23,66,1.22044
21,69,1.10621
21,77,1.17148
13,58,0.822235
22,77,0.997494
13,47,0.593575
14,49,0.633267
15,50,0.62375
23,50,0.573962
23,48,0.992961
26,68,1.01425
21,86,1.32568
29,85,1.13908
29,79,1.44083
31,100,1.47507
18,73,0.997551
13,71,1.07017
27,95,1.50178
19,74,0.807131
24,78,1.01967
19,65,0.969221
15,56,0.73467
12,43,0.596653
20,59,0.901183
24,64,0.812819
19,71,0.907883
33,101,1.3913
29,95,1.43823
19,76,0.970679
21,83,1.22614
30,96,1.46147
16,75,0.919186
17,60,0.946207
27,94,1.28872
